asin,fnsku,product-name,fulfillment-center,country-code,longest-side,median-side,shortest-side,measurement-units,weight,weight-units,item-volume,volume-units,average-quantity-on-hand,average-quantity-pending-removal,estimated-total-item-volume,month-of-charge,storage-rate,currency,estimated-monthly-storage-fee,average-quantity-customer-orders
B0C77Q5TQ5,X001X99QQJ,Fossil Analog Gray Dial Women's Watch-Es5303 - Leather,DEL4,IN,30.60,25.60,16.10,centimeter,0.19,kilograms,0.0126,cubic meter,0.1,0.0,0.0013,2026-05,2083.88,INR,2.6318,0.0
B0C77Q5TQ5,X001X99QQJ,Fossil Analog Gray Dial Women's Watch-Es5303 - Leather,HYD8,IN,30.60,25.60,16.10,centimeter,0.19,kilograms,0.0126,cubic meter,0.03,0.0,0.0004,2026-05,2083.88,INR,0.7907,0.0
B0GF7BSTKP,X002IPE9YL,Michael Kors Maude Red Quartz Leather Watch MK7570SET,BLR7,IN,10.00,9.50,9.40,centimeter,0.20,kilograms,0.0009,cubic meter,1.0,0.0,0.0009,2026-05,2083.88,INR,1.8588,0.0
B0FK1995CB,X002E9HB9B,Michael Kors Bryant Brown Quartz Stainless Steel Watch MK7559,BLR8,IN,9.19,9.19,8.99,centimeter,0.17,kilograms,0.0008,cubic meter,0.03,0.0,0.0000,2026-05,2083.88,INR,0.0472,0.0
B0FK1995CB,X002E9HB9B,Michael Kors Bryant Brown Quartz Stainless Steel Watch MK7559,ISK3,IN,9.19,9.19,8.99,centimeter,0.17,kilograms,0.0008,cubic meter,0.1,0.0,0.0001,2026-05,2083.88,INR,0.1594,0.0
B0FK1995CB,X002E9HB9B,Michael Kors Bryant Brown Quartz Stainless Steel Watch MK7559,BOM5,IN,9.19,9.19,8.99,centimeter,0.17,kilograms,0.0008,cubic meter,0.74,0.0,0.0006,2026-05,2083.88,INR,1.1684,0.0
B0FK1995CB,X002E9HB9B,Michael Kors Bryant Brown Quartz Stainless Steel Watch MK7559,DEL4,IN,9.19,9.19,8.99,centimeter,0.17,kilograms,0.0008,cubic meter,1.0,0.0,0.0008,2026-05,2083.88,INR,1.5814,0.0
B07LDJJ4JP,X0014OD9OX,Saregama Carvaan Mini 2.0 Tamil- Music Player with Bluetooth/FM/AM/AUX (Sunset Red),DEL5,IN,12.90,10.49,6.80,centimeter,0.34,kilograms,0.0009,cubic meter,5.0,0.0,0.0046,2026-05,2083.88,INR,9.5889,0.0
B07LDJJ4JP,X0014OD9OX,Saregama Carvaan Mini 2.0 Tamil- Music Player with Bluetooth/FM/AM/AUX (Sunset Red),BOM7,IN,12.90,10.49,6.80,centimeter,0.34,kilograms,0.0009,cubic meter,6.0,0.0,0.0055,2026-05,2083.88,INR,11.5068,0.0
B07LDJJ4JP,X0014OD9OX,Saregama Carvaan Mini 2.0 Tamil- Music Player with Bluetooth/FM/AM/AUX (Sunset Red),BOM5,IN,12.90,10.49,6.80,centimeter,0.34,kilograms,0.0009,cubic meter,1.71,0.0,0.0016,2026-05,2083.88,INR,3.2809,0.0
B07RZ1R1HJ,X00284E6BD,"Fossil Analog Gold Dial Women's Watch (ES4628, Multicolour)",DEL4,IN,12.50,12.29,12.20,centimeter,0.28,kilograms,0.0019,cubic meter,0.9,0.0,0.0017,2026-05,2083.88,INR,3.5169,0.0
B07LDJJ4JP,X0014OD9OX,Saregama Carvaan Mini 2.0 Tamil- Music Player with Bluetooth/FM/AM/AUX (Sunset Red),CCX1,IN,12.90,10.49,6.80,centimeter,0.34,kilograms,0.0009,cubic meter,4.0,0.0,0.0037,2026-05,2083.88,INR,7.6712,0.0
B0C77Q5TQ5,X001X99QQJ,Fossil Analog Gray Dial Women's Watch-Es5303 - Leather,MAA4,IN,30.60,25.60,16.10,centimeter,0.19,kilograms,0.0126,cubic meter,1.0,0.0,0.0126,2026-05,2083.88,INR,26.2886,0.0
B07RZ1R1HJ,X00284E6BD,"Fossil Analog Gold Dial Women's Watch (ES4628, Multicolour)",HYD3,IN,12.50,12.29,12.20,centimeter,0.28,kilograms,0.0019,cubic meter,1.71,0.0,0.0031,2026-05,2083.88,INR,6.5618,0.03
B0C77Q5TQ5,X001X99QQJ,Fossil Analog Gray Dial Women's Watch-Es5303 - Leather,BLR8,IN,30.60,25.60,16.10,centimeter,0.19,kilograms,0.0126,cubic meter,0.94,0.0,0.0119,2026-05,2083.88,INR,24.713,0.0
B0DT2Y9HRM,X0029WZEKV,Emporio Armani Black Quartz Leather Watch AR11677,DED4,IN,23.00,10.90,10.70,centimeter,0.32,kilograms,0.0027,cubic meter,0.03,0.0,0.0001,2026-05,2083.88,INR,0.1652,0.0
B0GF7C1MPD,X002IPU5N5,Michael Kors Suri Gold Quartz Stainless Steel Watch MK7589,BOM5,IN,9.90,9.30,8.90,centimeter,0.20,kilograms,0.0008,cubic meter,1.0,0.0,0.0008,2026-05,2083.88,INR,1.7053,0.0
B0GF7C1MPD,X002IPU5N5,Michael Kors Suri Gold Quartz Stainless Steel Watch MK7589,MAA4,IN,9.90,9.30,8.90,centimeter,0.20,kilograms,0.0008,cubic meter,1.0,0.0,0.0008,2026-05,2083.88,INR,1.7054,0.0
B0GF7C1MPD,X002IPU5N5,Michael Kors Suri Gold Quartz Stainless Steel Watch MK7589,BLR8,IN,9.90,9.30,8.90,centimeter,0.20,kilograms,0.0008,cubic meter,1.0,0.0,0.0008,2026-05,2083.88,INR,1.7054,0.0
B0GF7C1MPD,X002IPU5N5,Michael Kors Suri Gold Quartz Stainless Steel Watch MK7589,DEL5,IN,9.90,9.30,8.90,centimeter,0.20,kilograms,0.0008,cubic meter,1.0,0.0,0.0008,2026-05,2083.88,INR,1.7054,0.0
B0FJZZ4X7Q,X002E9IE3X,Michael Kors Billie Multicolor Quartz Stainless Steel Watch MK9221,DEL5,IN,9.19,9.19,8.99,centimeter,0.17,kilograms,0.0008,cubic meter,1.0,0.0,0.0008,2026-05,2083.88,INR,1.5814,0.0
B0FJZZ4X7Q,X002E9IE3X,Michael Kors Billie Multicolor Quartz Stainless Steel Watch MK9221,BLR8,IN,9.19,9.19,8.99,centimeter,0.17,kilograms,0.0008,cubic meter,2.06,0.0,0.0016,2026-05,2083.88,INR,3.2573,0.0
B0FJZZ4X7Q,X002E9IE3X,Michael Kors Billie Multicolor Quartz Stainless Steel Watch MK9221,ISK3,IN,9.19,9.19,8.99,centimeter,0.17,kilograms,0.0008,cubic meter,0.19,0.0,0.0001,2026-05,2083.88,INR,0.301,0.0
B07SXFRLZZ,X002IPGEUX,Diesel Spiked Silver Quartz Stainless Steel Watch DZ4709,MAA4,IN,10.30,9.70,9.60,centimeter,0.35,kilograms,0.0010,cubic meter,1.0,0.0,0.0010,2026-05,2083.88,INR,2.0004,0.0
B07SXFRLZZ,X002IPGEUX,Diesel Spiked Silver Quartz Stainless Steel Watch DZ4709,BLR8,IN,10.30,9.70,9.60,centimeter,0.35,kilograms,0.0010,cubic meter,1.0,0.0,0.0010,2026-05,2083.88,INR,2.0004,0.0
B07SXFRLZZ,X002IPGEUX,Diesel Spiked Silver Quartz Stainless Steel Watch DZ4709,DEL5,IN,10.30,9.70,9.60,centimeter,0.35,kilograms,0.0010,cubic meter,1.0,0.0,0.0010,2026-05,2083.88,INR,2.0004,0.0
B0GDJPJKSG,X002IPEUYP,Armani Exchange Grey Quartz Silicone Watch AX1971,BOM5,IN,9.88,8.79,8.31,centimeter,0.19,kilograms,0.0007,cubic meter,0.32,0.0,0.0002,2026-05,2083.88,INR,0.4839,0.0
B0GDJPJKSG,X002IPEUYP,Armani Exchange Grey Quartz Silicone Watch AX1971,HYD8,IN,9.88,8.79,8.31,centimeter,0.19,kilograms,0.0007,cubic meter,0.1,0.0,0.0001,2026-05,2083.88,INR,0.1062,0.03
B0GDJPJKSG,X002IPEUYP,Armani Exchange Grey Quartz Silicone Watch AX1971,BLR4,IN,9.88,8.79,8.31,centimeter,0.19,kilograms,0.0007,cubic meter,0.19,0.0,0.0001,2026-05,2083.88,INR,0.2833,0.0
B0GDJPJKSG,X002IPEUYP,Armani Exchange Grey Quartz Silicone Watch AX1971,DEL5,IN,9.88,8.79,8.31,centimeter,0.19,kilograms,0.0007,cubic meter,0.52,0.0,0.0003,2026-05,2083.88,INR,0.6314,0.1
B0GDJPJKSG,X002IPEUYP,Armani Exchange Grey Quartz Silicone Watch AX1971,MAA4,IN,9.88,8.79,8.31,centimeter,0.19,kilograms,0.0007,cubic meter,0.26,0.0,0.0001,2026-05,2083.88,INR,0.3009,0.06
B0GDJPJKSG,X002IPEUYP,Armani Exchange Grey Quartz Silicone Watch AX1971,DED3,IN,9.88,8.79,8.31,centimeter,0.19,kilograms,0.0007,cubic meter,0.16,0.0,0.0001,2026-05,2083.88,INR,0.242,0.0
B0GDJPJKSG,X002IPEUYP,Armani Exchange Grey Quartz Silicone Watch AX1971,BLR8,IN,9.88,8.79,8.31,centimeter,0.19,kilograms,0.0007,cubic meter,0.19,0.0,0.0001,2026-05,2083.88,INR,0.2832,0.0
B0DT322B7L,X002BEDP3F,Emporio Armani Silver Quartz Stainless Steel Watch AR11662,HYD3,IN,11.00,10.90,10.00,centimeter,0.24,kilograms,0.0012,cubic meter,1.0,0.0,0.0012,2026-05,2083.88,INR,2.4961,0.0
B0DT322B7L,X002BEDP3F,Emporio Armani Silver Quartz Stainless Steel Watch AR11662,BLR8,IN,11.00,10.90,10.00,centimeter,0.24,kilograms,0.0012,cubic meter,1.0,0.0,0.0012,2026-05,2083.88,INR,2.4961,0.0
B0DT322B7L,X002BEDP3F,Emporio Armani Silver Quartz Stainless Steel Watch AR11662,MAA4,IN,11.00,10.90,10.00,centimeter,0.24,kilograms,0.0012,cubic meter,1.0,0.0,0.0012,2026-05,2083.88,INR,2.4961,0.0
B0DT322B7L,X002BEDP3F,Emporio Armani Silver Quartz Stainless Steel Watch AR11662,DED4,IN,11.00,10.90,10.00,centimeter,0.24,kilograms,0.0012,cubic meter,0.03,0.0,0.0000,2026-05,2083.88,INR,0.0767,0.0
B0DT322B7L,X002BEDP3F,Emporio Armani Silver Quartz Stainless Steel Watch AR11662,BOM7,IN,11.00,10.90,10.00,centimeter,0.24,kilograms,0.0012,cubic meter,1.0,0.0,0.0012,2026-05,2083.88,INR,2.4961,0.0
B0DT322B7L,X002BEDP3F,Emporio Armani Silver Quartz Stainless Steel Watch AR11662,ISK3,IN,11.00,10.90,10.00,centimeter,0.24,kilograms,0.0012,cubic meter,0.1,0.0,0.0001,2026-05,2083.88,INR,0.2479,0.0
B0DT322B7L,X002BEDP3F,Emporio Armani Silver Quartz Stainless Steel Watch AR11662,DEL4,IN,11.00,10.90,10.00,centimeter,0.24,kilograms,0.0012,cubic meter,1.0,0.0,0.0012,2026-05,2083.88,INR,2.4961,0.0
B0FS5QZRYB,X002FTXN65,Fossil Scarlette Multicolor Quartz Stainless Steel Watch ES5443,MAA4,IN,12.40,12.29,12.00,centimeter,0.27,kilograms,0.0018,cubic meter,0.84,0.0,0.0015,2026-05,2083.88,INR,3.2042,0.0
B07RZ1R1HJ,X00284E6BD,"Fossil Analog Gold Dial Women's Watch (ES4628, Multicolour)",BLR5,IN,12.50,12.29,12.20,centimeter,0.28,kilograms,0.0019,cubic meter,0.13,0.0,0.0002,2026-05,2083.88,INR,0.5075,0.0
B07RZ1R1HJ,X00284E6BD,"Fossil Analog Gold Dial Women's Watch (ES4628, Multicolour)",DEL2,IN,12.50,12.29,12.20,centimeter,0.28,kilograms,0.0019,cubic meter,0.03,0.0,0.0001,2026-05,2083.88,INR,0.118,0.0
B07RZ1R1HJ,X00284E6BD,"Fossil Analog Gold Dial Women's Watch (ES4628, Multicolour)",BLR4,IN,12.50,12.29,12.20,centimeter,0.28,kilograms,0.0019,cubic meter,0.39,0.0,0.0007,2026-05,2083.88,INR,1.5225,0.0
B0FS5QZRYB,X002FTXN65,Fossil Scarlette Multicolor Quartz Stainless Steel Watch ES5443,DEL5,IN,12.40,12.29,12.00,centimeter,0.27,kilograms,0.0018,cubic meter,0.61,0.0,0.0011,2026-05,2083.88,INR,2.3249,0.0
B07LDJJ4JP,X0014OD9OX,Saregama Carvaan Mini 2.0 Tamil- Music Player with Bluetooth/FM/AM/AUX (Sunset Red),CJB1,IN,12.90,10.49,6.80,centimeter,0.34,kilograms,0.0009,cubic meter,0.29,0.0,0.0002,2026-05,2083.88,INR,0.3659,0.1
B0FS5QZRYB,X002FTXN65,Fossil Scarlette Multicolor Quartz Stainless Steel Watch ES5443,HYD3,IN,12.40,12.29,12.00,centimeter,0.27,kilograms,0.0018,cubic meter,0.68,0.0,0.0012,2026-05,2083.88,INR,2.5905,0.0
B0FS5QZRYB,X002FTXN65,Fossil Scarlette Multicolor Quartz Stainless Steel Watch ES5443,BLR7,IN,12.40,12.29,12.00,centimeter,0.27,kilograms,0.0018,cubic meter,0.48,0.0,0.0009,2026-05,2083.88,INR,1.8293,0.0
B07RZ1R1HJ,X00284E6BD,"Fossil Analog Gold Dial Women's Watch (ES4628, Multicolour)",HYD8,IN,12.50,12.29,12.20,centimeter,0.28,kilograms,0.0019,cubic meter,0.65,0.0,0.0012,2026-05,2083.88,INR,2.5374,0.0
B0GDJPJKSG,X002IPEUYP,Armani Exchange Grey Quartz Silicone Watch AX1971,LKO1,IN,9.88,8.79,8.31,centimeter,0.19,kilograms,0.0007,cubic meter,0.84,0.0,0.0006,2026-05,2083.88,INR,1.2628,0.0
B0FS5QZRYB,X002FTXN65,Fossil Scarlette Multicolor Quartz Stainless Steel Watch ES5443,CCX1,IN,12.40,12.29,12.00,centimeter,0.27,kilograms,0.0018,cubic meter,1.68,0.0,0.0030,2026-05,2083.88,INR,6.2904,0.03
B0FS5QZRYB,X002FTXN65,Fossil Scarlette Multicolor Quartz Stainless Steel Watch ES5443,BOM7,IN,12.40,12.29,12.00,centimeter,0.27,kilograms,0.0018,cubic meter,1.81,0.0,0.0033,2026-05,2083.88,INR,6.8982,0.0
B0FS5QZRYB,X002FTXN65,Fossil Scarlette Multicolor Quartz Stainless Steel Watch ES5443,BOM5,IN,12.40,12.29,12.00,centimeter,0.27,kilograms,0.0018,cubic meter,0.74,0.0,0.0014,2026-05,2083.88,INR,2.8206,0.0
B0FS5QZRYB,X002FTXN65,Fossil Scarlette Multicolor Quartz Stainless Steel Watch ES5443,DEL4,IN,12.40,12.29,12.00,centimeter,0.27,kilograms,0.0018,cubic meter,0.9,0.0,0.0016,2026-05,2083.88,INR,3.3163,0.03
B0FS5QZRYB,X002FTXN65,Fossil Scarlette Multicolor Quartz Stainless Steel Watch ES5443,BLR8,IN,12.40,12.29,12.00,centimeter,0.27,kilograms,0.0018,cubic meter,1.16,0.0,0.0021,2026-05,2083.88,INR,4.4198,0.0
B07RZ1R1HJ,X00284E6BD,"Fossil Analog Gold Dial Women's Watch (ES4628, Multicolour)",DED3,IN,12.50,12.29,12.20,centimeter,0.28,kilograms,0.0019,cubic meter,0.13,0.0,0.0002,2026-05,2083.88,INR,0.5075,0.0
B0FK1995CB,X002E9HB9B,Michael Kors Bryant Brown Quartz Stainless Steel Watch MK7559,BLR7,IN,9.19,9.19,8.99,centimeter,0.17,kilograms,0.0008,cubic meter,2.0,0.0,0.0015,2026-05,2083.88,INR,3.1629,0.0
B0FTKNBJY4,X002FTVTL1,Fossil Campbell Silver Quartz Stainless Steel Watch FS6139,BOM5,IN,12.40,12.29,11.80,centimeter,0.32,kilograms,0.0018,cubic meter,3.0,0.0,0.0054,2026-05,2083.88,INR,11.2411,0.0
B0GF72GF8N,X002IPSPGT,Michael Kors Pyper Gold Quartz Stainless Steel Watch MK7572,MAA4,IN,9.19,9.19,8.99,centimeter,0.17,kilograms,0.0008,cubic meter,1.0,0.0,0.0007,2026-05,2083.88,INR,1.487,0.06
B0GF72GF8N,X002IPSPGT,Michael Kors Pyper Gold Quartz Stainless Steel Watch MK7572,BOM5,IN,9.19,9.19,8.99,centimeter,0.17,kilograms,0.0008,cubic meter,0.23,0.0,0.0002,2026-05,2083.88,INR,0.3659,0.0
B0GF72GF8N,X002IPSPGT,Michael Kors Pyper Gold Quartz Stainless Steel Watch MK7572,BLR8,IN,9.19,9.19,8.99,centimeter,0.17,kilograms,0.0008,cubic meter,1.19,0.0,0.0008,2026-05,2083.88,INR,1.6286,0.16
B0GF72GF8N,X002IPSPGT,Michael Kors Pyper Gold Quartz Stainless Steel Watch MK7572,DEL5,IN,9.19,9.19,8.99,centimeter,0.17,kilograms,0.0008,cubic meter,1.0,0.0,0.0007,2026-05,2083.88,INR,1.487,0.06
B0D9564Z9T,X00241X1L1,Michael Kors Accelerator 2.0 Silver Watch MK9176,BLR4,IN,9.40,9.19,8.70,centimeter,0.31,kilograms,0.0008,cubic meter,0.19,0.0,0.0001,2026-05,2083.88,INR,0.301,0.0
B0D9564Z9T,X00241X1L1,Michael Kors Accelerator 2.0 Silver Watch MK9176,MAA4,IN,9.40,9.19,8.70,centimeter,0.31,kilograms,0.0008,cubic meter,0.94,0.0,0.0007,2026-05,2083.88,INR,1.4752,0.0
B0D9564Z9T,X00241X1L1,Michael Kors Accelerator 2.0 Silver Watch MK9176,HYD8,IN,9.40,9.19,8.70,centimeter,0.31,kilograms,0.0008,cubic meter,0.03,0.0,0.0000,2026-05,2083.88,INR,0.0472,0.0
B0D9564Z9T,X00241X1L1,Michael Kors Accelerator 2.0 Silver Watch MK9176,DEL5,IN,9.40,9.19,8.70,centimeter,0.31,kilograms,0.0008,cubic meter,0.61,0.0,0.0005,2026-05,2083.88,INR,0.9559,0.0
B0D9564Z9T,X00241X1L1,Michael Kors Accelerator 2.0 Silver Watch MK9176,DEL4,IN,9.40,9.19,8.70,centimeter,0.31,kilograms,0.0008,cubic meter,0.1,0.0,0.0001,2026-05,2083.88,INR,0.1593,0.0
B0D9564Z9T,X00241X1L1,Michael Kors Accelerator 2.0 Silver Watch MK9176,BLR7,IN,9.40,9.19,8.70,centimeter,0.31,kilograms,0.0008,cubic meter,1.0,0.0,0.0008,2026-05,2083.88,INR,1.5696,0.0
B0D9564Z9T,X00241X1L1,Michael Kors Accelerator 2.0 Silver Watch MK9176,DEL2,IN,9.40,9.19,8.70,centimeter,0.31,kilograms,0.0008,cubic meter,0.35,0.26,0.0001,2026-05,2083.88,INR,0.1416,0.0
B08SW1LBDF,X00284BSJB,Diesel Silicone Mega Chief Analog-Digital Black Dial Men's Watch-Dz4548,BOM7,IN,30.90,21.31,12.30,centimeter,0.41,kilograms,0.0081,cubic meter,1.0,0.0,0.0081,2026-05,2083.88,INR,16.8767,0.0
