"Date","FNSKU","ASIN","MSKU","Title","Disposition","Starting Warehouse Balance","In Transit Between Warehouses","Receipts","Customer Shipments","Customer Returns","Vendor Returns","Warehouse Transfer In/Out","Found","Lost","Damaged","Disposed","Other Events","Ending Warehouse Balance","Unknown Events","Location"
"03/08/2026","X001UXY2CV","B0CBCTFVYL","FBA79046","Diesel Analog Multicolor Dial Men's Watch-DZ4640","SELLABLE","1","0","0","0","0","0","0","0","0","0","0","0","1","0","BLR8"
"03/08/2026","X001UXY2CV","B0CBCTFVYL","FBA79046","Diesel Analog Multicolor Dial Men's Watch-DZ4640","SELLABLE","1","0","0","0","0","0","0","0","0","0","0","0","1","0","DEL5"
"03/08/2026","X001UXYRM1","B0C7WKTMFC","FBA79030","Michael Kors Analog Black Dial Men's Stainless Steel Watch-Mk9113","SELLABLE","2","0","0","0","0","0","0","0","0","0","0","0","2","0","BLR8"
"03/08/2026","X001UXYRM1","B0C7WKTMFC","FBA79030","Michael Kors Analog Black Dial Men's Stainless Steel Watch-Mk9113","SELLABLE","1","0","0","0","0","0","0","0","0","0","0","0","1","0","BOM5"
"03/08/2026","X001UXYRM1","B0C7WKTMFC","FBA79030","Michael Kors Analog Black Dial Men's Stainless Steel Watch-Mk9113","SELLABLE","1","0","0","0","0","0","0","0","0","0","0","0","1","0","CCX1"
"03/08/2026","X001UXYRM1","B0C7WKTMFC","FBA79030","Michael Kors Analog Black Dial Men's Stainless Steel Watch-Mk9113","SELLABLE","1","0","0","0","0","0","0","0","0","0","0","0","1","0","DEL4"
"03/08/2026","X001UXYRM1","B0C7WKTMFC","FBA79030","Michael Kors Analog Black Dial Men's Stainless Steel Watch-Mk9113","SELLABLE","2","0","0","0","0","0","0","0","0","0","0","0","2","0","HYD8"
"03/08/2026","X001UXYRM1","B0C7WKTMFC","FBA79030","Michael Kors Analog Black Dial Men's Stainless Steel Watch-Mk9113","SELLABLE","1","0","0","0","0","0","0","0","0","0","0","0","1","0","MAA4"
"03/08/2026","X001UY0N7X","B0C77PPS9S","FBA79018","Fossil Analog White Dial Women's Watch-Es5310 - Leather","CUSTOMER_DAMAGED","1","0","0","0","0","0","0","0","0","0","0","0","1","0","CCX1"
"03/08/2026","X001UY0N7X","B0C77PPS9S","FBA79018","Fossil Analog White Dial Women's Watch-Es5310 - Leather","SELLABLE","2","0","0","0","0","0","0","0","0","0","0","0","2","0","BLR7"
"03/08/2026","X001UY0N7X","B0C77PPS9S","FBA79018","Fossil Analog White Dial Women's Watch-Es5310 - Leather","SELLABLE","5","0","0","0","0","0","0","0","0","0","0","0","5","0","BLR8"
"03/08/2026","X001UY0N7X","B0C77PPS9S","FBA79018","Fossil Analog White Dial Women's Watch-Es5310 - Leather","SELLABLE","4","0","0","0","0","0","0","0","0","0","0","0","4","0","DEL4"
"03/08/2026","X001UY0N7X","B0C77PPS9S","FBA79018","Fossil Analog White Dial Women's Watch-Es5310 - Leather","SELLABLE","1","0","0","0","0","0","0","0","0","0","0","0","1","0","DEL5"
"03/08/2026","X001UY0N7X","B0C77PPS9S","FBA79018","Fossil Analog White Dial Women's Watch-Es5310 - Leather","SELLABLE","2","0","0","0","0","0","0","0","0","0","0","0","2","0","HYD3"
"03/08/2026","X001UY0N7X","B0C77PPS9S","FBA79018","Fossil Analog White Dial Women's Watch-Es5310 - Leather","SELLABLE","1","0","0","0","0","0","0","0","0","0","0","0","1","0","HYD8"
"03/08/2026","X001VFC5L3","B0CC3TDH61","FBA79067","PreSonus Eris Studio 5, 5.25-Inch High-Definition Professional Studio Monitor with Woven Composite LF Driver, XLR, 1"" Silk-Dome HF Driver, EBM Waveguide, and Acoustic Tuning Controls - Single (Black)","CUSTOMER_DAMAGED","1","0","0","0","0","0","0","0","0","0","0","0","1","0","DEL2"
"03/08/2026","X001WI2XNT","B0CF61X2BG","FBA79148","Fossil Analog Blue Dial Men's Watch-Fs6029 - Stainless Steel","SELLABLE","2","0","0","0","0","0","0","0","0","0","0","0","2","0","BLR7"
"03/08/2026","X001WI2XNT","B0CF61X2BG","FBA79148","Fossil Analog Blue Dial Men's Watch-Fs6029 - Stainless Steel","SELLABLE","1","0","0","0","0","0","0","0","0","0","0","0","1","0","BLR8"
