snapshot-date,sku,fnsku,asin,product-name,condition,available,fc-transfer,pending-removal-quantity,inv-age-0-to-90-days,inv-age-91-to-180-days,inv-age-181-to-270-days,inv-age-271-to-365-days,inv-age-365-plus-days,currency,qty-to-be-charged-ltsf-5-mo,projected-ltsf-5-mo,qty-to-be-charged-ltsf-12-mo,estimated-ltsf-next-charge,units-shipped-t7,units-shipped-t30,units-shipped-t60,units-shipped-t90,alert,your-price,sales-price,lowest-price-new-plus-shipping,lowest-price-used,recommended-action,healthy-inventory-level,recommended-sales-price,recommended-sale-duration-days,recommended-removal-quantity,estimated-cost-savings-of-recommended-actions,sell-through,item-volume,volume-unit-measurement,storage-type,storage-volume,marketplace,product-group,sales-rank,days-of-supply,estimated-excess-quantity,weeks-of-cover-t30,weeks-of-cover-t90,featuredoffer-price,sales-shipped-last-7-days,sales-shipped-last-30-days,sales-shipped-last-60-days,sales-shipped-last-90-days,inv-age-0-to-30-days,inv-age-31-to-60-days,inv-age-61-to-90-days,inv-age-91-to-150-days,inv-age-151-to-180-days,inv-age-181-to-330-days,inv-age-331-to-365-days,estimated-storage-cost-next-month,inbound-quantity,inbound-working,inbound-shipped,inbound-received,Total Reserved Quantity,unfulfillable-quantity,Inventory age snapshot date,Inventory Supply at FBA,Reserved FC Processing,Reserved Customer Order,Total Days of Supply (including units from open shipments)
2026-07-16,FBA79748,X0029WWIJL,B0DSBSGK17,,New,30,0,0,30,0,0,0,0,INR,0,0.0,0,0.0,3,16,36,47,,15994.0,0.0,15994.0,0.0,NoRestockExcessActionRequired,30,0.0,0,0,0.0,1.48,0.001801,cubic meter,,0.054029,IN,,4675,,0,8,9,15994.0,40662.72,216867.84,487939.83,637033.04,15,11,4,0,0,0,0,78.35,4,0,4,0,0,0,2026-07-14,34,0,0,
2026-07-16,FBA80045,X002IPG9UX,B0GF7GZ4K7,,New,3,2,0,4,0,0,0,0,INR,0,0.0,0,0.0,1,9,11,12,Low traffic,10122.0,0.0,10122.0,0.0,CreateShippingPlan,0,0.0,0,0,32405.4,2.82,5.81E-4,cubic meter,,0.001743,IN,,8862,,0,3,7,10122.0,8005.93,72053.38,88065.25,99501.69,4,0,0,0,0,0,0,15.93,4,3,1,0,0,0,2026-07-14,9,0,0,
2026-07-16,FBA77981,X001Q74M5X,B0BQZG6C28,,New,1,0,0,0,0,0,0,1,INR,0,0.0,0,0.0,,,,,Low traffic,13197.0,0.0,13197.0,0.0,Create removal order,0,0.0,0,0,4330.68,0.0,0.003151,cubic meter,,0.003151,IN,,,,1,,,13197.0,,,,,0,0,0,0,0,0,0,126.99,0,0,0,0,0,0,2026-07-14,1,0,0,
2026-07-16,FBA80026,X002IPB1XX,B0GDXN1QGR,,New,6,0,0,0,6,0,0,0,INR,0,0.0,0,0.0,0,0,0,1,Low traffic,19995.0,0.0,19995.0,0.0,Advertise listing,0,19990.0,52,0,45334.75,0.16,7.21E-4,cubic meter,,0.004327,IN,,50500,,6,,78,19995.0,0.0,0.0,0.0,14826.27,0,0,0,6,0,0,0,90.68,0,0,0,0,0,0,2026-07-14,6,0,0,
2026-07-16,FBA79555,X00241X1L1,B0D9564Z9T,,New,1,0,0,1,0,0,0,0,INR,0,0.0,0,0.0,2,4,5,7,Low traffic,9597.0,0.0,9597.0,0.0,CreateShippingPlan,,,0,0,,2.33,7.52E-4,cubic meter,,7.52E-4,IN,,10315,,0,2,3,9597.0,16266.1,32532.2,40666.1,61001.7,1,0,0,0,0,0,0,,1,1,0,0,0,0,2026-07-14,2,0,0,
2026-07-16,FBA74835,X001FZ7WMV,B08V3TK36Z,,New,1,0,0,1,0,0,0,0,INR,0,0.0,0,0.0,0,3,3,3,Low traffic,19595.0,0.0,19595.0,0.0,NoRestockExcessActionRequired,,,0,0,,12.0,0.001937,cubic meter,,0.001937,IN,,16153,,0,4,13,19597.0,0.0,47449.16,47449.16,47449.16,1,0,0,0,0,0,0,,2,1,1,0,0,0,2026-07-14,3,0,0,
2026-07-16,FBA79030,X001UXYRM1,B0C7WKTMFC,,New,6,0,0,4,0,2,0,0,INR,2,47.2,0,0.0,0,0,1,3,Low traffic,20495.0,0.0,20495.0,0.0,NoRestockExcessActionRequired,0,20490.0,52,0,72174.7,0.5,7.6E-4,cubic meter,,0.004559,IN,,26734,,6,,26,20495.0,0.0,0.0,17368.64,52104.24,0,3,1,0,0,2,0,51.45,0,0,0,0,0,0,2026-07-14,6,0,0,
2026-07-16,FBA79863,X002E9F6VB,B0FFJ939GQ,,New,3,0,0,3,0,0,0,0,INR,0,0.0,0,0.0,0,0,1,2,Low traffic,15994.0,0.0,15994.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,26660.38,1.14,0.001038,cubic meter,,0.003115,IN,,29492,,0,,19,15994.0,0.0,0.0,13554.24,27108.48,2,1,0,0,0,0,0,25.12,0,0,0,0,0,0,2026-07-14,3,0,0,
2026-07-16,FBA79924,X002FTVSYJ,B0FRV4KDN4,,New,2,0,0,0,3,0,0,0,INR,2,83.54,0,0.0,0,0,0,0,Low traffic,15994.0,0.0,15994.0,0.0,Advertise listing,0,0.0,0,0,16448.01,0.0,0.001814,cubic meter,,0.003629,IN,,38260,,2,,,15994.0,0.0,0.0,0.0,0.0,0,0,0,1,2,0,0,75.85,0,0,0,0,1,0,2026-07-14,2,1,0,
2026-07-16,FBA80036,X002IPBUST,B07SXDRFK2,,New,4,0,0,0,4,0,0,0,INR,0,0.0,0,0.0,,,,,Low traffic,20495.0,0.0,20495.0,0.0,Advertise listing,0,0.0,0,0,7623.88,0.0,9.59E-4,cubic meter,,0.003837,IN,,,,4,,,20495.0,,,,,0,0,0,4,0,0,0,80.31,0,0,0,0,0,0,2026-07-14,4,0,0,
