(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0DSBT6FW8,B0DSBT6FW8,Armani Exchange Brown Quartz Leather Watch AX4617,82,4,0.05%,0.14%,113,6,0.05%,0.15%,100.00%,100.00%,1,0,1.22%,0.00%,"₹8,397.00",₹0.00,1,0
B0DT2Q1R2H,B0DT2Q1R2H,Emporio Armani Black Quartz Leather Watch AR11666,526,6,0.34%,0.20%,711,6,0.34%,0.15%,99.37%,100.00%,1,0,0.19%,0.00%,"₹15,995.00",₹0.00,1,0
B0DT2Y9HRM,B0DT2Y9HRM,Emporio Armani Black Quartz Leather Watch AR11677,280,6,0.18%,0.20%,392,10,0.19%,0.24%,93.95%,100.00%,1,0,0.36%,0.00%,"₹17,147.00",₹0.00,1,0
B0DT381WY9,B0DT381WY9,Emporio Armani Silver Quartz Stainless Steel Watch AR11674,46,0,0.03%,0.00%,67,0,0.03%,0.00%,85.19%,0.00%,1,0,2.17%,0.00%,"₹18,495.00",₹0.00,1,0
B0FFJ939GQ,B0FFJ939GQ,Emporio Armani Brown Quartz Leather Watch AR11708,53,2,0.03%,0.07%,61,2,0.03%,0.05%,98.28%,100.00%,1,0,1.89%,0.00%,"₹15,995.00",₹0.00,1,0
B0FS5QZRYB,B0FS5QZRYB,Fossil Scarlette Multicolor Quartz Stainless Steel Watch ES5443,127,2,0.08%,0.07%,182,3,0.09%,0.07%,98.09%,0.00%,1,0,0.79%,0.00%,"₹11,995.00",₹0.00,1,0
B0FS6M8FSK,B0FS6M8FSK,Michael Kors Essex Red Watch MK4966,67,0,0.04%,0.00%,92,0,0.04%,0.00%,74.42%,0.00%,1,0,1.49%,0.00%,"₹14,495.00",₹0.00,1,0
B0FTKJC5JW,B0FTKJC5JW,Fossil Neutra Brown Quartz Leather Watch FS6143,66,5,0.04%,0.17%,84,6,0.04%,0.15%,81.58%,100.00%,1,0,1.52%,0.00%,"₹12,995.00",₹0.00,1,0
B0FTL6PH2Z,B0FTL6PH2Z,Fossil Machine Black Quartz Silicone Watch FS6145SET,242,5,0.15%,0.17%,334,5,0.16%,0.12%,99.67%,0.00%,1,0,0.41%,0.00%,"₹15,995.00",₹0.00,1,0
B0FTML3VHG,B0FTML3VHG,Fossil Harlow Gold Quartz Stainless Steel Watch ES5451,317,7,0.20%,0.24%,437,7,0.21%,0.17%,79.43%,100.00%,1,0,0.32%,0.00%,"₹13,495.00",₹0.00,1,0
B0FTMLYC74,B0FTMLYC74,Fossil Carlie Multicolor Quartz Stainless Steel Watch ES5439,121,4,0.08%,0.14%,184,4,0.09%,0.10%,73.62%,50.00%,1,0,0.83%,0.00%,"₹11,995.00",₹0.00,1,0
B0FTMM455Z,B0FTMM455Z,Fossil Raquel Gold Quartz Stainless Steel Watch ES5452,30,1,0.02%,0.03%,47,1,0.02%,0.02%,35.00%,0.00%,1,0,3.33%,0.00%,"₹13,495.00",₹0.00,1,0
B0FTMMNCK7,B0FTMMNCK7,Fossil Sloan Gold Quartz Stainless Steel Watch ES5444,76,0,0.05%,0.00%,94,0,0.04%,0.00%,79.55%,0.00%,1,0,1.32%,0.00%,"₹15,995.00",₹0.00,1,0
B001J1772I,B001J1772I,Diesel Mega Chief Analog Grey Over sized dial Men's Watch - DZ1206,289,3,0.18%,0.10%,374,3,0.18%,0.07%,93.79%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00786VY22,B00786VY22,Armani Exchange Mens Hampton Leather Analogue Watch - AX2101 (Black_Free Size),63,1,0.04%,0.03%,83,1,0.04%,0.02%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00944CXEY,B00944CXEY,Michael Kors Darci Analog Silver Dial Women's Watch - MK3190,156,1,0.10%,0.03%,175,1,0.08%,0.02%,94.01%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00AFTT8KE,B00AFTT8KE,"Fossil Analog Silver Dial Women's Watch - ES3284 Stainless Steel, Gold Strap",402,3,0.26%,0.10%,535,3,0.25%,0.07%,94.83%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00DUCIK7U,B00DUCIK7U,Fossil Decker Brown Watch CH2882,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00FF8CDSO,B00FF8CDSO,"Fossil Leather Virginia Analog Gold Dial Women's Watch-Es3405, Band Color:Multicolor",275,3,0.18%,0.10%,378,4,0.18%,0.10%,98.77%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00KNK7UHI,B00KNK7UHI,Diesel Stainless Steel Mr Daddy 2 Analog Black Dial Red Strap (Big Dial Red Strap) Men's Watch - Dz7313,"1,956",24,1.25%,0.82%,"2,329",34,1.11%,0.83%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00Z52HG6O,B00Z52HG6O,Michael Kors Slim Runway Analog Rose Gold Dial Women's Watch-MK3197,24,0,0.02%,0.00%,29,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B012R0UNAW,B012R0UNAW,"Emporio Armani Stainless Steel Gianni T-Bar Analog White Dial Women Watch - Ar1926, Multi-Color Band","1,408",30,0.90%,1.02%,"1,875",36,0.89%,0.87%,82.11%,88.24%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01GZZYSRO,B01GZZYSRO,Emporio Armani Analog Blue Dial Men's Watch-Ar1979 - Stainless Steel,331,13,0.21%,0.44%,479,14,0.23%,0.34%,69.85%,55.56%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01GZZZ328,B01GZZZ328,Emporio Armani Luigi Analog White Dial Men's Watch - AR2502,358,4,0.23%,0.14%,449,7,0.21%,0.17%,99.03%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01ISNU3X4,B01ISNU3X4,"TONOR Dynamic Karaoke Microphone for Singing with 4.5m XLR Cable, Metal Handheld Mic Compatible with Karaoke Machine/Speaker/Amp/Mixer for Karaoke Singing, Speech, Wedding, Stage and Outdoor Activity","1,330",40,0.85%,1.36%,"2,002",53,0.95%,1.29%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01MTYS3BW,B01MTYS3BW,Diesel Analog Stainless Steel Black Dial and Band (Big dial) Men's Watch-DZ7395,"2,335",66,1.49%,2.25%,"3,003",101,1.43%,2.45%,0.41%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0769YW2KN,B0769YW2KN,"Fossil Analog Black Dial Men's Watch - ME3154, Brown, Free Size",220,3,0.14%,0.10%,267,4,0.13%,0.10%,92.18%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B077SMJP9Z,B077SMJP9Z,"Skagen Stainless Steel Analog White Dial Women Watch - Skw2694, Rose Gold Band",593,2,0.38%,0.07%,751,2,0.36%,0.05%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B078Y2PJL4,B078Y2PJL4,"Fossil Stainless Steel Women Karli Rose Gold Dial Analog Watch Bq3181, Rose Gold Band",0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07LDHVWTF,B07LDHVWTF,Saregama Carvaan Mini 2.0 Gurbani- Music Player with Bluetooth/FM/AM/AUX (Saffron Orange),"1,401",41,0.90%,1.40%,"2,059",81,0.98%,1.97%,0.22%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QHNNN21,B07QHNNN21,"Saregama Carvaan Punjabi - Portable Music Player with 5000 Preloaded Songs, FM/BT/AUX (Porcelain White)",196,5,0.13%,0.17%,224,5,0.11%,0.12%,62.94%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QL3PH84,B07QL3PH84,Fossil Men's Elgin Card Case Leather Wallet,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QSK7DHR,B07QSK7DHR,Michael Kors Analog Gold Dial Women's Watch-MK4339,54,1,0.03%,0.03%,63,1,0.03%,0.02%,94.92%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QW9DDGB,B07QW9DDGB,Michael Kors Maci Blue Watch MK2833,7,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SZSVT1F,B07SZSVT1F,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2213, Band Color:Black",35,0,0.02%,0.00%,42,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X89FZ,B07T1X89FZ,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2215, Band Color:Green",20,0,0.01%,0.00%,30,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X8TKH,B07T1X8TKH,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2214, Band Color:Gold",5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X96CL,B07T1X96CL,"Diesel Leather Analog Multicolor Dial Men's Watch-Dz4667, Band Color -Black",51,2,0.03%,0.07%,67,3,0.03%,0.07%,52.46%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XY7V5,B07T2XY7V5,Diesel Spiked Black Quartz Leather Watch DZ4671,30,2,0.02%,0.07%,41,2,0.02%,0.05%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYGR5,B07T2XYGR5,Diesel Men Spiked Green Quartz Stainless Steel Chronograph Watch DZ4670,79,2,0.05%,0.07%,100,2,0.05%,0.05%,96.63%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYHYD,B07T2XYHYD,Diesel D-Era White Quartz Leather Watch DZ5613,3,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XZ5K4,B07T2XZ5K4,Diesel Analog Silver Dial Men's Watch-DZ2219,25,0,0.02%,0.00%,26,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T3ZLNM3,B07T3ZLNM3,"Diesel Leather Analog Silver Dial Men's Watch-Dz4665, Band Color -Brown","1,021",17,0.65%,0.58%,"1,212",27,0.58%,0.66%,90.81%,88.89%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T3ZPD9X,B07T3ZPD9X,Diesel D-Era Black Quartz Leather Watch DZ5612,13,0,0.01%,0.00%,13,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T53T1KV,B07T53T1KV,Diesel Mr. Daddy Slim Grey Quartz Stainless Steel Watch DZ7487,228,2,0.15%,0.07%,282,2,0.13%,0.05%,91.47%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T53XXCF,B07T53XXCF,Diesel Analog Black Dial Men's Watch-DZ2196,5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62VK1C,B07T62VK1C,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2212, Band Color:Silver",70,1,0.04%,0.03%,92,2,0.04%,0.05%,98.84%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62XNWY,B07T62XNWY,Diesel D-Era Silver Quartz Stainless Steel Watch DZ5609,11,0,0.01%,0.00%,12,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63MQ9G,B07T63MQ9G,"Diesel Leather Analog Black Dial Men's Watch-Dz2210Set, Band Color -Black",6,0,0.00%,0.00%,11,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63ZJTR,B07T63ZJTR,"Diesel Stainless Steel Analog Yellow Dial Men's Watch-Dz4662, Band Color -Gold",99,1,0.06%,0.03%,128,1,0.06%,0.02%,98.31%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T64HT6R,B07T64HT6R,Diesel D-Era Gold Quartz Stainless Steel Watch DZ5611,31,0,0.02%,0.00%,32,0,0.02%,0.00%,96.88%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07WLWN2ZT,B07WLWN2ZT,"TONOR USB Gaming Microphone, Computer Condenser PC Mic with Tripod Stand & Pop for Streaming, Podcasting, Vocal Recording, Compatible with iMac PC Laptop Desktop Windows Computer, TC-777",413,13,0.26%,0.44%,545,19,0.26%,0.46%,0.80%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NZCC28,B088NZCC28,MVMT Caviar Quartz Black Round Dial Men's Watch - 28000053-D,3,0,0.00%,0.00%,3,0,0.00%,0.00%,33.33%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08BCLYN66,B08BCLYN66,Armani Exchange Gold Quartz Stainless Steel Watch AX5734,36,0,0.02%,0.00%,39,0,0.02%,0.00%,94.74%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08CVP2HXP,B08CVP2HXP,"TONOR USB Microphone, Condenser Computer PC Mic with Tripod Stand, Metal,Pop Filter, Shock Mount for Gaming,Streaming,Podcasting,YouTube, Voice Over,Skype, Twitch,Compatible with Laptop Desktop, TC30",555,11,0.35%,0.38%,756,11,0.36%,0.27%,1.93%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08LNJ6Z9H,B08LNJ6Z9H,"PreSonus Revelator USB-C Microphone for podcasting, live streaming, with built-in voice effects plus loopback mixer for gaming, casting, and recording interviews over Skype, Zoom, Discord",6,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08XBYKWW3,B08XBYKWW3,Emporio Armani Diver Analog Green Dial Men's Watch-AR11338,194,4,0.12%,0.14%,213,5,0.10%,0.12%,99.03%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B094R8FJ6J,B094R8FJ6J,Michael Kors Analog Men Alek Silver Dial Two Tone Watch MK9183,184,7,0.12%,0.24%,243,20,0.12%,0.49%,98.12%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09BBK2LV4,B09BBK2LV4,Emporio Armani Silver Watch AR11360,311,4,0.20%,0.14%,376,4,0.18%,0.10%,96.14%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09GYMBKMQ,B09GYMBKMQ,Armani Exchange Black Watch AX2429,68,0,0.04%,0.00%,80,0,0.04%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09NC2NFR9,B09NC2NFR9,"Fossil Machine Analog Black Dial Men's Watch-FS5901 Genuine Leather, Brown Strap",116,3,0.07%,0.10%,160,4,0.08%,0.10%,88.73%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4G7VWXD,B0B4G7VWXD,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",190,6,0.12%,0.20%,281,6,0.13%,0.15%,1.60%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4KC7VBM,B0B4KC7VBM,"Audio Array AM-C5 USB Plug & Play Conference Mic for Mac OS & Windows | Conference, Recording, Skype, Online Class with Range Upto 5M | One Touch Mute Button & Light Indicator (NOT A Speaker)",352,22,0.22%,0.75%,447,27,0.21%,0.66%,1.75%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B75LLWV6,B0B75LLWV6,Emporio Armani Analog White Dial Women's Watch-AR11484,23,0,0.01%,0.00%,28,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BFZL8NN2,B0BFZL8NN2,Emporio Armani Analog Mother of Pearl Dial Women's Watch-AR11499,99,3,0.06%,0.10%,129,4,0.06%,0.10%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BFZRGPJ6,B0BFZRGPJ6,Emporio Armani Analog Green Dial Men's Watch-AR11500,463,14,0.30%,0.48%,582,24,0.28%,0.58%,98.15%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQ34TRDX,B0BQ34TRDX,Fossil Raquel Analog White Dial Women's Watch-Es5271 - Stainless Steel,75,0,0.05%,0.00%,95,0,0.05%,0.00%,90.36%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQ35JRM3,B0BQ35JRM3,Fossil Machine Black Watch FS5971,158,2,0.10%,0.07%,211,2,0.10%,0.05%,99.49%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQZG6C28,B0BQZG6C28,Emporio Armani Analog White Dial Women's Watch-AR80065SET,6,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQZGJHKV,B0BQZGJHKV,Armani Exchange Analog Black Dial Men's Watch-AX1867,436,12,0.28%,0.41%,620,15,0.29%,0.36%,93.54%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BR5DZQSN,B0BR5DZQSN,Diesel Spiked Analog Black Dial Men's Stainless Steel Watch-Dz4627,887,4,0.57%,0.14%,"1,026",4,0.49%,0.10%,89.46%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BRKFP94K,B0BRKFP94K,"TONOR TD510 Dynamic Microphone, USB/XLR PC Microphone for Podcast, Recording, Live Streaming & Gaming, XLR Cardioid Studio Mic Music Voice-Over with Quick Mute, Headphone Output, Volume Control",210,4,0.13%,0.14%,290,5,0.14%,0.12%,2.72%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BS4BFLZW,B0BS4BFLZW,Michael Kors Harlowe Analog Gold Dial Women's Watch-MK4709,67,0,0.04%,0.00%,83,0,0.04%,0.00%,96.05%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C89RHY4W,B0C89RHY4W,Fossil Analog White Dial Women's Watch-Es5306 - Stainless Steel,215,0,0.14%,0.00%,255,0,0.12%,0.00%,84.26%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CBCWGTGR,B0CBCWGTGR,"Diesel Leather Analog Blue Dial Men Watch-Dz2189, Brown Band",52,1,0.03%,0.03%,69,1,0.03%,0.02%,76.19%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHGLV6Y,B0CCHGLV6Y,Skagen Analog White Dial Women's Watch-SKW3101,68,0,0.04%,0.00%,75,0,0.04%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHHGG9B,B0CCHHGG9B,Emporio Armani Silver Watch AR11575,81,1,0.05%,0.03%,102,1,0.05%,0.02%,96.74%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHKHCTD,B0CCHKHCTD,Emporio Armani Analog Gray Dial Men's Ceramic Watch-Ar70010,303,6,0.19%,0.20%,378,6,0.18%,0.15%,78.80%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHLL1ZJ,B0CCHLL1ZJ,Emporio Armani Analog Silver Dial Women's Watch-AR11568,2,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHMD6QH,B0CCHMD6QH,Emporio Armani Gun-Metal Watch AR11561,40,1,0.03%,0.03%,54,1,0.03%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHNK41V,B0CCHNK41V,Skagen Analog Gray Dial Men's Watch-SKW6891,540,21,0.35%,0.72%,630,22,0.30%,0.53%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQ5NBH8,B0CDQ5NBH8,nexlev Premium Memory Foam Neck Pillow with 360-Degree Head Support | Lightweight Comfortable Travel Pillow with Storage Bag for Sleeping | Traveling Flight Car Train Bus and Home Use NP-05 (Pink),1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQ98FDM,B0CDQ98FDM,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-01",5,1,0.00%,0.03%,6,1,0.00%,0.02%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQHYGLW,B0CDQHYGLW,Emporio Armani Analog Multicolor Dial Women's Watch-AR11558,61,1,0.04%,0.03%,77,1,0.04%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CF5TCQKL,B0CF5TCQKL,"Audio Array AA-21 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Black (Set of 2)",696,34,0.44%,1.16%,"1,037",43,0.49%,1.04%,0.12%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CF5XZR93,B0CF5XZR93,Fossil Analog Black Dial Men's Watch-Fs6032 - Stainless Steel,334,12,0.21%,0.41%,444,17,0.21%,0.41%,92.39%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CF61X2BG,B0CF61X2BG,Fossil Analog Blue Dial Men's Watch-Fs6029 - Stainless Steel,269,5,0.17%,0.17%,352,6,0.17%,0.15%,68.67%,83.33%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CGSQGH17,B0CGSQGH17,Skagen Analog White Dial Women's Watch-SKW3121,108,2,0.07%,0.07%,127,2,0.06%,0.05%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CHXTNMNX,B0CHXTNMNX,"Armani Exchange Stainless Steel Analog Blue Dial Men's Watch-Ax7151Set, Band Color:Gold",212,8,0.14%,0.27%,261,8,0.12%,0.19%,97.02%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CJ6ZW8F6,B0CJ6ZW8F6,"Fossil Watch Ring Gold dial ES5319 for Women, Analog, Stainless Steel, Gold Strap",407,3,0.26%,0.10%,488,3,0.23%,0.07%,86.29%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CLVK5F4Q,B0CLVK5F4Q,Armani Exchange Analog Black Dial Men's Watch,1,1,0.00%,0.03%,1,1,0.00%,0.02%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CM6WH4ZT,B0CM6WH4ZT,"Audio Array AI-12 USB Bluetooth Soundcard | 1Ch Mixer interface | 2 mic inputs, 2 smartphone & PC/Mac outputs | Karaoke Recording, Mobile/PC Streaming, Live Broadcasting | Singing, Recording,Gaming",860,23,0.55%,0.78%,"1,191",32,0.57%,0.78%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CM9L1QZG,B0CM9L1QZG,"Audio Array AM-W16 Solo Wireless Lapel Over Ear Mic|in-Built ANC,Plug N Play,LongBattery Life,Ultra-Low Latency,Upto 30M Range|Compatible with iPhone&Android|Vlogging,Streaming,Teaching,YouTube,Black",255,7,0.16%,0.24%,355,10,0.17%,0.24%,0.31%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CMXRJYGK,B0CMXRJYGK,"Promate Screwdriver Set with 48 S2 Steel Bits, Anodic Oxidation and Magnetic Storage Box, ProTools-51M",10,0,0.01%,0.00%,13,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CQNSQ9BJ,B0CQNSQ9BJ,"Promate Screwdriver Set with 120 CR-V Steel Bits, Foldable Cylindrical Case and Durable Construction, ProTools-126M",2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5PZRNY,B0CR5PZRNY,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar11582, Band Color:Silver",76,1,0.05%,0.03%,89,1,0.04%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5RR8Z6,B0CR5RR8Z6,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11596, Dial-Color:Silver, Band Color:Silver",15,0,0.01%,0.00%,20,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5RZRMH,B0CR5RZRMH,"Emporio Armani Stainless Steel Analog Black Dial Men's Watch-Ar11589, Band Color:Black",211,2,0.13%,0.07%,271,2,0.13%,0.05%,99.16%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCTQH2C,B0CRCTQH2C,"Michael Kors Stainless Steel Analog White Dial Women's Watch-Mk4805, Band Color:Gold",24,0,0.02%,0.00%,25,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCWV9DV,B0CRCWV9DV,"Fossil Men Sport Tourer Silver Quartz Stainless Steel Chronograph Watch Fs6048, Green Dial, Silver Band",523,14,0.33%,0.48%,671,18,0.32%,0.44%,76.14%,72.73%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCYMKY8,B0CRCYMKY8,Michael Kors Analog White Dial Silver Strap Women's Watch-Mk7474,23,0,0.01%,0.00%,27,0,0.01%,0.00%,95.83%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCZYDY6,B0CRCZYDY6,"Michael Kors Stainless Steel Analog White Dial Women's Watch-Mk4817Set, Band Color:Two-Tone",72,0,0.05%,0.00%,88,0,0.04%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD1DRXG,B0CRD1DRXG,"Fossil Men Townsman Silver Automatic Stainless Steel Analogue Watch Me3260, Blue Dial, Silver Band","1,762",38,1.13%,1.30%,"2,162",46,1.03%,1.12%,92.80%,94.74%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD2CVZL,B0CRD2CVZL,Fossil Analog Women Gold Gold Scarlette Quartz Stainless Steel Watch ES5338,253,2,0.16%,0.07%,340,2,0.16%,0.05%,64.79%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD3QWVJ,B0CRD3QWVJ,Fossil Carlie Analog Women Silver Quartz Stainless Steel Watch ES5331,102,5,0.07%,0.17%,151,16,0.07%,0.39%,85.25%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
