(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0FS6N1YT5,B0FS6N1YT5,Michael Kors Essex 2-Tone Watch MK4967,47,0,0.03%,0.00%,64,0,0.03%,0.00%,89.83%,0.00%,1,0,2.13%,0.00%,"₹15,995.00",₹0.00,1,0
B0FTK7KQ1P,B0FTK7KQ1P,Fossil Machine Silver Quartz Stainless Steel Watch FS6144,83,3,0.05%,0.11%,113,3,0.05%,0.07%,91.09%,100.00%,1,0,1.20%,0.00%,"₹15,495.00",₹0.00,1,0
B0FTKJC5JW,B0FTKJC5JW,Fossil Neutra Brown Quartz Leather Watch FS6143,81,0,0.05%,0.00%,109,0,0.05%,0.00%,60.42%,0.00%,1,0,1.23%,0.00%,"₹12,995.00",₹0.00,1,0
B0FTKWD4HQ,B0FTKWD4HQ,Fossil Crosby Black Quartz Leather Watch FS6151,264,7,0.16%,0.25%,340,9,0.16%,0.22%,93.07%,100.00%,1,0,0.38%,0.00%,"₹11,995.00",₹0.00,1,0
B0FTL6QH21,B0FTL6QH21,Emporio Armani Multicolor Quartz Stainless Steel Watch AR11713,75,4,0.05%,0.14%,110,8,0.05%,0.19%,98.91%,100.00%,1,0,1.33%,0.00%,"₹19,995.00",₹0.00,1,0
B001J1772I,B001J1772I,Diesel Mega Chief Analog Grey Over sized dial Men's Watch - DZ1206,504,10,0.31%,0.35%,634,12,0.29%,0.29%,93.73%,83.33%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B002LZUAFM,B002LZUAFM,Emporio Armani Mens Chronograph Stainless Steel Watch (Black_Free Size),693,9,0.43%,0.32%,977,12,0.45%,0.29%,34.55%,37.50%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0058XWUHA,B0058XWUHA,Michael Kors Parker Analog White Dial Gold Band Women's Stainless Steel Watch-MK5491,621,18,0.38%,0.63%,882,38,0.40%,0.92%,98.82%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00786VY22,B00786VY22,Armani Exchange Mens Hampton Leather Analogue Watch - AX2101 (Black_Free Size),50,1,0.03%,0.04%,59,1,0.03%,0.02%,11.11%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00944CXEY,B00944CXEY,Michael Kors Darci Analog Silver Dial Women's Watch - MK3190,177,0,0.11%,0.00%,213,0,0.10%,0.00%,98.48%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00DUCIK7U,B00DUCIK7U,Fossil Decker Brown Watch CH2882,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00KNK7UHI,B00KNK7UHI,Diesel Stainless Steel Mr Daddy 2 Analog Black Dial Red Strap (Big Dial Red Strap) Men's Watch - Dz7313,"2,074",11,1.28%,0.39%,"2,417",17,1.11%,0.41%,79.68%,81.82%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00PW3J8LM,B00PW3J8LM,"Fossil Men Leather Townsman Analog Black Dial Watch -Me3061, Band Color-Brown",268,3,0.17%,0.11%,328,3,0.15%,0.07%,98.29%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00Z52HG6O,B00Z52HG6O,Michael Kors Slim Runway Analog Rose Gold Dial Women's Watch-MK3197,61,0,0.04%,0.00%,79,0,0.04%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B012R0UNAW,B012R0UNAW,"Emporio Armani Stainless Steel Gianni T-Bar Analog White Dial Women Watch - Ar1926, Multi-Color Band",733,6,0.45%,0.21%,979,8,0.45%,0.19%,83.30%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01GZZYSRO,B01GZZYSRO,Emporio Armani Analog Blue Dial Men's Watch-Ar1979 - Stainless Steel,285,12,0.18%,0.42%,427,20,0.20%,0.49%,99.44%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01ISNU3X4,B01ISNU3X4,"TONOR Dynamic Karaoke Microphone for Singing with 4.5m XLR Cable, Metal Handheld Mic Compatible with Karaoke Machine/Speaker/Amp/Mixer for Karaoke Singing, Speech, Wedding, Stage and Outdoor Activity",235,3,0.15%,0.11%,348,3,0.16%,0.07%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01MTYS3BW,B01MTYS3BW,Diesel Analog Stainless Steel Black Dial and Band (Big dial) Men's Watch-DZ7395,"3,376",70,2.08%,2.45%,"4,294",101,1.97%,2.45%,3.47%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0769YW2KN,B0769YW2KN,"Fossil Analog Black Dial Men's Watch - ME3154, Brown, Free Size",430,5,0.27%,0.18%,552,6,0.25%,0.15%,89.09%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B077SMJP9Z,B077SMJP9Z,"Skagen Stainless Steel Analog White Dial Women Watch - Skw2694, Rose Gold Band",766,2,0.47%,0.07%,987,3,0.45%,0.07%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B077SN2LNP,B077SN2LNP,Michael Kors Lexington Analog Black Dial Men's Watch-MK8603,104,5,0.06%,0.18%,139,5,0.06%,0.12%,98.40%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QSK7DHR,B07QSK7DHR,Michael Kors Analog Gold Dial Women's Watch-MK4339,45,0,0.03%,0.00%,60,0,0.03%,0.00%,83.64%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QW9DDGB,B07QW9DDGB,Michael Kors Maci Blue Watch MK2833,6,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07RPQWF6B,B07RPQWF6B,Fossil Women Tillie Mini White Dial Rosegold Band Quartz Stainless Steel Analog Watch BQ3502,215,3,0.13%,0.11%,319,3,0.15%,0.07%,97.76%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SZSVT1F,B07SZSVT1F,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2213, Band Color:Black",52,0,0.03%,0.00%,57,0,0.03%,0.00%,96.43%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X89FZ,B07T1X89FZ,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2215, Band Color:Green",31,2,0.02%,0.07%,39,4,0.02%,0.10%,91.18%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X8TKH,B07T1X8TKH,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2214, Band Color:Gold",13,1,0.01%,0.04%,22,1,0.01%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X96CL,B07T1X96CL,"Diesel Leather Analog Multicolor Dial Men's Watch-Dz4667, Band Color -Black",75,0,0.05%,0.00%,93,0,0.04%,0.00%,53.66%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XY7V5,B07T2XY7V5,Diesel Spiked Black Quartz Leather Watch DZ4671,38,2,0.02%,0.07%,53,2,0.02%,0.05%,95.56%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYGR5,B07T2XYGR5,Diesel Men Spiked Green Quartz Stainless Steel Chronograph Watch DZ4670,94,2,0.06%,0.07%,119,2,0.05%,0.05%,96.23%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYHYD,B07T2XYHYD,Diesel D-Era White Quartz Leather Watch DZ5613,3,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XZ5K4,B07T2XZ5K4,Diesel Analog Silver Dial Men's Watch-DZ2219,37,1,0.02%,0.04%,44,1,0.02%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T3ZLNM3,B07T3ZLNM3,"Diesel Leather Analog Silver Dial Men's Watch-Dz4665, Band Color -Brown","1,059",13,0.65%,0.46%,"1,290",14,0.59%,0.34%,88.58%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T3ZPD9X,B07T3ZPD9X,Diesel D-Era Black Quartz Leather Watch DZ5612,44,4,0.03%,0.14%,52,4,0.02%,0.10%,93.62%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T53T1KV,B07T53T1KV,Diesel Mr. Daddy Slim Grey Quartz Stainless Steel Watch DZ7487,288,8,0.18%,0.28%,393,10,0.18%,0.24%,90.64%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T53XXCF,B07T53XXCF,Diesel Analog Black Dial Men's Watch-DZ2196,10,0,0.01%,0.00%,11,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62VK1C,B07T62VK1C,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2212, Band Color:Silver",106,6,0.07%,0.21%,139,11,0.06%,0.27%,98.21%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62XNWY,B07T62XNWY,Diesel D-Era Silver Quartz Stainless Steel Watch DZ5609,14,0,0.01%,0.00%,18,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63MQ9G,B07T63MQ9G,"Diesel Leather Analog Black Dial Men's Watch-Dz2210Set, Band Color -Black",24,0,0.01%,0.00%,36,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63ZJTR,B07T63ZJTR,"Diesel Stainless Steel Analog Yellow Dial Men's Watch-Dz4662, Band Color -Gold",237,4,0.15%,0.14%,305,4,0.14%,0.10%,96.25%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T64HT6R,B07T64HT6R,Diesel D-Era Gold Quartz Stainless Steel Watch DZ5611,49,2,0.03%,0.07%,63,2,0.03%,0.05%,96.43%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07WLWN2ZT,B07WLWN2ZT,"TONOR USB Gaming Microphone, Computer Condenser PC Mic with Tripod Stand & Pop for Streaming, Podcasting, Vocal Recording, Compatible with iMac PC Laptop Desktop Windows Computer, TC-777",323,5,0.20%,0.18%,449,6,0.21%,0.15%,1.97%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0846PC77Q,B0846PC77Q,Armani Exchange Analogue Men's Watch (Black Dial Black Colored Strap),154,2,0.10%,0.07%,221,2,0.10%,0.05%,98.97%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NYP2LX,B088NYP2LX,"MVMT Stainless Steel Caviar Analog Black Dial Men Watch-28000052-D, Black Band",2,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NZCC28,B088NZCC28,MVMT Caviar Quartz Black Round Dial Men's Watch - 28000053-D,4,0,0.00%,0.00%,4,0,0.00%,0.00%,75.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08BCLYN66,B08BCLYN66,Armani Exchange Gold Quartz Stainless Steel Watch AX5734,71,2,0.04%,0.07%,83,2,0.04%,0.05%,89.61%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08CVP2HXP,B08CVP2HXP,"TONOR USB Microphone, Condenser Computer PC Mic with Tripod Stand, Metal,Pop Filter, Shock Mount for Gaming,Streaming,Podcasting,YouTube, Voice Over,Skype, Twitch,Compatible with Laptop Desktop, TC30",508,14,0.31%,0.49%,711,18,0.33%,0.44%,3.16%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08LNJ6Z9H,B08LNJ6Z9H,"PreSonus Revelator USB-C Microphone for podcasting, live streaming, with built-in voice effects plus loopback mixer for gaming, casting, and recording interviews over Skype, Zoom, Discord",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09BBK2LV4,B09BBK2LV4,Emporio Armani Silver Watch AR11360,253,3,0.16%,0.11%,308,3,0.14%,0.07%,93.73%,66.67%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09GYMBKMQ,B09GYMBKMQ,Armani Exchange Black Watch AX2429,48,1,0.03%,0.04%,50,1,0.02%,0.02%,59.18%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4G7VWXD,B0B4G7VWXD,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",219,5,0.14%,0.18%,321,6,0.15%,0.15%,2.48%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4KC7VBM,B0B4KC7VBM,"Audio Array AM-C5 USB Plug & Play Conference Mic for Mac OS & Windows | Conference, Recording, Skype, Online Class with Range Upto 5M | One Touch Mute Button & Light Indicator (NOT A Speaker)",417,33,0.26%,1.16%,546,48,0.25%,1.17%,0.20%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B75LLWV6,B0B75LLWV6,Emporio Armani Analog White Dial Women's Watch-AR11484,22,0,0.01%,0.00%,31,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BFZL8NN2,B0BFZL8NN2,Emporio Armani Analog Mother of Pearl Dial Women's Watch-AR11499,71,2,0.04%,0.07%,98,2,0.04%,0.05%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQ34TRDX,B0BQ34TRDX,Fossil Raquel Analog White Dial Women's Watch-Es5271 - Stainless Steel,111,1,0.07%,0.04%,145,1,0.07%,0.02%,94.66%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQZG6C28,B0BQZG6C28,Emporio Armani Analog White Dial Women's Watch-AR80065SET,13,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BR5DZQSN,B0BR5DZQSN,Diesel Spiked Analog Black Dial Men's Stainless Steel Watch-Dz4627,918,7,0.57%,0.25%,"1,083",9,0.50%,0.22%,90.68%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BRKFP94K,B0BRKFP94K,"TONOR TD510 Dynamic Microphone, USB/XLR PC Microphone for Podcast, Recording, Live Streaming & Gaming, XLR Cardioid Studio Mic Music Voice-Over with Quick Mute, Headphone Output, Volume Control",240,8,0.15%,0.28%,369,8,0.17%,0.19%,0.64%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BS4BFLZW,B0BS4BFLZW,Michael Kors Harlowe Analog Gold Dial Women's Watch-MK4709,77,2,0.05%,0.07%,86,2,0.04%,0.05%,98.77%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BS4BHNVN,B0BS4BHNVN,Michael Kors Harlowe Analog Rose Gold Dial Women's Stainless Steel Watch-Mk4710,235,2,0.15%,0.07%,294,2,0.13%,0.05%,97.37%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C77PPS9S,B0C77PPS9S,Fossil Analog White Dial Women's Watch-Es5310 - Leather,"1,099",13,0.68%,0.46%,"1,381",18,0.63%,0.44%,92.32%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C77Q5TQ5,B0C77Q5TQ5,Fossil Analog Gray Dial Women's Watch-Es5303 - Leather,537,11,0.33%,0.39%,669,14,0.31%,0.34%,90.47%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C7WKTMFC,B0C7WKTMFC,Michael Kors Analog Black Dial Men's Stainless Steel Watch-Mk9113,98,3,0.06%,0.11%,134,3,0.06%,0.07%,99.20%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C89RHY4W,B0C89RHY4W,Fossil Analog White Dial Women's Watch-Es5306 - Stainless Steel,263,3,0.16%,0.11%,331,6,0.15%,0.15%,89.87%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CBCWGTGR,B0CBCWGTGR,"Diesel Leather Analog Blue Dial Men Watch-Dz2189, Brown Band",69,1,0.04%,0.04%,85,1,0.04%,0.02%,96.10%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHGLV6Y,B0CCHGLV6Y,Skagen Analog White Dial Women's Watch-SKW3101,112,1,0.07%,0.04%,136,1,0.06%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHHGG9B,B0CCHHGG9B,Emporio Armani Silver Watch AR11575,86,1,0.05%,0.04%,110,1,0.05%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHKHCTD,B0CCHKHCTD,Emporio Armani Analog Gray Dial Men's Ceramic Watch-Ar70010,280,9,0.17%,0.32%,371,9,0.17%,0.22%,94.80%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHLL1ZJ,B0CCHLL1ZJ,Emporio Armani Analog Silver Dial Women's Watch-AR11568,8,0,0.00%,0.00%,12,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHMD6QH,B0CCHMD6QH,Emporio Armani Gun-Metal Watch AR11561,29,1,0.02%,0.04%,32,1,0.01%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHNK41V,B0CCHNK41V,Skagen Analog Gray Dial Men's Watch-SKW6891,568,15,0.35%,0.53%,696,18,0.32%,0.44%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQ55W2M,B0CDQ55W2M,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-02",8,0,0.00%,0.00%,9,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQ98FDM,B0CDQ98FDM,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-01",3,0,0.00%,0.00%,3,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQHYGLW,B0CDQHYGLW,Emporio Armani Analog Multicolor Dial Women's Watch-AR11558,46,1,0.03%,0.04%,50,1,0.02%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CF5TCQKL,B0CF5TCQKL,"Audio Array AA-21 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Black (Set of 2)",939,26,0.58%,0.91%,"1,300",29,0.60%,0.70%,0.28%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CF5XZR93,B0CF5XZR93,Fossil Analog Black Dial Men's Watch-Fs6032 - Stainless Steel,465,11,0.29%,0.39%,650,16,0.30%,0.39%,96.11%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CFBB587Z,B0CFBB587Z,"Fossil Analog Multicolor Dial Men's Watch-ME3253 Stainless Steel, Black Strap","2,098",34,1.29%,1.19%,"2,752",41,1.26%,1.00%,93.10%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CFBCTN93,B0CFBCTN93,"Fossil Machine Brown Automatic Leather Watch Me3254 - Analog, Men","1,604",42,0.99%,1.47%,"1,963",57,0.90%,1.39%,88.49%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CGSQGH17,B0CGSQGH17,Skagen Analog White Dial Women's Watch-SKW3121,87,0,0.05%,0.00%,102,0,0.05%,0.00%,98.99%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CH4PMR8K,B0CH4PMR8K,"Audio Array AM-C41 Plug & Play AI Noise Cancellation USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Tripod, Mic Cover | Gaming, Streaming, Podcast | Mac/PC/Laptop/Mobile",149,1,0.09%,0.04%,220,1,0.10%,0.02%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CH4RNWJX,B0CH4RNWJX,"Audio Array AM-C43 XLR to 3.5mm Professional Condenser Microphone Kit | Boom Arm, 2M Cable & Foam Filter | Compatible with Audio Interface, Mixer | Recording, Podcast, Streaming, Home Studio (Black)",755,5,0.47%,0.18%,"1,161",5,0.53%,0.12%,1.73%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CHXTNMNX,B0CHXTNMNX,"Armani Exchange Stainless Steel Analog Blue Dial Men's Watch-Ax7151Set, Band Color:Gold",310,5,0.19%,0.18%,393,5,0.18%,0.12%,96.88%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CJ6ZW8F6,B0CJ6ZW8F6,"Fossil Watch Ring Gold dial ES5319 for Women, Analog, Stainless Steel, Gold Strap",490,2,0.30%,0.07%,589,2,0.27%,0.05%,90.70%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CM6WH4ZT,B0CM6WH4ZT,"Audio Array AI-12 USB Bluetooth Soundcard | 1Ch Mixer interface | 2 mic inputs, 2 smartphone & PC/Mac outputs | Karaoke Recording, Mobile/PC Streaming, Live Broadcasting | Singing, Recording,Gaming",850,9,0.52%,0.32%,"1,142",9,0.52%,0.22%,4.73%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CM9L1QZG,B0CM9L1QZG,"Audio Array AM-W16 Solo Wireless Lapel Over Ear Mic|in-Built ANC,Plug N Play,LongBattery Life,Ultra-Low Latency,Upto 30M Range|Compatible with iPhone&Android|Vlogging,Streaming,Teaching,YouTube,Black",161,8,0.10%,0.28%,217,14,0.10%,0.34%,0.50%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CMXRJYGK,B0CMXRJYGK,"Promate Screwdriver Set with 48 S2 Steel Bits, Anodic Oxidation and Magnetic Storage Box, ProTools-51M",7,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CQNSQ9BJ,B0CQNSQ9BJ,"Promate Screwdriver Set with 120 CR-V Steel Bits, Foldable Cylindrical Case and Durable Construction, ProTools-126M",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5PZRNY,B0CR5PZRNY,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar11582, Band Color:Silver",88,1,0.05%,0.04%,98,1,0.04%,0.02%,98.94%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5RR8Z6,B0CR5RR8Z6,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11596, Dial-Color:Silver, Band Color:Silver",14,0,0.01%,0.00%,17,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5RZRMH,B0CR5RZRMH,"Emporio Armani Stainless Steel Analog Black Dial Men's Watch-Ar11589, Band Color:Black",216,5,0.13%,0.18%,276,5,0.13%,0.12%,87.70%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5S175Y,B0CR5S175Y,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax2454, Band Color:Grey",97,3,0.06%,0.11%,132,3,0.06%,0.07%,76.99%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCTQH2C,B0CRCTQH2C,"Michael Kors Stainless Steel Analog White Dial Women's Watch-Mk4805, Band Color:Gold",43,0,0.03%,0.00%,48,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCYMKY8,B0CRCYMKY8,Michael Kors Analog White Dial Silver Strap Women's Watch-Mk7474,27,0,0.02%,0.00%,32,0,0.01%,0.00%,96.55%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCZYDY6,B0CRCZYDY6,"Michael Kors Stainless Steel Analog White Dial Women's Watch-Mk4817Set, Band Color:Two-Tone",99,0,0.06%,0.00%,120,0,0.06%,0.00%,97.37%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD2CVZL,B0CRD2CVZL,Fossil Analog Women Gold Gold Scarlette Quartz Stainless Steel Watch ES5338,280,3,0.17%,0.11%,374,4,0.17%,0.10%,96.77%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD3QWVJ,B0CRD3QWVJ,Fossil Carlie Analog Women Silver Quartz Stainless Steel Watch ES5331,110,0,0.07%,0.00%,144,0,0.07%,0.00%,90.91%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD7DH79,B0CRD7DH79,"Fossil Men Sport Tourer Silver Quartz Stainless Steel Chronograph Watch Fs6045, Black Dial, Silver Band",104,1,0.06%,0.04%,130,2,0.06%,0.05%,61.40%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRT23BD5,B0CRT23BD5,"Michael Kors Stainless Steel Analog Blue Dial Men's Watch-Mk9153, Band Color:Gold",29,0,0.02%,0.00%,35,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CSK4ZCQH,B0CSK4ZCQH,Michael Kors Analog White Dial Men's Metal Band Watch-MK9163,51,1,0.03%,0.04%,59,1,0.03%,0.02%,98.15%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CSK63BKG,B0CSK63BKG,Michael Kors Analog Blue Dial Men's Metal Band Watch-MK9156,29,0,0.02%,0.00%,31,0,0.01%,0.00%,96.55%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CWRLQ99S,B0CWRLQ99S,"Armani Exchange Stainless Steel Analog Gray Dial Men's Watch-Ax1764, Band Color-Silver",34,0,0.02%,0.00%,40,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CYMWQCKL,B0CYMWQCKL,"Emporio Armani Leather Analog Beige Dial Men's Watch-Ar11610, Band Color-Brown",96,2,0.06%,0.07%,136,2,0.06%,0.05%,99.10%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CYN8F826,B0CYN8F826,"Armani Exchange Stainless Steel Analog Gray Dial Women's Watch-Ax5616, Band Color-Pink",0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
