(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0DJ2XNSD2,B0DJ2XNSD2,Fossil Men's Townsman Brown Analog Automatic Leather Watch ME3266,296,2,0.15%,0.05%,390,2,0.14%,0.04%,44.93%,50.00%,1,0,0.34%,0.00%,"₹19,495.00",₹0.00,1,0
B0DJ2XQB3P,B0DJ2XQB3P,Fossil Men's Everett Black Analog Quartz Leather Watch FS6089,228,4,0.11%,0.11%,314,9,0.12%,0.17%,93.04%,100.00%,1,0,0.44%,0.00%,"₹8,397.00",₹0.00,1,0
B0DJ2YM76K,B0DJ2YM76K,Fossil Women's Sloan Silver Quartz Stainless Steel Analog Watch ES5381,186,3,0.09%,0.08%,225,4,0.08%,0.07%,73.71%,50.00%,1,0,0.54%,0.00%,"₹11,197.00",₹0.00,1,0
B0DRD8J8R5,B0DRD8J8R5,nexlev Handheld Vacuum Cleaner| 600 W | 17.5 Kpa Suction | 5 M Cord | Lightweight | Washable Hepa Filter and Dust Container| 4 Attachments | Compact Size | Home & Office Use| VC-06,64,2,0.03%,0.05%,81,2,0.03%,0.04%,7.89%,0.00%,1,0,1.56%,0.00%,"₹1,399.00",₹0.00,1,0
B0DSBN62LR,B0DSBN62LR,Armani Exchange Black Quartz Silicone Watch AX7165SET,187,4,0.09%,0.11%,263,6,0.10%,0.11%,99.16%,100.00%,1,0,0.53%,0.00%,"₹15,995.00",₹0.00,1,0
B0DSBPCW8R,B0DSBPCW8R,Armani Exchange Pink Quartz Stainless Steel Watch AX5729,73,2,0.04%,0.05%,109,4,0.04%,0.07%,65.88%,0.00%,1,0,1.37%,0.00%,"₹12,495.00",₹0.00,1,0
B0DSBQWH32,B0DSBQWH32,Fossil Womens Raquel Silver Quartz Stainless Steel White Dial Analog Watch ES5400,61,2,0.03%,0.05%,77,2,0.03%,0.04%,89.04%,100.00%,1,0,1.64%,0.00%,"₹18,495.00",₹0.00,1,0
B0DSBQYVSM,B0DSBQYVSM,Fossil Men Neutra Multicolor Quartz Stainless Steel White Dial Analog Watch FS6112,622,10,0.31%,0.26%,837,13,0.31%,0.24%,95.13%,100.00%,1,0,0.16%,0.00%,"₹14,495.00",₹0.00,1,0
B0DSBR8G7Y,B0DSBR8G7Y,Armani Exchange Multicolor Quartz Stainless Steel Watch AX5176,133,7,0.07%,0.18%,197,11,0.07%,0.20%,100.00%,100.00%,1,0,0.75%,0.00%,"₹14,495.00",₹0.00,1,0
B0DT2KTXK3,B0DT2KTXK3,Emporio Armani Silver Quartz Stainless Steel Watch AR11676,36,0,0.02%,0.00%,49,0,0.02%,0.00%,95.56%,0.00%,1,0,2.78%,0.00%,"₹19,597.00",₹0.00,1,0
B0DT2Q1R2H,B0DT2Q1R2H,Emporio Armani Black Quartz Leather Watch AR11666,661,11,0.33%,0.29%,873,16,0.32%,0.30%,97.80%,100.00%,1,0,0.15%,0.00%,"₹15,995.00",₹0.00,1,0
B0DT2ZQV18,B0DT2ZQV18,Emporio Armani Green Quartz Leather Watch AR11661,12,0,0.01%,0.00%,35,0,0.01%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,"₹12,947.00",₹0.00,1,0
B0FCVKH4TS,B0FCVKH4TS,Fossil Raquel Gold Quartz Stainless Steel Watch ES5417,49,0,0.02%,0.00%,72,0,0.03%,0.00%,98.36%,0.00%,1,0,2.04%,0.00%,"₹15,995.00",₹0.00,1,0
B0FCVPBY7Y,B0FCVPBY7Y,Fossil Grant Multicolor Quartz Stainless Steel Watch FS6131,228,4,0.11%,0.11%,363,4,0.13%,0.07%,12.05%,0.00%,1,0,0.44%,0.00%,"₹14,495.00",₹0.00,1,0
B0FFDM5QJX,B0FFDM5QJX,Armani Exchange Metallic Quartz Stainless Steel Watch AX2823,30,0,0.02%,0.00%,40,0,0.01%,0.00%,97.30%,0.00%,1,0,3.33%,0.00%,"₹17,995.00",₹0.00,1,0
B0FQ8K147H,B0FQ8K147H,Michael Kors Lexington Silver Quartz Stainless Steel Watch MK9242,30,0,0.02%,0.00%,45,0,0.02%,0.00%,94.74%,0.00%,1,0,3.33%,0.00%,"₹22,995.00",₹0.00,1,0
B0FRVT4SJ1,B0FRVT4SJ1,Armani Exchange Analog Green Dial Men's Watch-AX2765,73,2,0.04%,0.05%,112,3,0.04%,0.06%,100.00%,100.00%,2,0,2.74%,0.00%,"₹24,990.00",₹0.00,1,0
B0FS5QZRYB,B0FS5QZRYB,Fossil Scarlette Multicolor Quartz Stainless Steel Watch ES5443,196,3,0.10%,0.08%,270,5,0.10%,0.09%,96.75%,100.00%,1,0,0.51%,0.00%,"₹11,995.00",₹0.00,1,0
B0FS6M8FSK,B0FS6M8FSK,Michael Kors Essex Red Watch MK4966,75,2,0.04%,0.05%,87,2,0.03%,0.04%,79.27%,100.00%,1,0,1.33%,0.00%,"₹14,495.00",₹0.00,1,0
B0FTK7KQ1P,B0FTK7KQ1P,Fossil Machine Silver Quartz Stainless Steel Watch FS6144,90,3,0.05%,0.08%,134,3,0.05%,0.06%,89.74%,100.00%,1,0,1.11%,0.00%,"₹15,495.00",₹0.00,1,0
B0FTMMHDNH,B0FTMMHDNH,Michael Kors Parker Multicolor Quartz Stainless Steel Watch MKO1224,23,1,0.01%,0.03%,28,1,0.01%,0.02%,92.00%,0.00%,1,0,4.35%,0.00%,"₹24,495.00",₹0.00,1,0
B0FTMNTYMX,B0FTMNTYMX,Fossil Crosby Blue Quartz Leather Watch FS6149,127,4,0.06%,0.11%,159,4,0.06%,0.07%,76.71%,100.00%,1,0,0.79%,0.00%,"₹11,995.00",₹0.00,1,0
B002LZUAFM,B002LZUAFM,Emporio Armani Mens Chronograph Stainless Steel Watch (Black_Free Size),"1,637",13,0.82%,0.34%,"2,271",22,0.84%,0.41%,87.17%,88.89%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00786VY22,B00786VY22,Armani Exchange Mens Hampton Leather Analogue Watch - AX2101 (Black_Free Size),52,0,0.03%,0.00%,58,0,0.02%,0.00%,16.07%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00Z52HG6O,B00Z52HG6O,Michael Kors Slim Runway Analog Rose Gold Dial Women's Watch-MK3197,133,1,0.07%,0.03%,177,3,0.07%,0.06%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B012R0UNAW,B012R0UNAW,"Emporio Armani Stainless Steel Gianni T-Bar Analog White Dial Women Watch - Ar1926, Multi-Color Band",914,8,0.46%,0.21%,"1,227",11,0.45%,0.20%,96.71%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01GZZZ328,B01GZZZ328,Emporio Armani Luigi Analog White Dial Men's Watch - AR2502,212,2,0.11%,0.05%,270,2,0.10%,0.04%,96.68%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01ISNU3X4,B01ISNU3X4,"TONOR Dynamic Karaoke Microphone for Singing with 4.5m XLR Cable, Metal Handheld Mic Compatible with Karaoke Machine/Speaker/Amp/Mixer for Karaoke Singing, Speech, Wedding, Stage and Outdoor Activity","1,517",39,0.76%,1.03%,"2,244",54,0.83%,1.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01MTYS3BW,B01MTYS3BW,Diesel Analog Stainless Steel Black Dial and Band (Big dial) Men's Watch-DZ7395,"2,953",69,1.48%,1.82%,"3,802",86,1.40%,1.59%,2.64%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0769YW2KN,B0769YW2KN,"Fossil Analog Black Dial Men's Watch - ME3154, Brown, Free Size",578,9,0.29%,0.24%,723,14,0.27%,0.26%,91.53%,62.50%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B077SMJP9Z,B077SMJP9Z,"Skagen Stainless Steel Analog White Dial Women Watch - Skw2694, Rose Gold Band",644,5,0.32%,0.13%,777,11,0.29%,0.20%,0.94%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B077SN2LNP,B077SN2LNP,Michael Kors Lexington Analog Black Dial Men's Watch-MK8603,104,2,0.05%,0.05%,140,3,0.05%,0.06%,95.73%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07LDHVWTF,B07LDHVWTF,Saregama Carvaan Mini 2.0 Gurbani- Music Player with Bluetooth/FM/AM/AUX (Saffron Orange),"1,332",32,0.67%,0.84%,"1,891",65,0.70%,1.20%,0.80%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07MM5MH6F,B07MM5MH6F,"Fossil Watch, Black, Free Size, (FS5512)",867,10,0.44%,0.26%,"1,072",10,0.39%,0.18%,97.68%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QL3PH84,B07QL3PH84,Fossil Men's Elgin Card Case Leather Wallet,2,0,0.00%,0.00%,2,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QSK7DHR,B07QSK7DHR,Michael Kors Analog Gold Dial Women's Watch-MK4339,32,1,0.02%,0.03%,42,1,0.02%,0.02%,91.89%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QW9DDGB,B07QW9DDGB,Michael Kors Maci Blue Watch MK2833,8,1,0.00%,0.03%,11,1,0.00%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X89FZ,B07T1X89FZ,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2215, Band Color:Green",28,2,0.01%,0.05%,53,5,0.02%,0.09%,97.44%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X8TKH,B07T1X8TKH,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2214, Band Color:Gold",17,0,0.01%,0.00%,23,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X96CL,B07T1X96CL,"Diesel Leather Analog Multicolor Dial Men's Watch-Dz4667, Band Color -Black",120,5,0.06%,0.13%,161,6,0.06%,0.11%,53.79%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XY7V5,B07T2XY7V5,Diesel Spiked Black Quartz Leather Watch DZ4671,33,1,0.02%,0.03%,50,1,0.02%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYGR5,B07T2XYGR5,Diesel Men Spiked Green Quartz Stainless Steel Chronograph Watch DZ4670,116,2,0.06%,0.05%,144,4,0.05%,0.07%,92.06%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYHYD,B07T2XYHYD,Diesel D-Era White Quartz Leather Watch DZ5613,6,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XZ5K4,B07T2XZ5K4,Diesel Analog Silver Dial Men's Watch-DZ2219,67,2,0.03%,0.05%,90,2,0.03%,0.04%,96.47%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T3ZLNM3,B07T3ZLNM3,"Diesel Leather Analog Silver Dial Men's Watch-Dz4665, Band Color -Brown","1,158",14,0.58%,0.37%,"1,363",16,0.50%,0.30%,88.12%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T3ZPD9X,B07T3ZPD9X,Diesel D-Era Black Quartz Leather Watch DZ5612,80,2,0.04%,0.05%,100,2,0.04%,0.04%,95.35%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T53T1KV,B07T53T1KV,Diesel Mr. Daddy Slim Grey Quartz Stainless Steel Watch DZ7487,388,10,0.19%,0.26%,527,13,0.19%,0.24%,96.05%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T53XXCF,B07T53XXCF,Diesel Analog Black Dial Men's Watch-DZ2196,35,2,0.02%,0.05%,53,6,0.02%,0.11%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62VK1C,B07T62VK1C,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2212, Band Color:Silver",294,8,0.15%,0.21%,396,11,0.15%,0.20%,98.81%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62XNWY,B07T62XNWY,Diesel D-Era Silver Quartz Stainless Steel Watch DZ5609,14,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63MQ9G,B07T63MQ9G,"Diesel Leather Analog Black Dial Men's Watch-Dz2210Set, Band Color -Black",24,1,0.01%,0.03%,26,1,0.01%,0.02%,96.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63ZJTR,B07T63ZJTR,"Diesel Stainless Steel Analog Yellow Dial Men's Watch-Dz4662, Band Color -Gold",220,7,0.11%,0.18%,292,11,0.11%,0.20%,97.14%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T64HT6R,B07T64HT6R,Diesel D-Era Gold Quartz Stainless Steel Watch DZ5611,54,0,0.03%,0.00%,67,0,0.02%,0.00%,95.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07WLWN2ZT,B07WLWN2ZT,"TONOR USB Gaming Microphone, Computer Condenser PC Mic with Tripod Stand & Pop for Streaming, Podcasting, Vocal Recording, Compatible with iMac PC Laptop Desktop Windows Computer, TC-777",658,22,0.33%,0.58%,894,25,0.33%,0.46%,12.42%,6.25%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B084CG2ZVZ,B084CG2ZVZ,Fossil Neutra Chrono Grey Quartz Stainless Steel Watch FS5699,293,6,0.15%,0.16%,392,7,0.14%,0.13%,48.44%,66.67%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NYP2LX,B088NYP2LX,"MVMT Stainless Steel Caviar Analog Black Dial Men Watch-28000052-D, Black Band",5,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NZCC28,B088NZCC28,MVMT Caviar Quartz Black Round Dial Men's Watch - 28000053-D,7,0,0.00%,0.00%,8,0,0.00%,0.00%,87.50%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08BCLYN66,B08BCLYN66,Armani Exchange Gold Quartz Stainless Steel Watch AX5734,86,0,0.04%,0.00%,111,0,0.04%,0.00%,90.72%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08LNJ6Z9H,B08LNJ6Z9H,"PreSonus Revelator USB-C Microphone for podcasting, live streaming, with built-in voice effects plus loopback mixer for gaming, casting, and recording interviews over Skype, Zoom, Discord",12,0,0.01%,0.00%,15,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08R6P2518,B08R6P2518,Fossil Men Leather Everett Black Card Case Ml4398001,272,3,0.14%,0.08%,305,4,0.11%,0.07%,93.03%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08XBYKWW3,B08XBYKWW3,Emporio Armani Diver Analog Green Dial Men's Watch-AR11338,236,3,0.12%,0.08%,292,3,0.11%,0.06%,99.23%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09NC2NFR9,B09NC2NFR9,"Fossil Machine Analog Black Dial Men's Watch-FS5901 Genuine Leather, Brown Strap",191,4,0.10%,0.11%,257,4,0.09%,0.07%,85.96%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4G7VWXD,B0B4G7VWXD,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",178,4,0.09%,0.11%,266,5,0.10%,0.09%,8.79%,25.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4KC7VBM,B0B4KC7VBM,"Audio Array AM-C5 USB Plug & Play Conference Mic for Mac OS & Windows | Conference, Recording, Skype, Online Class with Range Upto 5M | One Touch Mute Button & Light Indicator (NOT A Speaker)",420,30,0.21%,0.79%,584,45,0.22%,0.83%,6.51%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B75LLWV6,B0B75LLWV6,Emporio Armani Analog White Dial Women's Watch-AR11484,18,1,0.01%,0.03%,19,1,0.01%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BFZL8NN2,B0BFZL8NN2,Emporio Armani Analog Mother of Pearl Dial Women's Watch-AR11499,114,5,0.06%,0.13%,162,5,0.06%,0.09%,95.27%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BFZRGPJ6,B0BFZRGPJ6,Emporio Armani Analog Green Dial Men's Watch-AR11500,483,9,0.24%,0.24%,597,15,0.22%,0.28%,97.83%,90.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQ34TRDX,B0BQ34TRDX,Fossil Raquel Analog White Dial Women's Watch-Es5271 - Stainless Steel,114,3,0.06%,0.08%,139,7,0.05%,0.13%,92.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQ35JRM3,B0BQ35JRM3,Fossil Machine Black Watch FS5971,149,1,0.07%,0.03%,181,1,0.07%,0.02%,95.95%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQZG6C28,B0BQZG6C28,Emporio Armani Analog White Dial Women's Watch-AR80065SET,34,0,0.02%,0.00%,55,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQZGJHKV,B0BQZGJHKV,Armani Exchange Analog Black Dial Men's Watch-AX1867,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BR5DZQSN,B0BR5DZQSN,Diesel Spiked Analog Black Dial Men's Stainless Steel Watch-Dz4627,828,6,0.42%,0.16%,966,9,0.36%,0.17%,91.46%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BRKFP94K,B0BRKFP94K,"TONOR TD510 Dynamic Microphone, USB/XLR PC Microphone for Podcast, Recording, Live Streaming & Gaming, XLR Cardioid Studio Mic Music Voice-Over with Quick Mute, Headphone Output, Volume Control",130,1,0.07%,0.03%,200,1,0.07%,0.02%,1.81%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BS4BFLZW,B0BS4BFLZW,Michael Kors Harlowe Analog Gold Dial Women's Watch-MK4709,70,0,0.04%,0.00%,74,0,0.03%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C7WKTMFC,B0C7WKTMFC,Michael Kors Analog Black Dial Men's Stainless Steel Watch-Mk9113,91,4,0.05%,0.11%,113,6,0.04%,0.11%,95.24%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHGLV6Y,B0CCHGLV6Y,Skagen Analog White Dial Women's Watch-SKW3101,98,3,0.05%,0.08%,121,3,0.04%,0.06%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHHGG9B,B0CCHHGG9B,Emporio Armani Silver Watch AR11575,63,1,0.03%,0.03%,81,2,0.03%,0.04%,98.57%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHLL1ZJ,B0CCHLL1ZJ,Emporio Armani Analog Silver Dial Women's Watch-AR11568,12,0,0.01%,0.00%,22,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHMD6QH,B0CCHMD6QH,Emporio Armani Gun-Metal Watch AR11561,25,1,0.01%,0.03%,31,1,0.01%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHNK41V,B0CCHNK41V,Skagen Analog Gray Dial Men's Watch-SKW6891,"1,167",24,0.59%,0.63%,"1,387",26,0.51%,0.48%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQ55W2M,B0CDQ55W2M,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-02",1,0,0.00%,0.00%,2,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQ98FDM,B0CDQ98FDM,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-01",3,0,0.00%,0.00%,3,0,0.00%,0.00%,33.33%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CF5TCQKL,B0CF5TCQKL,"Audio Array AA-21 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Black (Set of 2)","1,044",41,0.52%,1.08%,"1,444",59,0.53%,1.09%,6.75%,13.79%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CGSQGH17,B0CGSQGH17,Skagen Analog White Dial Women's Watch-SKW3121,82,1,0.04%,0.03%,100,1,0.04%,0.02%,98.99%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CH4PMR8K,B0CH4PMR8K,"Audio Array AM-C41 Plug & Play AI Noise Cancellation USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Tripod, Mic Cover | Gaming, Streaming, Podcast | Mac/PC/Laptop/Mobile",165,7,0.08%,0.18%,242,8,0.09%,0.15%,3.70%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CHXTNMNX,B0CHXTNMNX,"Armani Exchange Stainless Steel Analog Blue Dial Men's Watch-Ax7151Set, Band Color:Gold",342,9,0.17%,0.24%,429,13,0.16%,0.24%,97.15%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CJ6ZW8F6,B0CJ6ZW8F6,"Fossil Watch Ring Gold dial ES5319 for Women, Analog, Stainless Steel, Gold Strap",434,4,0.22%,0.11%,555,5,0.20%,0.09%,92.98%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CMXRJYGK,B0CMXRJYGK,"Promate Screwdriver Set with 48 S2 Steel Bits, Anodic Oxidation and Magnetic Storage Box, ProTools-51M",9,0,0.00%,0.00%,18,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5PZRNY,B0CR5PZRNY,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar11582, Band Color:Silver",82,2,0.04%,0.05%,107,2,0.04%,0.04%,98.92%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5RR8Z6,B0CR5RR8Z6,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11596, Dial-Color:Silver, Band Color:Silver",15,0,0.01%,0.00%,21,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5S175Y,B0CR5S175Y,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax2454, Band Color:Grey",84,4,0.04%,0.11%,98,4,0.04%,0.07%,90.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCTQH2C,B0CRCTQH2C,"Michael Kors Stainless Steel Analog White Dial Women's Watch-Mk4805, Band Color:Gold",41,1,0.02%,0.03%,50,4,0.02%,0.07%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCYMKY8,B0CRCYMKY8,Michael Kors Analog White Dial Silver Strap Women's Watch-Mk7474,37,0,0.02%,0.00%,43,0,0.02%,0.00%,87.80%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCZYDY6,B0CRCZYDY6,"Michael Kors Stainless Steel Analog White Dial Women's Watch-Mk4817Set, Band Color:Two-Tone",112,0,0.06%,0.00%,155,0,0.06%,0.00%,97.14%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD3QWVJ,B0CRD3QWVJ,Fossil Carlie Analog Women Silver Quartz Stainless Steel Watch ES5331,100,2,0.05%,0.05%,120,2,0.04%,0.04%,97.27%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD7DH79,B0CRD7DH79,"Fossil Men Sport Tourer Silver Quartz Stainless Steel Chronograph Watch Fs6045, Black Dial, Silver Band",176,7,0.09%,0.18%,204,10,0.08%,0.18%,71.96%,83.33%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRSQDJJ5,B0CRSQDJJ5,"Michael Kors Analog Green Dial Men's Stainless Steel Watch-Mk9152, Band Color:Silver",125,4,0.06%,0.11%,157,4,0.06%,0.07%,84.17%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRT23BD5,B0CRT23BD5,"Michael Kors Stainless Steel Analog Blue Dial Men's Watch-Mk9153, Band Color:Gold",29,0,0.01%,0.00%,35,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CSK4ZCQH,B0CSK4ZCQH,Michael Kors Analog White Dial Men's Metal Band Watch-MK9163,441,10,0.22%,0.26%,561,12,0.21%,0.22%,96.05%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CSK63BKG,B0CSK63BKG,Michael Kors Analog Blue Dial Men's Metal Band Watch-MK9156,107,3,0.05%,0.08%,125,6,0.05%,0.11%,96.43%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CWRLQ99S,B0CWRLQ99S,"Armani Exchange Stainless Steel Analog Gray Dial Men's Watch-Ax1764, Band Color-Silver",105,0,0.05%,0.00%,132,0,0.05%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CYMWQCKL,B0CYMWQCKL,"Emporio Armani Leather Analog Beige Dial Men's Watch-Ar11610, Band Color-Brown",117,1,0.06%,0.03%,148,1,0.05%,0.02%,98.50%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CZ8X8CBD,B0CZ8X8CBD,Fossil Everett Silver Watch FS6056,428,3,0.21%,0.08%,520,3,0.19%,0.06%,94.38%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CZ91YKMP,B0CZ91YKMP,Fossil Blue Dive Gold Watch ES5350,47,1,0.02%,0.03%,60,1,0.02%,0.02%,90.57%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CZ94B6QL,B0CZ94B6QL,"Michael Kors Stainless Steel Analog Multicolor Dial Women's Watch-Mk4822, Band Color-Gold",51,0,0.03%,0.00%,66,0,0.02%,0.00%,96.72%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CZ9HTWNC,B0CZ9HTWNC,Michael Kors Sage Silver Watch MK4824,56,0,0.03%,0.00%,81,0,0.03%,0.00%,24.66%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
