sku,fnsku,asin,product-name,condition,your-price,mfn-listing-exists,mfn-fulfillable-quantity,afn-listing-exists,afn-warehouse-quantity,afn-fulfillable-quantity,afn-unsellable-quantity,afn-reserved-quantity,afn-total-quantity,per-unit-volume,afn-inbound-working-quantity,afn-inbound-shipped-quantity,afn-inbound-receiving-quantity,afn-researching-quantity,afn-reserved-future-supply,afn-future-supply-buyable,store
FBA78979_Parent,X0021YDA21,B0CDPQXPC1,NexLev Handheld Garment Steamer |1500 Watts | 35 g/min | 300 ML| Vertical & Horizontal Ironing for Silk Velvet|Damage Free Steam for all Cloth Types|25sec quick heat | 3 Brushes |GS-01,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA78980,X001U1DYK9,B0CDPMX152,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clothes | 25s Quick Heat | Travel Friendly GS-02,NewItem,,No,,Yes,159,154,0,5,223,,8,56,0,1,0,0,
FBA78981,X001U1K281,B0CDPP45BM,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink, Chimney Grease, Water Stain Cleaner | 1000W",NewItem,,No,,Yes,551,500,12,39,551,,0,0,0,1,0,0,
FBA78981_Parent,X0020CPWHZ,B0CDPP45BM,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink, Chimney Grease, Water Stain Cleaner | 1000W",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA78994,X001U1NPIZ,B0CDQ98FDM,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-01",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA78995,X001U1NNHX,B0CDQ55W2M,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-02",NewItem,,No,,Yes,7,7,0,0,7,,0,0,0,0,0,0,
FBA78996,X001U1LQD1,B0CDQ6G4TC,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-03",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA78997,X001U1HO5F,B0CDQ5Y3YB,Nexlev Premium Memory Foam Neck Pillow with 360-Degree Head Support | Lightweight Comfortable Travel Pillow with Storage Bag for Sleeping | Traveling Flight Car Train Bus and Home Use NP-04 (Sky Blue),NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA78998,X001U1R6R1,B0CDQ5NBH8,nexlev Premium Memory Foam Neck Pillow with 360-Degree Head Support | Lightweight Comfortable Travel Pillow with Storage Bag for Sleeping | Traveling Flight Car Train Bus and Home Use NP-05 (Pink),NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA78999,X001U80NH9,B0CFFQK45G,nexlev Travel Blanket - Premium Soft Lightweight & Cozy 2 in 1 with Soft Bag Pillowcase | Hand Luggage Sleeve | Perfect for Flight Car Bus Travel Blanket | 300 GSM (Black),NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79000,X001U8B4NL,B0CFH2B2MV,Nexlev Travel Blanket - Premium Soft Lightweight & Cozy 2 in 1 With Soft Bag Pillowcase | Hand Luggage Sleeve | Perfect for Flight Car Bus Travel | 300 GSM (Navy),NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
