sku,fnsku,asin,product-name,condition,your-price,mfn-listing-exists,mfn-fulfillable-quantity,afn-listing-exists,afn-warehouse-quantity,afn-fulfillable-quantity,afn-unsellable-quantity,afn-reserved-quantity,afn-total-quantity,per-unit-volume,afn-inbound-working-quantity,afn-inbound-shipped-quantity,afn-inbound-receiving-quantity,afn-researching-quantity,afn-reserved-future-supply,afn-future-supply-buyable,store
FBA79105,X002FOC6Q3,B0CM6WH4ZT,"Audio Array AI-12 USB Bluetooth Soundcard | 1Ch Mixer interface | 2 mic inputs, 2 smartphone & PC/Mac outputs | Karaoke Recording, Mobile/PC Streaming, Live Broadcasting | Singing, Recording,Gaming",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79164,X001Y64ZPD,B0CPFN27Z2,"White Mulberry Steel Motorized Height Adjustable Desk with USB Charging,Drawer|Spacious Ergonomic Design|Preset Height Controller|Sit Stand Desk for Office,Home Study,Workstation Table|120X60Cm|Black",NewItem,,No,,Yes,4,0,1,3,4,,0,0,0,0,0,0,
FBA79165,X001Y64T4Z,B0CPFPT6DZ,"White Mulberry Motorized Height Adjustable Desk with USB Charging,Drawer|Spacious Ergonomic Design|Preset Height Controller|Sit Stand Desk for Office,Home Study,Workstation Table|1200X600mm|White",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79166,X001Y63WJ3,B0CPFP9ZL4,White Mulberry L-Shape Corner Desk with Shelf|DIY Assembly| Monitor Raising Shelf | Engineered Wood & Sturdy Steel Leg|Perfect for Computer Table Office Home Gaming Study Desk|L(130+130)*45 * 77cm|CF,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79167,X001Y5UYX1,B0CPFS24ML,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",NewItem,,No,,Yes,119,102,10,7,119,,0,0,0,1,0,0,
FBA79175,X001Y5SHK3,B0CPT2YJX2,White Mulberry L-Shape Corner Desk with Shelf|DIY Assembly| Monitor Raising Shelf |Engineered Wood & Sturdy Steel Leg|Perfect for Computer Table Office Home Gaming Study Desk|L(130+130)*45*77cm|Black,NewItem,,No,,Yes,1,0,1,0,1,,0,0,0,0,0,0,
FBA79176,X001Y5VTYT,B0CPT25SD8,"White Mulberry Alloy Steel Manual Height Adjustable Desk | Ergonomic Design | Ecofriendly Desk | Sit Stand Desk for Office, Home & Study Table| 1200Mm X 600Mm | Black",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79176_Parent,X0027LDSMP,B0CPT25SD8,"White Mulberry Alloy Steel Manual Height Adjustable Desk | Ergonomic Design | Ecofriendly Desk | Sit Stand Desk for Office, Home & Study Table| 1200Mm X 600Mm | Black",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79177,X001Y62M17,B0CPT34B2L,"White Mulberry Wooden Motorized Electronic Height Adjustable | Ergonomic Spacious Design Desk | Motor&Memory Preset Controller|Sit Stand Desk for Office, Home & Study Table| 1200mmx600mm | Black",NewItem,,No,,Yes,1,0,1,0,1,,0,0,0,0,0,0,
FBA79178,X001Y62O1P,B0CPT2NY5M,"White Mulberry Wooden Motorized Electronic Height Adjustable | Ergonomic Spacious Design Desk | Motor&Memory Preset Controller|Sit Stand Desk for Office, Home & Study Table| 1200mmx600mm | White",NewItem,,No,,Yes,16,16,0,0,16,,0,0,0,0,0,0,
FBA79179,X001Y62M1H,B0CPT3Q25C,White Mulberry Height Adjustable Table for Office Work | Electric Desk with Memory Preset Controller | Standing Table | Adjustable Standing Desk for Home Office & Study | 120x60cm Carbon Fibre,NewItem,,No,,Yes,15,13,2,0,15,,0,0,0,0,0,0,
FBA79433,X0023GTM6Z,B0DC3JRBW1,"White Mulberry Wooden Motorized Electronic Height Adjustable | Ergonomic Spacious Design Desk | Motor&Memory Preset Controller|Sit Stand Desk for Office, Home & Study Table| 1200mmx600mm | Light Oak",NewItem,,No,,Yes,1,0,1,0,1,,0,0,0,0,0,0,
FBA79433_Parent,X0027LD8YX,B0DC3JRBW1,"White Mulberry Wooden Motorized Electronic Height Adjustable | Ergonomic Spacious Design Desk | Motor&Memory Preset Controller|Sit Stand Desk for Office, Home & Study Table| 1200mmx600mm | Light Oak",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79434,X0023GQ0UL,B0DC3SJMZ6,"White Mulberry Motorized Height Adjustable Desk with USB Charging,Drawer|Spacious Ergonomic Design|Preset Height Controller|SitStand Desk for Offce,Home Study,Workstation Table|1200X600mm|Rustic Brown",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79435,X0023GSIEH,B0DC3NPKGF,"White Mulberry Motorized Height Adjustable Desk with USB Charging,Drawer|Spacious Ergonomic Design|Preset Height Controller|Sit Stand Desk for Office,Home Study,Workstation Table|1200X600mm|Light Oak",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79435_Parent,X0027LHBFZ,B0DC3NPKGF,"White Mulberry Motorized Height Adjustable Desk with USB Charging,Drawer|Spacious Ergonomic Design|Preset Height Controller|Sit Stand Desk for Office,Home Study,Workstation Table|1200X600mm|Light Oak",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79476,X0023975P7,B0DB5VG39T,White Mulberry Monitor Arm | Economical Gas Spring Metal Desk Mount | Single Screen 15-32 Inch 9kg VESA 75x75 & 100x100 | Full Motion Monitor Arm Desk Mount | Tilt Swivel Rotate Cable Management,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79477,X00239IV2D,B0DB5VVPSB,White Mulberry Dual Monitor Arm | Monitor Arm Desk Mount for 15-32 Inch Screens | Dual Gas Spring Monitor Stand | 9Kg Capacity | VESA 75x75 & 100x100 | Adjustable Metal Desk Mount for Dual Screens,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79478,X00239MF0H,B0DB5W4TCP,White Mulberry Monitor Arm | Height Adjustable Monitor Arm Desk Mount for 15–32 Inch Screen | 10kg Load Capacity | VESA 75x75 & 100x100 | Single Monitor Stand,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79479,X00239MVPB,B0DB5YTQZV,White Mulberry Dual Monitor Arm | Height Adjustable Monitor Arm Desk Mount | Steel Dual Screen Mount for 17-32 Inch Monitors 10kg Load VESA 75x75 100x100 | Adjustable Ergonomic Desk Setup,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79608,X0027P0FZJ,B0DSG2BD4H,White Mulberry|DIY|Height Adjustable Monitor Arm | Desk Mounted Monitor Stand for 15-32 Inch Monitor | 10Kg Weight Capacity | VESA 75X75 & 100X100 | Adjustable Metal Desk Monitor Mount - Single Screen,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79609,X0027P12B5,B0DSG5PX7M,White Mulberry|DIY|Height Adjustable Monitor Arm | Desk Mounted Monitor Stand for 15-27 Inch Monitor | 10Kg Weight Capacity | VESA 75X75 & 100X100 | Adjustable Metal Desk Monitor Mount - Dual Screen,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79610,X0027OWYH7,B0DSG4F8D9,White Mulberry|DIY|Economical Gas Spring Monitor Arm | Desk Mounted Monitor Stand for 15-32 Inch Monitors |9Kg Weight Capacity|VESA 75X75 & 100X100| Adjustable Metal Desk Monitor Mount - Single Screen,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79611,X0027OYRCR,B0DSG694P2,White Mulberry|DIY|Economical Gas Spring Monitor Arm | Desk Mounted Monitor Stand for 15-32 Inch Monitors |9Kg Weight Capacity| VESA 75X75 & 100X100 | Adjustable Metal Desk Monitor Mount - Dual Screen,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79612,X0026L3NRL,B0DP2WC5VW,White Mulberry |DIY| Wall Mounted Monitor Stand Mount | Supports 15-32 Inch Screens| 9 Kg Screen Load | VESA 75X75 & 100X100 | Spring Assisted Wall Mounted Monitor Mount | Black - (Single Screen),NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79613,X0026LAZLX,B0DP2VVRND,White Mulberry Monitor Stand for Table | Freestanding Height Adjustable Moniter Stand Black Monitor Mount for 17-32 Inch Screens |10kg Load | VESA 75x75/100x100 |,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79614,X0026L2G4H,B0DP313R77,White Mulberry Dual Monitor Stand | Monitor Stand for Table | Height Adjustable Freestanding Desk Mount for 17–27 Inch Screens | 10Kg Load | VESA 75x75 & 100x100 | Black - Dual Screen,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79615,X0026L2I9P,B0DP2Z5DQ9,"White Mulberry 10-Step Height Adjustable Single Screen Monitor Stand for 17-32 Inch Monitor, 8 kg Load, VESA 75x75/100x100, DIY Installation (Black)",NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79616,X0026L7D45,B0DP3194QN,White Mulberry Monitor Arm | Mechanical Spring Desk Mount for 17–45 Inch Single Screen | 16Kg Capacity | VESA 75x75 & 100x100 | Adjustable Monitor Arm Desk Mount,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79617,X0026L3PVZ,B0DP32F346,White Mulberry Monitor Arm | Wooden Metal Single Screen Desk Mount for 15-32 Inch Monitors | Monitor Arm Desk Mount | Gas Spring Adjustable Arms | 9Kg Capacity | VESA 75x75 & 100x100,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79658,X0026ZHXR3,B0DQ1PKNSP,"White Mulberry Manual Height Adjustable Table for Office Work | 120×60 cm Ergonomic Sit Stand Desk for Office Work & Study Multi-Purpose Standing Desk with 80 Kg Load Capacity, White, 3 Year Warranty",NewItem,,No,,Yes,4,0,4,0,4,,0,0,0,0,0,0,
FBA79659,X0026ZDA2F,B0DQ1NV8D2,"White Mulberry Manual Height Adjustable Table for Office Work | 120×60 cm Ergonomic Sit Stand Desk for Office Work & Study Multi-Purpose Standing Desk with 80 Kg Load Capacity, Black, 3 Year Warranty",NewItem,,No,,Yes,1,0,1,0,1,,0,0,0,0,0,0,
FBA79660,X0026ZWJHR,B0DQ4ZK2WQ,White Mulberry |120X60CM Table Top|Motorized Sit Stand Desk|Multi-Purpose Electric Height Adjustable Ergonomic Desk - Office Work study Table|3 Year Warranty|Digital screen Advance Memory Preset-Brown,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79661,X00270AWN9,B0DQ51R95T,White Mulberry |120X60CM Table Top|Motorized Sit Stand Desk|Multi-Purpose Electric Height Adjustable Ergonomic Desk - Office Work study Table|3 Year Warranty|Digital screen Advance Memory Preset-Black,NewItem,,No,,Yes,1,0,1,0,1,,0,0,0,0,0,0,
FBA79662,X00270AW07,B0DQ4YWSMC,White Mulberry Height Adjustable Table For Office Work | Electric Standing Desk 120x60cm White | Motorized Sit Stand Desk With Digital Screen & Memory Presets | White Ergonomic Home Office Workstation,NewItem,,No,,Yes,4,0,4,0,4,,0,0,0,1,0,0,
FBA79663,X00274RP5N,B0DQPFL835,White Mulberry L-Shape Corner Desk |DIY Assembly| Monitor Raising Shelf & Headphone Holder| Engineered Wood & Sturdy Steel Leg|Perfect for Office Home Gaming Study Desk|L(130+130)*45*77cm|Carbon Fibre,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79664,X002751995,B0DQPKMRN1,White Mulberry L-Shape Corner Desk |DIY Assembly| Monitor Raising Shelf & Headphone Holder| Engineered Wood & Sturdy Steel Leg|Perfect for Office Home Gaming Study Desk|L(130+130)*45 * 77cm|Black,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
FBA79665,X0027534RZ,B0DQPGZWPF,White Mulberry L-Shape Corner Desk |DIY Assembly| Monitor Raising Shelf & Headphone Holder| Engineered Wood & Sturdy Steel Leg|Perfect for Office Home Gaming Study Desk|L(130+130)*45 * 77cm|White,NewItem,,No,,Yes,0,0,0,0,0,,0,0,0,0,0,0,
