return-date,order-id,sku,asin,fnsku,product-name,quantity,fulfillment-center-id,detailed-disposition,reason,license-plate-number,customer-comments
2026-07-06T16:47:14+00:00,403-4249617-6993139,FBK79789,B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",1,BLR5,SELLABLE,NOT_COMPATIBLE,LPNBLR5O2214299,Doesn&#39;t fit for my tv
2026-07-06T14:53:26+00:00,404-1651158-9192350,FBA80172,B00FFIGZF6,X002M4509B,Behringer U-PHORIA UMC22 Audiophile 2x2 USB Audio Interface with MIDAS Mic Preamplifier,1,BLR5,SELLABLE,UNDELIVERABLE_REFUSED,LPNBLR5O1663871,
2026-07-06T10:06:27+00:00,404-3479386-5669142,FBA78981,B0CDPP45BM,X0028K610L,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink, Chimney Grease, Water Stain Cleaner | 1000W",1,DEL2,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,LPNDEL2R88152956,
2026-07-06T08:46:11+00:00,171-1426721-9129903,FBK79789,B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",1,DEL2,SELLABLE,SWITCHEROO,LPNDEL2R87979954,
2026-07-06T03:21:11+00:00,405-8511021-9937122,FBA79267,B0D2LD6BYJ,X0028X1R1V,"NexLev 6-in-1 trimmer | Sensitive Bikini Trimmer for Women | Skin Safe with Rounded Tips & Foil Shaver| Hair Removal for Intimate Areas, Face, Arms, Legs & Body | 90 min Runtime |2H Quick Charge |T-02",1,HYD8,SELLABLE,DEFECTIVE,LPNHYD8EO52566,
2026-07-05T22:44:45+00:00,404-7312248-7905135,FBK79789,B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",1,BLR5,SELLABLE,UNDELIVERABLE_REFUSED,LPNBLR5O1663565,
2026-07-05T20:17:53+00:00,403-0267990-5520358,FBK79789,B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",1,BLR5,SELLABLE,NOT_COMPATIBLE,LPNBLR5O1557282,The length is bigger for our use
2026-07-05T16:10:12+00:00,407-0182086-0956371,FBK79789,B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",1,BLR5,SELLABLE,UNDELIVERABLE_REFUSED,LPNBLR5O1199795,
2026-07-05T10:55:58+00:00,404-8707675-2504307,FBA79267,B0D2LD6BYJ,X0028X1R1V,"NexLev 6-in-1 trimmer | Sensitive Bikini Trimmer for Women | Skin Safe with Rounded Tips & Foil Shaver| Hair Removal for Intimate Areas, Face, Arms, Legs & Body | 90 min Runtime |2H Quick Charge |T-02",1,AMD2,SELLABLE,SWITCHEROO,LPNAMD2M4635290,
2026-07-05T10:51:28+00:00,402-5169664-0041933,FBA79818,B0F146Y33S,X002CNXQIJ,"Arturia MicroLab mk3 25-key MIDI Controller Keyboard with Synth-action Mini-keys, Sustain Pedal Input, Chord Mode, and Software - White",1,AMD2,SELLABLE,UNDELIVERABLE_REFUSED,LPNAMD2M4238154,
2026-07-05T09:57:00+00:00,405-6176382-1453916,FBA79585,B0CFKHCQ8W,X0026L4RDF,"Tonor Mic Arm Desk Mount, Low Profile Boom Arm, Microphone Arm, Adjustable Mic Stand with Desk Mount Clamp, Cable Management, 3/8'' and 5/8'' Screwadapter for Most Microphone, Black, T20LP",1,BLR5,SELLABLE,QUALITY_UNACCEPTABLE,LPNBLR5O1804713,the angle is not correct wont work with the monitor setup
2026-07-05T09:54:44+00:00,406-5624954-8749124,FBA78980,B0CDPMX152,X0028X4EED,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clothes | 25s Quick Heat | Travel Friendly GS-02,1,LKO1,SELLABLE,DEFECTIVE,LPNLKO1B1488550,
2026-07-05T09:09:53+00:00,405-5977235-7966702,FBA79570,B0DKJXRXKM,X0028X20VH,NexLev Blackhead & Whitehead Remover Tool | Rechargeable |1Hr Use| Acne & Pimple Pore Cleaner | 6 Heads | Electric Derma Suction Machine | Hydra Facial Cleanser Device for Face |For Men & Women |BR-01,1,BLR5,SELLABLE,UNDELIVERABLE_REFUSED,LPNBLR5O1241170,
2026-07-05T06:49:43+00:00,404-2752348-5254704,FBA79267,B0D2LD6BYJ,X0028X1R1V,"NexLev 6-in-1 trimmer | Sensitive Bikini Trimmer for Women | Skin Safe with Rounded Tips & Foil Shaver| Hair Removal for Intimate Areas, Face, Arms, Legs & Body | 90 min Runtime |2H Quick Charge |T-02",1,AMD2,SELLABLE,DEFECTIVE,LPNAMD2M4635088,
2026-07-04T20:55:54+00:00,171-2269580-1734734,FBA79612,B0DP2WC5VW,X0028X8DLN,White Mulberry |DIY| Wall Mounted Monitor Stand Mount | Supports 15-32 Inch Screens| 9 Kg Screen Load | VESA 75X75 & 100X100 | Spring Assisted Wall Mounted Monitor Mount | Black - (Single Screen),1,BLR5,CUSTOMER_DAMAGED,SWITCHEROO,LPNBLR5O1047927,
2026-07-04T17:38:16+00:00,171-7585444-3098712,FBA79573,B0DKK15YNJ,X00288T9H5,NexLev Oil Applicator Comb|Red Led Light Therapy |Boost Hair Growth| Reduce Dandruff | Relieve Stress |High Vibration Corded Electric Scalp/Head Massager | 6 ML Oil Tank | 2 Hr Run-Time| Type-C|EA-02,1,BLR5,CUSTOMER_DAMAGED,DEFECTIVE,LPNBLR5O0869562,
