asin,fnsku,product-name,fulfillment-center,country-code,longest-side,median-side,shortest-side,measurement-units,weight,weight-units,item-volume,volume-units,average-quantity-on-hand,average-quantity-pending-removal,estimated-total-item-volume,month-of-charge,storage-rate,currency,estimated-monthly-storage-fee,average-quantity-customer-orders
B0G3B677Z5,X002GFVW1V,"Audio Array Studio Monitor Bundle with 60W Powered Speakers & Adjustable Metal Stands | Bluetooth, HDMI ARC, USB-C, RCA Inputs | Professional Studio Monitors for Home Studio, Streaming & Gaming-UB-03",MAA4,IN,56.60,41.20,40.29,centimeter,10.48,kilograms,0.0939,cubic meter,0.1,0.0,0.0094,2026-05,2083.88,INR,19.5791,0.0
B0FJS57732,X002DWZE0H,"Audio Array AM-C47 RGB USB Condenser Mic Kit | AI Noise Cancellation, 192kHz/24Bit Studio Quality, Touch Control, Headphone Monitoring | Podcasting, YouTube, Gaming & Streaming | Mac/PC & Mobile",CCX1,IN,42.79,20.29,9.90,centimeter,1.15,kilograms,0.0086,cubic meter,0.26,0.0,0.0022,2026-05,2083.88,INR,4.6558,0.0
B0FJS57732,X002DWZE0H,"Audio Array AM-C47 RGB USB Condenser Mic Kit | AI Noise Cancellation, 192kHz/24Bit Studio Quality, Touch Control, Headphone Monitoring | Podcasting, YouTube, Gaming & Streaming | Mac/PC & Mobile",ISK3,IN,42.79,20.29,9.90,centimeter,1.15,kilograms,0.0086,cubic meter,2.26,0.0,0.0194,2026-05,2083.88,INR,40.4858,0.0
B0FJS57732,X002DWZE0H,"Audio Array AM-C47 RGB USB Condenser Mic Kit | AI Noise Cancellation, 192kHz/24Bit Studio Quality, Touch Control, Headphone Monitoring | Podcasting, YouTube, Gaming & Streaming | Mac/PC & Mobile",BOM5,IN,42.79,20.29,9.90,centimeter,1.15,kilograms,0.0086,cubic meter,6.52,0.0,0.0558,2026-05,2083.88,INR,116.2713,0.03
B0FJS57732,X002DWZE0H,"Audio Array AM-C47 RGB USB Condenser Mic Kit | AI Noise Cancellation, 192kHz/24Bit Studio Quality, Touch Control, Headphone Monitoring | Podcasting, YouTube, Gaming & Streaming | Mac/PC & Mobile",DEL4,IN,42.79,20.29,9.90,centimeter,1.15,kilograms,0.0086,cubic meter,5.68,0.0,0.0488,2026-05,2083.88,INR,101.7553,0.0
B0FJS57732,X002DWZE0H,"Audio Array AM-C47 RGB USB Condenser Mic Kit | AI Noise Cancellation, 192kHz/24Bit Studio Quality, Touch Control, Headphone Monitoring | Podcasting, YouTube, Gaming & Streaming | Mac/PC & Mobile",AMD2,IN,42.79,20.29,9.90,centimeter,1.15,kilograms,0.0086,cubic meter,0.58,0.0,0.0050,2026-05,2083.88,INR,10.3915,0.0
B0FJS57732,X002DWZE0H,"Audio Array AM-C47 RGB USB Condenser Mic Kit | AI Noise Cancellation, 192kHz/24Bit Studio Quality, Touch Control, Headphone Monitoring | Podcasting, YouTube, Gaming & Streaming | Mac/PC & Mobile",HYD3,IN,42.79,20.29,9.90,centimeter,1.15,kilograms,0.0086,cubic meter,4.9,0.0,0.0421,2026-05,2083.88,INR,87.7819,0.0
B0FJS57732,X002DWZE0H,"Audio Array AM-C47 RGB USB Condenser Mic Kit | AI Noise Cancellation, 192kHz/24Bit Studio Quality, Touch Control, Headphone Monitoring | Podcasting, YouTube, Gaming & Streaming | Mac/PC & Mobile",MAA4,IN,42.79,20.29,9.90,centimeter,1.15,kilograms,0.0086,cubic meter,1.16,0.0,0.0100,2026-05,2083.88,INR,20.7829,0.0
B0FJS57732,X002DWZE0H,"Audio Array AM-C47 RGB USB Condenser Mic Kit | AI Noise Cancellation, 192kHz/24Bit Studio Quality, Touch Control, Headphone Monitoring | Podcasting, YouTube, Gaming & Streaming | Mac/PC & Mobile",BLR8,IN,42.79,20.29,9.90,centimeter,1.15,kilograms,0.0086,cubic meter,3.87,0.0,0.0333,2026-05,2083.88,INR,69.3296,0.0
B0FQBWV1ST,X002EDSRBN,"Audio Array AH-60-RD Semi-Open Back DJ Headphones | 50mm Drivers Delivers Dynamic Balanced Output | 15Hz–25kHz, 32Ω, 100dB SPL, 1200mW | 3m OFC Single-Sided Cable with Screw-On 3.5mm + 6.3mm Plug",HYD8,IN,28.70,26.29,11.90,centimeter,0.52,kilograms,0.0090,cubic meter,1.16,0.0,0.0104,2026-05,2083.88,INR,21.7035,0.0
B0FQBWV1ST,X002EDSRBN,"Audio Array AH-60-RD Semi-Open Back DJ Headphones | 50mm Drivers Delivers Dynamic Balanced Output | 15Hz–25kHz, 32Ω, 100dB SPL, 1200mW | 3m OFC Single-Sided Cable with Screw-On 3.5mm + 6.3mm Plug",HYD3,IN,28.70,26.29,11.90,centimeter,0.52,kilograms,0.0090,cubic meter,17.16,0.0,0.1541,2026-05,2083.88,INR,321.0918,0.0
B0DXFPM4N2,X00298C9U3,"Audio Array AM-S1 BT v5.3 |Professional 4\ Studio Monitors Speaker Pair| 60W Class D Amplification,Woven Composite Woofer,1\"" Silk-Dome Tweeter,EQ Controls|Music/Monitor Mode, Aux, HDMI, USBC, TRS, RCA""",LKO1,IN,39.40,31.19,23.10,centimeter,4.74,kilograms,0.0284,cubic meter,5.29,0.0,0.1391,2026-05,2083.88,INR,289.8712,0.39
B0FQBWV1ST,X002EDSRBN,"Audio Array AH-60-RD Semi-Open Back DJ Headphones | 50mm Drivers Delivers Dynamic Balanced Output | 15Hz–25kHz, 32Ω, 100dB SPL, 1200mW | 3m OFC Single-Sided Cable with Screw-On 3.5mm + 6.3mm Plug",DEL5,IN,28.70,26.29,11.90,centimeter,0.52,kilograms,0.0090,cubic meter,6.29,0.0,0.0565,2026-05,2083.88,INR,117.6993,0.0
B0FQBWV1ST,X002EDSRBN,"Audio Array AH-60-RD Semi-Open Back DJ Headphones | 50mm Drivers Delivers Dynamic Balanced Output | 15Hz–25kHz, 32Ω, 100dB SPL, 1200mW | 3m OFC Single-Sided Cable with Screw-On 3.5mm + 6.3mm Plug",BOM5,IN,28.70,26.29,11.90,centimeter,0.52,kilograms,0.0090,cubic meter,8.35,5.03,0.0298,2026-05,2083.88,INR,62.1247,0.0
B0FQBWV1ST,X002EDSRBN,"Audio Array AH-60-RD Semi-Open Back DJ Headphones | 50mm Drivers Delivers Dynamic Balanced Output | 15Hz–25kHz, 32Ω, 100dB SPL, 1200mW | 3m OFC Single-Sided Cable with Screw-On 3.5mm + 6.3mm Plug",BLR8,IN,28.70,26.29,11.90,centimeter,0.52,kilograms,0.0090,cubic meter,7.13,3.45,0.0330,2026-05,2083.88,INR,68.8575,0.0
B0FQBWV1ST,X002EDSRBN,"Audio Array AH-60-RD Semi-Open Back DJ Headphones | 50mm Drivers Delivers Dynamic Balanced Output | 15Hz–25kHz, 32Ω, 100dB SPL, 1200mW | 3m OFC Single-Sided Cable with Screw-On 3.5mm + 6.3mm Plug",BOM5,IN,28.70,26.29,11.90,centimeter,0.52,kilograms,0.0090,cubic meter,0.16,0.16,0.0000,2026-05,2083.88,INR,0.0,0.0
B0D3M1B4Z8,X0020S58JL,"Audio Array Professional RGB USB Condenser Mic Kit | AI Noise-Cancellation, Mute, Monitoring & Volume Controls | 192kHz/24bit Studio Quality | Gaming, Streaming, Podcast | Mac/PC/Mobile | AM-C46",BLR8,IN,43.60,16.99,10.40,centimeter,1.05,kilograms,0.0077,cubic meter,1.87,0.0,0.0144,2026-05,2083.88,INR,30.0238,0.0
B0D3M1B4Z8,X0020S58JL,"Audio Array Professional RGB USB Condenser Mic Kit | AI Noise-Cancellation, Mute, Monitoring & Volume Controls | 192kHz/24bit Studio Quality | Gaming, Streaming, Podcast | Mac/PC/Mobile | AM-C46",BOM5,IN,43.60,16.99,10.40,centimeter,1.05,kilograms,0.0077,cubic meter,2.32,1.68,0.0049,2026-05,2083.88,INR,10.2735,0.0
B0D3M1B4Z8,X0020S58JL,"Audio Array Professional RGB USB Condenser Mic Kit | AI Noise-Cancellation, Mute, Monitoring & Volume Controls | 192kHz/24bit Studio Quality | Gaming, Streaming, Podcast | Mac/PC/Mobile | AM-C46",BLR7,IN,43.60,16.99,10.40,centimeter,1.05,kilograms,0.0077,cubic meter,9.26,1.29,0.0614,2026-05,2083.88,INR,127.9671,0.0
B0D3M1B4Z8,X0020S58JL,"Audio Array Professional RGB USB Condenser Mic Kit | AI Noise-Cancellation, Mute, Monitoring & Volume Controls | 192kHz/24bit Studio Quality | Gaming, Streaming, Podcast | Mac/PC/Mobile | AM-C46",DEL5,IN,43.60,16.99,10.40,centimeter,1.05,kilograms,0.0077,cubic meter,3.32,0.0,0.0256,2026-05,2083.88,INR,53.3087,0.0
B0D3M1B4Z8,X0020S58JL,"Audio Array Professional RGB USB Condenser Mic Kit | AI Noise-Cancellation, Mute, Monitoring & Volume Controls | 192kHz/24bit Studio Quality | Gaming, Streaming, Podcast | Mac/PC/Mobile | AM-C46",ISK3,IN,43.60,16.99,10.40,centimeter,1.05,kilograms,0.0077,cubic meter,0.84,0.0,0.0065,2026-05,2083.88,INR,13.4894,0.0
B0D3M1B4Z8,X0020S58JL,"Audio Array Professional RGB USB Condenser Mic Kit | AI Noise-Cancellation, Mute, Monitoring & Volume Controls | 192kHz/24bit Studio Quality | Gaming, Streaming, Podcast | Mac/PC/Mobile | AM-C46",HYD8,IN,43.60,16.99,10.40,centimeter,1.05,kilograms,0.0077,cubic meter,9.0,0.0,0.0693,2026-05,2083.88,INR,144.507,0.0
B0D3M1B4Z8,X0020S58JL,"Audio Array Professional RGB USB Condenser Mic Kit | AI Noise-Cancellation, Mute, Monitoring & Volume Controls | 192kHz/24bit Studio Quality | Gaming, Streaming, Podcast | Mac/PC/Mobile | AM-C46",CCX1,IN,43.60,16.99,10.40,centimeter,1.05,kilograms,0.0077,cubic meter,0.06,0.0,0.0002,2026-05,2083.88,INR,0.4839,0.03
B0D3M1B4Z8,X0020S58JL,"Audio Array Professional RGB USB Condenser Mic Kit | AI Noise-Cancellation, Mute, Monitoring & Volume Controls | 192kHz/24bit Studio Quality | Gaming, Streaming, Podcast | Mac/PC/Mobile | AM-C46",PNQ3,IN,43.60,16.99,10.40,centimeter,1.05,kilograms,0.0077,cubic meter,2.97,0.0,0.0229,2026-05,2083.88,INR,47.6851,0.0
B0BLJVJ2GN,X001NY6AGX,"Audio Array Boom Arm | Suspension Scissor Mic Arm Stand | Universal clamp with mic Holder & 3/8″ to 5/8″ Adapter for Shock mounts | Suitable for Stages, Studios, Broadcasting, TV Stations | AA-05",BOM5,IN,39.79,11.40,4.90,centimeter,0.55,kilograms,0.0022,cubic meter,15.29,0.0,0.0338,2026-05,2083.88,INR,70.3623,0.1
B0BLJVJ2GN,X001NY6AGX,"Audio Array Boom Arm | Suspension Scissor Mic Arm Stand | Universal clamp with mic Holder & 3/8″ to 5/8″ Adapter for Shock mounts | Suitable for Stages, Studios, Broadcasting, TV Stations | AA-05",MAA4,IN,39.79,11.40,4.90,centimeter,0.55,kilograms,0.0022,cubic meter,2.65,0.0,0.0059,2026-05,2083.88,INR,12.2738,0.0
B0BLJVJ2GN,X001NY6AGX,"Audio Array Boom Arm | Suspension Scissor Mic Arm Stand | Universal clamp with mic Holder & 3/8″ to 5/8″ Adapter for Shock mounts | Suitable for Stages, Studios, Broadcasting, TV Stations | AA-05",CJB1,IN,39.79,11.40,4.90,centimeter,0.55,kilograms,0.0022,cubic meter,7.68,0.0,0.0170,2026-05,2083.88,INR,35.4348,0.03
B0BLJVJ2GN,X001NY6AGX,"Audio Array Boom Arm | Suspension Scissor Mic Arm Stand | Universal clamp with mic Holder & 3/8″ to 5/8″ Adapter for Shock mounts | Suitable for Stages, Studios, Broadcasting, TV Stations | AA-05",HYD8,IN,39.79,11.40,4.90,centimeter,0.55,kilograms,0.0022,cubic meter,0.61,0.0,0.0014,2026-05,2083.88,INR,2.8265,0.0
B0BLJVJ2GN,X001NY6AGX,"Audio Array Boom Arm | Suspension Scissor Mic Arm Stand | Universal clamp with mic Holder & 3/8″ to 5/8″ Adapter for Shock mounts | Suitable for Stages, Studios, Broadcasting, TV Stations | AA-05",BLR8,IN,39.79,11.40,4.90,centimeter,0.55,kilograms,0.0022,cubic meter,0.03,0.0,0.0001,2026-05,2083.88,INR,0.1416,0.0
B0BLJVJ2GN,X001NY6AGX,"Audio Array Boom Arm | Suspension Scissor Mic Arm Stand | Universal clamp with mic Holder & 3/8″ to 5/8″ Adapter for Shock mounts | Suitable for Stages, Studios, Broadcasting, TV Stations | AA-05",PNQ3,IN,39.79,11.40,4.90,centimeter,0.55,kilograms,0.0022,cubic meter,0.26,0.0,0.0006,2026-05,2083.88,INR,1.2038,0.0
B0BLJVJ2GN,X001NY6AGX,"Audio Array Boom Arm | Suspension Scissor Mic Arm Stand | Universal clamp with mic Holder & 3/8″ to 5/8″ Adapter for Shock mounts | Suitable for Stages, Studios, Broadcasting, TV Stations | AA-05",DEL5,IN,39.79,11.40,4.90,centimeter,0.55,kilograms,0.0022,cubic meter,11.68,0.0,0.0255,2026-05,2083.88,INR,53.0373,0.23
B0BLJVJ2GN,X001NY6AGX,"Audio Array Boom Arm | Suspension Scissor Mic Arm Stand | Universal clamp with mic Holder & 3/8″ to 5/8″ Adapter for Shock mounts | Suitable for Stages, Studios, Broadcasting, TV Stations | AA-05",DEL5,IN,39.79,11.40,4.90,centimeter,0.55,kilograms,0.0022,cubic meter,0.39,0.23,0.0004,2026-05,2083.88,INR,0.7435,0.0
B0BLJVJ2GN,X001NY6AGX,"Audio Array Boom Arm | Suspension Scissor Mic Arm Stand | Universal clamp with mic Holder & 3/8″ to 5/8″ Adapter for Shock mounts | Suitable for Stages, Studios, Broadcasting, TV Stations | AA-05",AMD2,IN,39.79,11.40,4.90,centimeter,0.55,kilograms,0.0022,cubic meter,6.0,0.0,0.0133,2026-05,2083.88,INR,27.7933,0.0
B0DFMLQBMC,X00247NRYV,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",AMD2,IN,32.20,10.21,4.90,centimeter,0.17,kilograms,0.0016,cubic meter,1.0,0.0,0.0016,2026-05,2083.88,INR,3.3576,0.0
B0DFMLQBMC,X00247NRYV,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",BLR8,IN,32.20,10.21,4.90,centimeter,0.17,kilograms,0.0016,cubic meter,1.0,0.0,0.0016,2026-05,2083.88,INR,3.3576,0.0
B0DFMLQBMC,X00247NRYV,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",CJB1,IN,32.20,10.21,4.90,centimeter,0.17,kilograms,0.0016,cubic meter,1.0,0.0,0.0016,2026-05,2083.88,INR,3.3576,0.0
B0DFMLQBMC,X00247NRYV,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",MAA4,IN,32.20,10.21,4.90,centimeter,0.17,kilograms,0.0016,cubic meter,1.0,0.0,0.0016,2026-05,2083.88,INR,3.3576,0.0
B0DFMLQBMC,X00247NRYV,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",DEL5,IN,32.20,10.21,4.90,centimeter,0.17,kilograms,0.0016,cubic meter,1.0,0.0,0.0016,2026-05,2083.88,INR,3.3576,0.0
B0DFMLQBMC,X00247NRYV,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",HYD3,IN,32.20,10.21,4.90,centimeter,0.17,kilograms,0.0016,cubic meter,1.0,0.0,0.0016,2026-05,2083.88,INR,3.3576,0.0
B0DFMLQBMC,X00247NRYV,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",CCX1,IN,32.20,10.21,4.90,centimeter,0.17,kilograms,0.0016,cubic meter,1.0,0.0,0.0016,2026-05,2083.88,INR,3.3576,0.0
B0DFMLQBMC,X00247NRYV,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",BOM5,IN,32.20,10.21,4.90,centimeter,0.17,kilograms,0.0016,cubic meter,1.61,1.61,0.0000,2026-05,2083.88,INR,0.0,0.0
B0DFMLQBMC,X00247NRYV,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",PNQ3,IN,32.20,10.21,4.90,centimeter,0.17,kilograms,0.0016,cubic meter,1.0,0.0,0.0016,2026-05,2083.88,INR,3.3576,0.0
B0DFMLQBMC,X00247NRYV,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",BOM7,IN,32.20,10.21,4.90,centimeter,0.17,kilograms,0.0016,cubic meter,0.39,0.0,0.0006,2026-05,2083.88,INR,1.31,0.0
B0DFMLQBMC,X00247NRYV,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",BOM5,IN,32.20,10.21,4.90,centimeter,0.17,kilograms,0.0016,cubic meter,1.0,0.0,0.0016,2026-05,2083.88,INR,3.3576,0.0
B0B4G7VWXD,X001L4RK0P,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",AMD2,IN,15.50,13.11,12.70,centimeter,0.47,kilograms,0.0026,cubic meter,0.55,0.0,0.0014,2026-05,2083.88,INR,2.9564,0.0
B0B4G7VWXD,X001L4RK0P,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",MAA4,IN,15.50,13.11,12.70,centimeter,0.47,kilograms,0.0026,cubic meter,1.81,0.0,0.0047,2026-05,2083.88,INR,9.7306,0.0
B0B4G7VWXD,X001L4RK0P,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",BOM7,IN,15.50,13.11,12.70,centimeter,0.47,kilograms,0.0026,cubic meter,2.0,0.0,0.0052,2026-05,2083.88,INR,10.7514,0.0
B0B4G7VWXD,X001L4RK0P,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",HYD3,IN,15.50,13.11,12.70,centimeter,0.47,kilograms,0.0026,cubic meter,0.52,0.0,0.0013,2026-05,2083.88,INR,2.797,0.0
B0B4G7VWXD,X001L4RK0P,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",AMD2,IN,15.50,13.11,12.70,centimeter,0.47,kilograms,0.0026,cubic meter,0.1,0.0,0.0003,2026-05,2083.88,INR,0.537,0.0
B0B4G7VWXD,X001L4RK0P,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",BOM5,IN,15.50,13.11,12.70,centimeter,0.47,kilograms,0.0026,cubic meter,19.0,0.0,0.0490,2026-05,2083.88,INR,102.1386,0.0
B0B4G7VWXD,X001L4RK0P,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",DEL5,IN,15.50,13.11,12.70,centimeter,0.47,kilograms,0.0026,cubic meter,0.06,0.0,0.0002,2026-05,2083.88,INR,0.3245,0.0
B0B4G7VWXD,X001L4RK0P,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",CCX1,IN,15.50,13.11,12.70,centimeter,0.47,kilograms,0.0026,cubic meter,4.61,0.0,0.0118,2026-05,2083.88,INR,24.6185,0.03
B0B4G7VWXD,X001L4RK0P,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",PNQ3,IN,15.50,13.11,12.70,centimeter,0.47,kilograms,0.0026,cubic meter,3.0,0.0,0.0077,2026-05,2083.88,INR,16.1271,0.0
B0B4G7VWXD,X001L4RK0P,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",CJB1,IN,15.50,13.11,12.70,centimeter,0.47,kilograms,0.0026,cubic meter,0.03,0.0,0.0001,2026-05,2083.88,INR,0.1593,0.0
B0B4G7VWXD,X001L4RK0P,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",BLR7,IN,15.50,13.11,12.70,centimeter,0.47,kilograms,0.0026,cubic meter,1.0,0.0,0.0026,2026-05,2083.88,INR,5.3757,0.0
B0B4G7VWXD,X001L4RK0P,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",DEL4,IN,15.50,13.11,12.70,centimeter,0.47,kilograms,0.0026,cubic meter,0.9,0.0,0.0022,2026-05,2083.88,INR,4.6794,0.03
B0B4G7VWXD,X001L4RK0P,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",HYD8,IN,15.50,13.11,12.70,centimeter,0.47,kilograms,0.0026,cubic meter,0.03,0.0,0.0001,2026-05,2083.88,INR,0.1593,0.0
B0B4G7VWXD,X001L4RK0P,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",BLR8,IN,15.50,13.11,12.70,centimeter,0.47,kilograms,0.0026,cubic meter,12.0,0.0,0.0310,2026-05,2083.88,INR,64.5086,0.0
B0FJ8S5XJ8,X002CZXPSN,"Audio Array Complete Podcast Bundle | Dual USB/XLR Dynamic Microphones with Audio Interface 24bit / 192kHz|Metal Body|Pro Streaming & Recording Kit for PC, Mac & Mobile - PB-03",DEL5,IN,43.60,21.49,18.80,centimeter,2.17,kilograms,0.0176,cubic meter,4.0,0.0,0.0705,2026-05,2083.88,INR,146.8144,0.0
B0FJ8S5XJ8,X002CZXPSN,"Audio Array Complete Podcast Bundle | Dual USB/XLR Dynamic Microphones with Audio Interface 24bit / 192kHz|Metal Body|Pro Streaming & Recording Kit for PC, Mac & Mobile - PB-03",BLR8,IN,43.60,21.49,18.80,centimeter,2.17,kilograms,0.0176,cubic meter,1.0,0.0,0.0176,2026-05,2083.88,INR,36.7036,0.0
B0FJ8S5XJ8,X002CZXPSN,"Audio Array Complete Podcast Bundle | Dual USB/XLR Dynamic Microphones with Audio Interface 24bit / 192kHz|Metal Body|Pro Streaming & Recording Kit for PC, Mac & Mobile - PB-03",PNQ3,IN,43.60,21.49,18.80,centimeter,2.17,kilograms,0.0176,cubic meter,2.0,0.0,0.0352,2026-05,2083.88,INR,73.407,0.0
B0G53KWRVW,X002GRB8JZ,"Audio Array AM-Mix10 10-Channel Hybrid USB Mixer with10 Analog+2 Digital Inputs, 48kHz/16-Bit DSP, Phantom Power, USB-C Powered, AUX Sends, Built-In FX, Balanced XLR Outputs for Live, Studio & Podcast",HYD8,IN,47.79,41.10,14.60,centimeter,4.05,kilograms,0.0287,cubic meter,3.0,0.48,0.0694,2026-05,2083.88,INR,144.6014,0.1
B0FJ8S5XJ8,X002CZXPSN,"Audio Array Complete Podcast Bundle | Dual USB/XLR Dynamic Microphones with Audio Interface 24bit / 192kHz|Metal Body|Pro Streaming & Recording Kit for PC, Mac & Mobile - PB-03",CCX1,IN,43.60,21.49,18.80,centimeter,2.17,kilograms,0.0176,cubic meter,1.0,0.0,0.0176,2026-05,2083.88,INR,36.7035,0.0
B0CH4T2BJD,X001VTH195,"Audio Array AM-C42 Plug & Play AI Noise Cancelling USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Boom Arm & Pop Filter | Karaoke, Gaming, Streaming, Podcast | Mac/PC/Mobile",PNQ3,IN,42.20,20.50,7.40,centimeter,1.23,kilograms,0.0064,cubic meter,1.0,0.0,0.0064,2026-05,2083.88,INR,13.3419,0.0
B0CH4T2BJD,X001VTH195,"Audio Array AM-C42 Plug & Play AI Noise Cancelling USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Boom Arm & Pop Filter | Karaoke, Gaming, Streaming, Podcast | Mac/PC/Mobile",BLR8,IN,42.20,20.50,7.40,centimeter,1.23,kilograms,0.0064,cubic meter,5.0,0.0,0.0320,2026-05,2083.88,INR,66.7096,0.0
B0CH4T2BJD,X001VTH195,"Audio Array AM-C42 Plug & Play AI Noise Cancelling USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Boom Arm & Pop Filter | Karaoke, Gaming, Streaming, Podcast | Mac/PC/Mobile",HYD8,IN,42.20,20.50,7.40,centimeter,1.23,kilograms,0.0064,cubic meter,2.0,0.0,0.0128,2026-05,2083.88,INR,26.6838,0.0
B0CH4T2BJD,X001VTH195,"Audio Array AM-C42 Plug & Play AI Noise Cancelling USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Boom Arm & Pop Filter | Karaoke, Gaming, Streaming, Podcast | Mac/PC/Mobile",BOM5,IN,42.20,20.50,7.40,centimeter,1.23,kilograms,0.0064,cubic meter,2.0,0.0,0.0128,2026-05,2083.88,INR,26.6839,0.0
B0CH4T2BJD,X001VTH195,"Audio Array AM-C42 Plug & Play AI Noise Cancelling USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Boom Arm & Pop Filter | Karaoke, Gaming, Streaming, Podcast | Mac/PC/Mobile",DEL5,IN,42.20,20.50,7.40,centimeter,1.23,kilograms,0.0064,cubic meter,2.1,0.0,0.0134,2026-05,2083.88,INR,28.0175,0.0
