snapshot-date,sku,fnsku,asin,product-name,condition,available,fc-transfer,pending-removal-quantity,inv-age-0-to-90-days,inv-age-91-to-180-days,inv-age-181-to-270-days,inv-age-271-to-365-days,inv-age-365-plus-days,currency,qty-to-be-charged-ltsf-5-mo,projected-ltsf-5-mo,qty-to-be-charged-ltsf-12-mo,estimated-ltsf-next-charge,units-shipped-t7,units-shipped-t30,units-shipped-t60,units-shipped-t90,alert,your-price,sales-price,lowest-price-new-plus-shipping,lowest-price-used,recommended-action,healthy-inventory-level,recommended-sales-price,recommended-sale-duration-days,recommended-removal-quantity,estimated-cost-savings-of-recommended-actions,sell-through,item-volume,volume-unit-measurement,storage-type,storage-volume,marketplace,product-group,sales-rank,days-of-supply,estimated-excess-quantity,weeks-of-cover-t30,weeks-of-cover-t90,featuredoffer-price,sales-shipped-last-7-days,sales-shipped-last-30-days,sales-shipped-last-60-days,sales-shipped-last-90-days,inv-age-0-to-30-days,inv-age-31-to-60-days,inv-age-61-to-90-days,inv-age-91-to-150-days,inv-age-151-to-180-days,inv-age-181-to-330-days,inv-age-331-to-365-days,estimated-storage-cost-next-month,inbound-quantity,inbound-working,inbound-shipped,inbound-received,Total Reserved Quantity,unfulfillable-quantity,Inventory age snapshot date,Inventory Supply at FBA,Reserved FC Processing,Reserved Customer Order,Total Days of Supply (including units from open shipments)
2026-07-16,FBA76720,X001NYWM3D,B0BLKCWZQD,,New,2,0,0,3,0,0,0,0,INR,0,0.0,0,0.0,0,1,2,2,Low traffic,499.0,0.0,499.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,727.88,0.57,4.04E-4,cubic meter,,8.08E-4,IN,,6735,,0,8,13,499.0,0.0,422.88,863.56,863.56,1,0,2,0,0,0,0,1.3,0,0,0,0,1,0,2026-07-14,2,0,1,
2026-07-16,FBA76730,X001NYWF2B,B0BLKB6FRR,,New,2,0,0,2,0,0,0,0,INR,0,0.0,0,0.0,0,0,3,3,Low traffic,1299.0,0.0,1299.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,6097.71,1.33,0.002525,cubic meter,,0.005049,IN,,12061,,0,,8,1299.0,0.0,0.0,3302.55,3302.55,0,0,2,0,0,0,0,8.16,0,0,0,0,0,0,2026-07-14,2,0,0,
2026-07-16,FBA80075,X002KGMJ5J,B0GXPGBQB1,,New,2,0,0,2,0,0,0,0,INR,0,0.0,0,0.0,,,,,Low traffic,8449.0,0.0,8449.0,0.0,Advertise listing,,,0,0,,0.0,0.034547,cubic meter,,0.069093,IN,,,,0,,,8449.0,,,,,2,0,0,0,0,0,0,,0,0,0,0,0,0,2026-07-14,2,0,0,
2026-07-16,FBA79106,X001WDN2PH,B0CM9KJZWQ,,New,19,0,0,2,17,0,0,0,INR,0,0.0,0,0.0,0,0,1,2,Low conversion,4699.0,0.0,4679.0,0.0,Lower price,19,0.0,0,0,91.1,0.08,0.003341,cubic meter,,0.063483,IN,,2174,,0,,123,4699.0,0.0,0.0,3982.2,7981.35,0,1,1,17,0,0,0,1266.3,0,0,0,0,0,0,2026-07-14,19,0,0,
2026-07-16,FBA75674,X001L4QVU5,B0B4G19R58,,New,10,0,0,10,0,0,0,0,INR,0,0.0,0,0.0,2,4,14,14,,3799.0,0.0,3799.0,0.0,NoRestockExcessActionRequired,10,0.0,0,0,0.0,0.28,0.012497,cubic meter,,0.124967,IN,,336,,0,25,23,3799.0,6461.3,12803.7,44573.3,44573.3,10,0,0,0,0,0,0,94.05,15,0,15,0,0,0,2026-07-14,25,0,0,
2026-07-16,FBA79995,X002K01G09,B0GW8VBCBL,,New,57,0,0,57,0,0,0,0,INR,0,0.0,0,0.0,0,1,3,3,,899.0,0.0,899.0,0.0,Edit listing,0,0.0,0,0,53738.41,0.06,0.001198,cubic meter,,0.068276,IN,,1000,,0,228,247,899.0,0.0,740.68,2264.4,2264.4,0,30,27,0,0,0,0,108.26,0,0,0,0,0,0,2026-07-14,57,0,0,
2026-07-16,FBA75691,X001L4SEBT,B0B4G5JG4P,,New,56,0,0,1,57,0,0,0,INR,0,0.0,0,0.0,1,14,25,29,,6299.0,0.0,6299.0,0.0,NoRestockExcessActionRequired,13,5765.47,16,0,32297.36,0.31,0.007017,cubic meter,,0.392963,IN,,1822,,43,16,25,6299.0,5338.14,74189.86,131977.09,152312.69,0,0,1,57,0,0,0,3271.72,0,0,0,0,0,0,2026-07-14,56,0,0,
2026-07-16,FBA80005,X002K06XBV,B0GW96CQMG,,New,5,0,0,5,0,0,0,0,INR,0,0.0,0,0.0,,,,,Low traffic,10999.0,0.0,10999.0,0.0,Advertise listing,0,0.0,0,0,50822.48,0.0,0.013587,cubic meter,,0.067934,IN,,,,0,,,10999.0,,,,,0,3,2,0,0,0,0,109.64,0,0,0,0,0,0,2026-07-14,5,0,0,
2026-07-16,FBA79447,X00248123X,B0DFMLXD9S,,New,13,0,0,0,13,0,0,0,INR,2,275.19,0,0.0,0,1,6,6,,3999.0,0.0,3999.0,0.0,NoRestockExcessActionRequired,13,0.0,0,0,66.11,0.34,0.005976,cubic meter,,0.07769,IN,,2442,,0,52,28,3999.0,0.0,3379.66,20324.56,20324.56,0,0,0,13,0,0,0,1276.1,0,0,0,0,0,0,2026-07-14,13,0,0,
2026-07-16,FBA79830,X002CZVYE5,B0FJ8TSQK1,,New,15,0,0,16,0,0,0,0,INR,0,0.0,0,0.0,0,2,8,13,,3149.0,0.0,3149.0,0.0,NoRestockExcessActionRequired,15,0.0,0,0,0.82,1.53,0.018626,cubic meter,,0.279389,IN,,71,,0,36,18,3149.0,0.0,5344.92,21017.8,34276.26,16,0,0,0,0,0,0,1803.32,3,3,0,0,1,0,2026-07-14,18,0,1,
2026-07-16,FBA80128,X002L9V88T,B0H1H3K6B2,,New,22,0,0,22,0,0,0,0,INR,0,0.0,0,0.0,3,3,3,3,Low traffic,2849.0,0.0,2849.0,0.0,Advertise listing,,,0,0,,0.41,0.004175,cubic meter,,0.09185,IN,,7858,,0,29,95,2849.0,6904.25,6904.25,6904.25,6904.25,22,0,0,0,0,0,0,,0,0,0,0,0,0,2026-07-14,22,0,0,
2026-07-16,FBM79783,X002DWZE0H,B0FJS57732,,New,46,0,0,46,0,0,0,0,INR,0,0.0,0,0.0,0,0,3,4,Low traffic,2849.0,0.0,2849.0,0.0,Advertise listing,0,2565.0,9,0,311890.21,0.1,0.0086,cubic meter,,0.395578,IN,,19949,,0,,149,2849.0,0.0,0.0,7243.22,9361.02,0,20,26,0,0,0,0,638.94,0,0,0,0,0,0,2026-07-14,46,0,0,
2026-07-16,FBA79846,X002E4W6G9,B0FN7C25VS,,New,4,0,0,0,4,0,0,0,INR,3,1322.19,0,0.0,,,,,Low conversion,3999.0,0.0,3999.0,0.0,Lower price,0,0.0,0,0,70770.47,0.0,0.019143,cubic meter,,0.076571,IN,,1108,,4,,,3999.0,,,,,0,0,0,0,4,0,0,1602.5,0,0,0,0,0,0,2026-07-14,4,0,0,
2026-07-16,FBA80084,X002KGCK5N,B0GXP97CZG,,New,12,0,0,14,0,0,0,0,INR,0,0.0,0,0.0,2,10,17,17,,3799.0,0.0,3799.0,0.0,NoRestockExcessActionRequired,12,0.0,0,0,46425.39,0.96,0.004369,cubic meter,,0.052433,IN,,174,,0,8,15,3799.0,6608.48,32449.18,56172.04,56172.04,4,10,0,0,0,0,0,83.61,8,0,8,0,0,0,2026-07-14,20,0,0,
2026-07-16,FBA79826,X002CXXW5V,B0FJ2LQT7K,,New,4,0,0,0,4,0,0,0,INR,0,0.0,0,0.0,1,1,1,1,Low traffic,9499.0,0.0,9499.0,0.0,Advertise listing,0,9098.0,9,0,68202.29,0.1,0.01887,cubic meter,,0.075481,IN,,11998,,4,16,52,9499.0,7709.32,7709.32,7709.32,7709.32,0,0,0,4,0,0,0,121.81,0,0,0,0,3,0,2026-07-14,4,3,0,
2026-07-16,FBA79011,X001WPMAGH,B0CH4RNWJX,,New,8,1,0,4,6,0,0,0,INR,4,591.44,0,0.0,2,4,4,4,,2499.0,0.0,2499.0,0.0,NoRestockExcessActionRequired,9,0.0,0,0,0.0,0.17,0.006422,cubic meter,,0.051377,IN,,336,,0,13,42,2499.0,4215.25,8509.32,8509.32,8509.32,1,1,2,6,0,0,0,41.08,5,5,0,0,1,1,2026-07-14,14,0,1,
2026-07-16,FBA75673,X001L46QAP,B0B4DPX2J2,,New,144,0,0,148,0,0,0,0,INR,0,0.0,0,0.0,4,13,40,48,,2799.0,0.0,2799.0,0.0,NoRestockExcessActionRequired,144,0.0,0,0,0.0,0.4,0.007761,cubic meter,,1.117567,IN,,71,,0,44,39,2799.0,9674.58,30429.7,91653.42,110091.57,52,78,18,0,0,0,0,454.23,0,0,0,0,2,2,2026-07-14,144,0,2,
2026-07-16,FBA79107,X001WDE1RP,B0CM9P5CCK,,New,9,0,0,2,7,0,0,0,INR,3,70.8,0,0.0,0,0,1,3,Low conversion,1699.0,0.0,1699.0,0.0,NoRestockExcessActionRequired,9,0.0,0,0,0.0,0.07,3.99E-4,cubic meter,,0.003588,IN,,1092,,0,,39,1699.0,0.0,0.0,1511.86,4474.58,0,2,0,7,0,0,0,27.13,0,0,0,0,0,0,2026-07-14,9,0,0,
2026-07-16,FBA79005,X001VS0O1X,B0CKHVHVQ1,,,0,0,0,1,0,0,0,0,INR,0,0.0,0,0.0,5,20,48,57,,0.0,0.0,0.0,0.0,CreateShippingPlan,,,0,0,,2.13,0.001713,cubic meter,,0.0,IN,,2117,,0,6,6,5399.0,22016.95,89583.9,212861.09,252326.34,1,0,0,0,0,0,0,,30,30,0,0,1,0,2026-07-14,30,0,1,
2026-07-16,FBA75692,X001L9B0K1,B0B4G1HPL5,,New,3,0,0,3,0,0,0,0,INR,0,0.0,0,0.0,0,1,1,1,,4699.0,0.0,4679.0,0.0,NoRestockExcessActionRequired,3,0.0,0,0,0.0,0.5,0.00321,cubic meter,,0.009631,IN,,1108,,0,20,65,4699.0,0.0,3982.2,3982.2,3982.2,3,0,0,0,0,0,0,19.89,2,2,0,0,0,0,2026-07-14,5,0,0,
2026-07-16,FBA80009,X002K05HGX,B0GW8R2RYM,,New,40,0,0,40,0,0,0,0,INR,0,0.0,0,0.0,,,,,Low conversion,1599.0,0.0,1599.0,0.0,Lower price,0,0.0,0,0,58651.94,0.0,0.001867,cubic meter,,0.074666,IN,,1000,,0,,,1599.0,,,,,0,25,15,0,0,0,0,120.6,0,0,0,0,0,0,2026-07-14,40,0,0,
2026-07-16,FBA79016,X001W38WK7,B0CH4R1V6S,,New,13,0,0,2,11,0,0,0,INR,7,311.44,0,0.0,0,0,0,0,Low conversion,799.0,0.0,799.0,0.0,Lower price,13,0.0,0,0,0.0,0.0,0.001932,cubic meter,,0.025122,IN,,1000,,0,,,799.0,0.0,0.0,0.0,0.0,1,1,0,7,4,0,0,206.36,0,0,0,0,0,0,2026-07-14,13,0,0,
2026-07-16,FBA79958,X002GH8HRB,B0G3Q59X8C,,New,54,0,0,17,38,0,0,0,INR,24,566.4,0,0.0,0,0,0,0,Low traffic,1949.0,0.0,1633.14,0.0,Lower price,54,0.0,0,0,383.51,0.0,3.32E-4,cubic meter,,0.017915,IN,,5129,,0,,,1496.02,0.0,0.0,0.0,0.0,0,11,6,33,5,0,0,276.09,0,0,0,0,0,0,2026-07-14,54,0,0,
2026-07-16,FBA76864,X001OND4NP,B0BPLZ5CGV,,New,60,0,0,37,24,0,0,0,INR,0,0.0,0,0.0,8,18,32,34,,4799.0,0.0,4799.0,0.0,NoRestockExcessActionRequired,60,0.0,0,0,0.0,0.38,0.002641,cubic meter,,0.158489,IN,,94,,0,13,22,4798.0,32476.25,74440.27,131285.62,139630.53,4,16,17,24,0,0,0,135.36,0,0,0,0,0,0,2026-07-14,60,0,0,
2026-07-16,FBA79838,X002EDT4SX,B0FQBX8J17,,New,118,0,0,118,0,0,0,0,INR,0,0.0,0,0.0,1,3,8,31,,1399.0,0.0,1399.0,0.0,NoRestockExcessActionRequired,118,0.0,0,0,0.0,0.55,0.002725,cubic meter,,0.321552,IN,,46186,,0,157,49,1399.0,905.93,3003.39,9227.97,36205.04,77,41,0,0,0,0,0,1068.69,0,0,0,0,0,0,2026-07-14,118,0,0,
2026-07-16,FBA79980,X002IKHNPX,B0GN8MMKY1,,New,22,0,0,3,19,0,0,0,INR,0,0.0,0,0.0,0,4,5,6,,3999.0,0.0,3999.0,0.0,NoRestockExcessActionRequired,0,3600.0,29,0,303347.16,0.25,0.012776,cubic meter,,0.281076,IN,,4859,,22,22,47,3999.0,0.0,12969.48,16358.46,19771.17,1,2,0,19,0,0,0,453.91,0,0,0,0,0,0,2026-07-14,22,0,0,
2026-07-16,FBA80077,X002KMD6E1,B0GY86ZT1X,,New,4,0,0,4,0,0,0,0,INR,0,0.0,0,0.0,,,,,Low traffic,7099.0,0.0,7099.0,0.0,Advertise listing,,,0,0,,0.0,0.01056,cubic meter,,0.04224,IN,,,,0,,,7099.0,,,,,4,0,0,0,0,0,0,,4,0,4,0,0,0,2026-07-14,8,0,0,
2026-07-16,FBA80007,X002IJA8JR,B0GN2LHJY4,,New,6,0,0,1,5,0,0,0,INR,0,0.0,0,0.0,1,3,5,11,,8999.0,0.0,8999.0,0.0,CreateShippingPlan,6,0.0,0,0,0.0,0.88,0.015563,cubic meter,,0.093378,IN,,1621,,0,8,7,8999.0,7417.8,22461.87,38155.08,86031.35,0,1,0,5,0,0,0,64.3,0,0,0,0,0,0,2026-07-14,6,0,0,
2026-07-16,FBA79982,X002IKFC8X,B0GN8MPYPG,,New,5,0,0,5,0,0,0,0,INR,0,0.0,0,0.0,1,1,3,14,,5499.0,0.0,5499.0,0.0,CreateShippingPlan,5,0.0,0,0,0.0,2.67,0.053165,cubic meter,,0.265824,IN,,2928,,0,20,4,5499.0,4744.92,4744.92,14065.25,65327.1,1,3,1,0,0,0,0,108.04,0,0,0,0,0,0,2026-07-14,5,0,0,
2026-07-16,FBA79814,X002ILW5BJ,B0GNM35G8X,,New,39,0,0,1,38,0,0,0,INR,0,0.0,0,0.0,2,7,12,12,Low traffic,549.0,0.0,549.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,47057.85,0.26,0.00124,cubic meter,,0.048354,IN,,,,39,22,42,549.0,912.61,3205.23,5484.95,5484.95,1,0,0,38,0,0,0,1013.39,0,0,0,0,0,0,2026-07-14,39,0,0,
2026-07-16,FBA76863,X001ONEISF,B0BPM2T7BQ,,New,21,2,0,3,21,0,0,0,INR,17,1656.68,0,0.0,0,5,9,11,,3999.0,0.0,3999.0,0.0,NoRestockExcessActionRequired,23,0.0,0,0,0.0,0.33,0.004233,cubic meter,,0.088888,IN,,2747,,0,16,24,3999.0,0.0,16927.5,30415.67,37132.62,1,1,1,12,9,0,0,1040.0,0,0,0,0,0,0,2026-07-14,23,0,0,
2026-07-16,FBA79979,X002IKHYYX,B0GN8RQJRG,,New,20,0,0,4,16,0,0,0,INR,0,0.0,0,0.0,0,3,6,8,,3999.0,0.0,3999.0,0.0,NoRestockExcessActionRequired,0,3600.0,41,0,66381.34,0.35,0.008911,cubic meter,,0.178215,IN,,4859,,20,26,32,3999.0,0.0,10233.89,20400.83,27178.79,2,2,0,16,0,0,0,270.5,0,0,0,0,0,0,2026-07-14,20,0,0,
2026-07-16,FBA79972,X002H9QFKT,B0GCP1J2HC,,New,11,0,0,14,0,0,0,0,INR,0,0.0,0,0.0,16,18,31,32,,8499.0,0.0,8499.0,0.0,CreateShippingPlan,11,0.0,0,0,0.0,6.1,0.021971,cubic meter,,0.241679,IN,,647,,0,2,4,8499.0,113456.74,127861.82,218739.78,225518.59,14,0,0,0,0,0,0,98.23,0,0,0,0,1,0,2026-07-14,11,0,1,
2026-07-16,FBA79008,X001W3B0Y7,B0CH4RT4P8,,New,17,0,0,13,3,0,0,0,INR,0,0.0,0,0.0,0,0,2,4,Low conversion,3499.0,0.0,2570.43,0.0,Lower price,0,3150.0,48,0,60931.69,0.26,0.002871,cubic meter,,0.048804,IN,,5661,,17,,55,2930.51,0.0,0.0,5591.52,11294.9,0,2,11,3,0,0,0,353.46,0,0,0,0,0,0,2026-07-14,17,0,0,
2026-07-16,FBA79961,X002GRD0C3,B0G53H49BS,,New,94,0,0,96,0,0,0,0,INR,0,0.0,0,0.0,2,18,60,60,,2849.0,0.0,2849.0,0.0,NoRestockExcessActionRequired,94,0.0,0,0,0.0,0.93,0.004363,cubic meter,,0.410093,IN,,174,,0,20,20,2849.0,4855.94,42739.03,141093.22,141093.22,9,87,0,0,0,0,0,182.82,0,0,0,0,2,0,2026-07-14,94,1,1,
2026-07-16,FBA79969,X002GFVW1V,B0G3B677Z5,,New,5,0,0,3,2,0,0,0,INR,1,2163.12,0,0.0,0,0,1,1,Low conversion,12799.0,0.0,12799.0,0.0,NoRestockExcessActionRequired,0,11520.0,13,0,382492.97,0.24,0.093953,cubic meter,,0.469765,IN,,329,,5,,65,12799.0,0.0,0.0,9575.42,9575.42,3,0,0,2,0,0,0,6204.93,0,0,0,0,0,0,2026-07-14,5,0,0,
2026-07-16,FBA80000,X002K02TZF,B0GW8XGPB2,,New,3,0,0,3,0,0,0,0,INR,0,0.0,0,0.0,,,,,Low traffic,7499.0,0.0,7499.0,0.0,Advertise listing,0,7299.0,9,0,8052.52,0.0,0.003777,cubic meter,,0.011332,IN,,,,0,,,7499.0,,,,,0,2,1,0,0,0,0,18.28,0,0,0,0,0,0,2026-07-14,3,0,0,
2026-07-16,FBA80143,X002L9R6BR,B0H1MTP2ZP,,New,4,0,0,3,0,0,0,0,INR,0,0.0,0,0.0,0,3,3,3,Low traffic,7499.0,0.0,7499.0,0.0,NoRestockExcessActionRequired,,,0,0,,0.38,0.026841,cubic meter,,0.107363,IN,,81809,,0,5,17,7499.0,0.0,18641.52,18641.52,18641.52,0,3,0,0,0,0,0,,0,0,0,0,0,1,2026-07-14,4,0,0,
2026-07-16,FBA79968,X002GRCZOH,B0G53M9258,,New,1,0,0,1,0,0,0,0,INR,0,0.0,0,0.0,11,25,56,56,,5999.0,0.0,5999.0,0.0,CreateShippingPlan,1,0.0,0,0,0.0,4.23,0.006606,cubic meter,,0.006606,IN,,174,,0,2,3,5999.0,58649.14,134822.83,305559.24,305559.24,1,0,0,0,0,0,0,2.68,15,15,0,0,0,0,2026-07-14,16,0,0,
2026-07-16,FBA79444,X00247NRYV,B0DFMLQBMC,,New,4,0,0,0,4,0,0,0,INR,0,0.0,0,0.0,0,0,0,0,Low traffic,1949.0,0.0,1948.0,0.0,Lower price,0,0.0,0,0,10360.18,0.0,0.001609,cubic meter,,0.006437,IN,,12636,,4,,,1899.05,0.0,0.0,0.0,0.0,0,0,0,4,0,0,0,10.39,0,0,0,0,5,1,2026-07-14,4,5,0,
2026-07-16,FBA78203,X001S25SQ3,B0C4YTNJG7,,New,2,0,0,1,0,0,0,1,INR,0,0.0,1,226.9,0,0,0,1,Low traffic,1999.0,0.0,1999.0,0.0,NoRestockExcessActionRequired,0,1873.85,34,0,9911.2,0.57,0.004928,cubic meter,,0.009855,IN,,15819,,2,,26,1999.0,0.0,0.0,0.0,1609.32,0,1,0,0,0,0,0,206.54,0,0,0,0,0,0,2026-07-14,2,0,0,
2026-07-16,FBA80105,X002LIAJ8Z,B0H2FNV2RC,,New,1,0,0,1,0,0,0,0,INR,0,0.0,0,0.0,3,4,4,4,,10899.0,0.0,10899.0,0.0,CreateShippingPlan,,,0,0,,8.0,0.08992,cubic meter,,0.08992,IN,,342,,0,1,3,10899.0,27200.85,35928.81,35928.81,35928.81,1,0,0,0,0,0,0,,0,0,0,0,0,0,2026-07-14,1,0,0,
2026-07-16,FBA79840,X002EDSRBN,B0FQBWV1ST,,New,27,0,0,4,23,0,0,0,INR,23,4756.45,0,0.0,0,0,2,5,Low conversion,1999.0,0.0,1999.0,0.0,Lower price,27,0.0,0,0,0.0,0.09,0.008982,cubic meter,,0.242521,IN,,1487,,0,,70,1999.0,0.0,0.0,3388.13,8538.13,0,2,2,1,22,0,0,2636.4,0,0,0,0,0,0,2026-07-14,27,0,0,
2026-07-16,FBA79835,X002CZY055,B0FJ8TWCQZ,,New,3,0,0,0,3,0,0,0,INR,2,1333.9,0,0.0,0,0,1,2,Low traffic,9699.0,0.0,9699.0,0.0,NoRestockExcessActionRequired,0,9199.0,16,0,97823.38,0.25,0.018335,cubic meter,,0.055006,IN,,11998,,3,,19,9699.0,0.0,0.0,7965.25,15761.01,0,0,0,0,3,0,0,1818.3,0,0,0,0,0,0,2026-07-14,3,0,0,
2026-07-16,FBA79908,X002F557HR,B0FTVV1QJY,,New,3,0,0,3,0,0,0,0,INR,0,0.0,0,0.0,0,5,5,7,,4799.0,0.0,4799.0,0.0,CreateShippingPlan,,,0,0,,3.11,0.017553,cubic meter,,0.05266,IN,,1609,,0,3,7,4799.0,0.0,20334.75,20334.75,27875.43,3,0,0,0,0,0,0,,1,1,0,0,0,1,2026-07-14,4,0,0,
2026-07-16,FBA79962,X002GR6H4L,B0G53LZNY3,,New,24,1,0,25,0,0,0,0,INR,0,0.0,0,0.0,3,3,3,3,,5499.0,0.0,5499.0,0.0,Edit listing,0,0.0,0,0,105017.37,0.48,0.005645,cubic meter,,0.135475,IN,,174,,0,38,125,5499.0,13133.05,13133.05,13133.05,13133.05,25,0,0,0,0,0,0,880.45,5,5,0,0,0,0,2026-07-14,30,0,0,
2026-07-16,FBA79957,X002GHD4D3,B0G3Q517Y2,,New,42,0,0,1,42,0,0,0,INR,40,944.0,0,0.0,0,0,1,1,Low conversion,2899.0,0.0,2382.46,0.0,Lower price,42,0.0,0,0,187.92,0.01,6.87E-4,cubic meter,,0.028854,IN,,3801,,0,,546,2517.7,0.0,0.0,2566.95,2566.95,1,0,0,12,30,0,0,562.2,0,0,0,0,0,0,2026-07-14,42,0,0,
2026-07-16,FBA79653,X0026HG99T,B0DN6LJZBR,,New,5,0,0,0,5,0,0,0,INR,3,885.14,0,0.0,0,0,1,1,Low conversion,3999.0,0.0,3999.0,0.0,NoRestockExcessActionRequired,0,3622.9,40,0,66883.16,0.09,0.012815,cubic meter,,0.064076,IN,,918,,5,,65,3999.0,0.0,0.0,3388.98,3388.98,0,0,0,2,3,0,0,1340.95,0,0,0,0,0,0,2026-07-14,5,0,0,
2026-07-16,FBA77011,X001ONOTQB,B0BPMN89NG,,New,2,2,0,2,0,0,0,0,INR,0,0.0,0,0.0,1,2,2,5,Low traffic,1749.0,0.0,1749.0,0.0,CreateShippingPlan,0,0.0,0,0,15461.91,2.86,0.00324,cubic meter,,0.006479,IN,,8170,,0,4,5,1749.0,1482.2,2922.03,2922.03,8004.23,2,0,0,0,0,0,0,208.94,0,0,0,0,0,0,2026-07-14,4,0,0,
2026-07-16,FBA79998,X002K058KD,B0GW8YC59C,,New,2,0,0,2,0,0,0,0,INR,0,0.0,0,0.0,1,1,2,2,Low traffic,3399.0,0.0,3399.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,2022.77,1.2,0.001446,cubic meter,,0.002893,IN,,12708,,0,8,13,3399.0,2880.51,2880.51,5761.02,5761.02,1,1,0,0,0,0,0,4.66,0,0,0,0,0,0,2026-07-14,2,0,0,
2026-07-16,FBA79448,X00247VV53,B0DFMKY4TT,,New,22,0,0,20,1,0,0,0,INR,0,0.0,0,0.0,0,1,1,2,,3599.0,0.0,3589.0,0.0,Edit listing,5,3240.0,48,0,21116.22,0.09,0.002485,cubic meter,,0.054678,IN,,2442,,17,88,143,3599.0,0.0,3050.0,3050.0,6100.0,1,0,19,1,0,0,0,201.97,0,0,0,0,0,0,2026-07-14,22,0,0,
2026-07-16,FBA80110,X002LQ2KK7,B0H2Z6R6V8,,New,2,0,0,2,0,0,0,0,INR,0,0.0,0,0.0,1,1,1,1,Low traffic,17999.0,0.0,17999.0,0.0,NoRestockExcessActionRequired,,,0,0,,1.0,0.055676,cubic meter,,0.111351,IN,,,,0,8,26,17999.0,15253.39,15253.39,15253.39,15253.39,2,0,0,0,0,0,0,,0,0,0,0,0,0,2026-07-14,2,0,0,
2026-07-16,FBA80003,X002K06XAR,B0GW92TTMS,,New,9,0,0,9,0,0,0,0,INR,0,0.0,0,0.0,1,1,1,1,Low traffic,5499.0,0.0,5499.0,0.0,Advertise listing,0,0.0,0,0,37091.56,0.13,0.005155,cubic meter,,0.046398,IN,,5826,,0,36,117,5499.0,4872.04,4872.04,4872.04,4872.04,0,6,3,0,0,0,0,74.91,0,0,0,0,0,0,2026-07-14,9,0,0,
2026-07-16,FBA79109,X001WDNVM1,B0CM9HYVDM,,New,21,0,0,21,0,0,0,0,INR,0,0.0,0,0.0,1,4,6,6,,1189.0,0.0,1189.0,0.0,NoRestockExcessActionRequired,0,1089.41,46,0,42323.62,0.28,0.00155,cubic meter,,0.032553,IN,,1087,,0,21,45,1189.0,1004.24,4047.47,6098.33,6098.33,15,2,4,0,0,0,0,232.5,0,0,0,0,0,0,2026-07-14,21,0,0,
2026-07-16,FBA79836,X002D00S7N,B0FJ8Z1W81,,New,5,0,0,0,3,0,0,0,INR,0,0.0,0,0.0,,,,,Low traffic,8399.0,0.0,8399.0,0.0,Advertise listing,0,8254.0,9,0,92026.43,0.0,0.018788,cubic meter,,0.093939,IN,,11998,,5,,,8399.0,,,,,0,0,0,0,3,0,0,1968.97,0,0,0,0,0,0,2026-07-14,5,0,0,
2026-07-16,FBA79905,X002F55RRH,B0FTVSH458,,New,2,5,0,0,0,2,0,0,INR,0,0.0,0,0.0,,,,,Low traffic,6499.0,0.0,6499.0,0.0,Create removal order,0,5850.0,9,0,36084.1,0.0,0.018358,cubic meter,,0.036715,IN,,10032,,7,,,6499.0,,,,,0,0,0,0,0,2,0,769.55,0,0,0,0,0,0,2026-07-14,7,0,0,
2026-07-16,FBA79356,X0020SRA97,B0D3Q2T5XX,,New,5,0,0,0,5,0,0,0,INR,3,374.17,0,0.0,0,0,0,1,Low conversion,4999.0,0.0,4999.0,0.0,NoRestockExcessActionRequired,0,4500.0,42,0,16585.25,0.07,0.005417,cubic meter,,0.027085,IN,,535,,5,,65,4999.0,0.0,0.0,0.0,4236.44,0,0,0,0,5,0,0,566.53,0,0,0,0,0,0,2026-07-14,5,0,0,
2026-07-16,FBA75688,X001L4SCDJ,B0B4G763WS,,New,4,0,0,0,2,2,0,0,INR,3,232.21,0,0.0,0,0,2,4,Low conversion,3999.0,0.0,3999.0,0.0,NoRestockExcessActionRequired,4,0.0,0,0,0.0,0.13,0.003362,cubic meter,,0.013448,IN,,2442,,0,,13,3999.0,0.0,0.0,6777.96,13623.72,0,0,0,0,2,2,0,7.06,0,0,0,0,0,0,2026-07-14,4,0,0,
2026-07-16,FBA75689,X001L4PS8L,B0B4G59Y8W,,New,49,0,0,50,0,0,0,0,INR,0,0.0,0,0.0,1,1,10,13,Low traffic,2199.0,0.0,2199.0,0.0,NoRestockExcessActionRequired,10,1990.33,28,0,3055.73,0.31,0.002353,cubic meter,,0.115319,IN,,1762,,0,196,49,2199.0,1656.78,1656.78,18344.07,23934.75,2,3,45,0,0,0,0,179.06,0,0,0,0,0,0,2026-07-14,49,0,0,
2026-07-16,FBA79009,X001WPK8E3,B0CH4PMR8K,,New,3,0,0,7,0,0,0,0,INR,0,0.0,0,0.0,0,6,8,8,,1599.0,0.0,1599.0,0.0,CreateShippingPlan,3,0.0,0,0,0.0,0.49,0.003151,cubic meter,,0.009454,IN,,2441,,0,2,4,1599.0,0.0,7950.11,10660.27,10660.27,0,1,6,0,0,0,0,6.1,0,0,0,0,9,1,2026-07-14,3,5,4,
