snapshot-date,sku,fnsku,asin,product-name,condition,available,fc-transfer,pending-removal-quantity,inv-age-0-to-90-days,inv-age-91-to-180-days,inv-age-181-to-270-days,inv-age-271-to-365-days,inv-age-365-plus-days,currency,qty-to-be-charged-ltsf-5-mo,projected-ltsf-5-mo,qty-to-be-charged-ltsf-12-mo,estimated-ltsf-next-charge,units-shipped-t7,units-shipped-t30,units-shipped-t60,units-shipped-t90,alert,your-price,sales-price,lowest-price-new-plus-shipping,lowest-price-used,recommended-action,healthy-inventory-level,recommended-sales-price,recommended-sale-duration-days,recommended-removal-quantity,estimated-cost-savings-of-recommended-actions,sell-through,item-volume,volume-unit-measurement,storage-type,storage-volume,marketplace,product-group,sales-rank,days-of-supply,estimated-excess-quantity,weeks-of-cover-t30,weeks-of-cover-t90,featuredoffer-price,sales-shipped-last-7-days,sales-shipped-last-30-days,sales-shipped-last-60-days,sales-shipped-last-90-days,inv-age-0-to-30-days,inv-age-31-to-60-days,inv-age-61-to-90-days,inv-age-91-to-150-days,inv-age-151-to-180-days,inv-age-181-to-330-days,inv-age-331-to-365-days,estimated-storage-cost-next-month,inbound-quantity,inbound-working,inbound-shipped,inbound-received,Total Reserved Quantity,unfulfillable-quantity,Inventory age snapshot date,Inventory Supply at FBA,Reserved FC Processing,Reserved Customer Order,Total Days of Supply (including units from open shipments)
2026-07-16,FBA79992,X002MIAAPB,B0GN94YDY2,,New,8,0,0,8,0,0,0,0,INR,0,0.0,0,0.0,1,1,1,1,,11499.0,0.0,10999.0,0.0,Edit listing,,,0,0,,0.12,0.044054,cubic meter,,0.35243,IN,,16677,,0,32,104,10999.0,9321.19,9321.19,9321.19,9321.19,8,0,0,0,0,0,0,,0,0,0,0,0,0,2026-07-14,8,0,0,
2026-07-16,FBA79279,X0028X1WLB,B0D8445KJN,,New,30,0,0,0,41,0,0,0,INR,9,212.4,0,0.0,1,2,6,6,Low traffic,899.0,0.0,899.0,0.0,Advertise listing,0,835.0,52,0,36349.65,0.13,9.02E-4,cubic meter,,0.027071,IN,,,,30,60,65,899.0,761.86,1538.98,4493.22,4493.22,0,0,0,32,9,0,0,43.73,0,0,0,0,11,0,2026-07-14,30,9,2,
2026-07-16,FBK79792,X002DVFBN3,B0FN4JG97R,,New,6,0,0,6,0,0,0,0,INR,0,0.0,0,0.0,1,9,9,9,,5617.0,0.0,5617.0,0.0,CreateShippingPlan,0,5198.6,41,0,8155.37,6.0,0.012656,cubic meter,,0.075937,IN,,1547,,0,2,8,5617.0,4760.17,43380.55,43380.55,43380.55,6,0,0,0,0,0,0,535.76,0,0,0,0,0,0,2026-07-14,6,0,0,
2026-07-16,FBA79444,X0028Y4C99,B0DFMLQBMC,,New,1,0,0,0,1,0,0,0,INR,0,0.0,0,0.0,0,0,0,0,Low traffic,1948.0,0.0,1948.0,0.0,Lower price,0,0.0,0,0,2976.83,0.0,0.001609,cubic meter,,0.001609,IN,,12636,,1,,,1899.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,33.72,0,0,0,0,0,0,2026-07-14,1,0,0,
2026-07-16,FBA77115,X001Q08S3R,B08V1JS3NY,,New,2,0,0,0,1,0,0,0,INR,0,0.0,0,0.0,0,0,0,0,Low traffic,3299.0,0.0,3299.0,0.0,Advertise listing,0,3069.92,33,0,20398.72,0.0,0.011495,cubic meter,,0.02299,IN,,22395,,2,,,3299.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,259.4,0,0,0,0,0,0,2026-07-14,2,0,0,
2026-07-16,FBA79682,X0028X4OO3,B0DVC8NYY2,,New,29,0,0,29,0,0,0,0,INR,0,0.0,0,0.0,0,1,4,16,Low traffic,1975.0,0.0,1899.0,0.0,CreateShippingPlan,2,1875.0,15,0,17047.76,0.64,0.010407,cubic meter,,0.301799,IN,,149747,,0,116,23,1899.0,0.0,1511.86,5928.8,22732.16,0,2,27,0,0,0,0,442.11,0,0,0,0,0,0,2026-07-14,29,0,0,
2026-07-16,FBA79853,X002E5AUPR,B0FH43K6NT,,New,1,0,0,0,1,0,0,0,INR,0,0.0,0,0.0,0,1,1,1,,10990.0,0.0,10990.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,4552.16,0.57,0.022032,cubic meter,,0.022032,IN,,2485,,1,4,13,10990.0,0.0,9567.8,9567.8,9567.8,0,0,0,1,0,0,0,31.5,0,0,0,0,0,0,2026-07-14,1,0,0,
2026-07-16,FBK79787,X002DVFR1J,B0FN4GQ9HT,,New,66,1,0,74,0,0,0,0,INR,0,0.0,0,0.0,17,42,86,123,,599.0,0.0,599.0,0.0,CreateShippingPlan,67,0.0,0,0,0.0,1.86,0.001557,cubic meter,,0.102779,IN,,2930,,0,6,6,599.0,10310.94,25649.16,52841.68,75437.44,74,0,0,0,0,0,0,154.73,0,0,0,0,2,1,2026-07-14,67,0,2,
2026-07-16,FBA77105,X001OTDYGL,B089FVQD3Z,,New,11,0,0,11,0,0,0,0,INR,0,0.0,0,0.0,0,1,1,5,Low traffic,2799.0,0.0,2799.0,0.0,NoRestockExcessActionRequired,11,0.0,0,0,0.0,1.25,0.009058,cubic meter,,0.099643,IN,,5454,,0,44,28,2799.0,0.0,2372.04,2372.04,11860.16,11,0,0,0,0,0,0,833.31,0,0,0,0,0,0,2026-07-14,11,0,0,
2026-07-16,FBA79055,X00284FIAL,B087MPHGHT,,New,1,0,0,0,0,1,0,0,INR,0,0.0,0,0.0,0,0,0,0,Low traffic,9990.0,0.0,8990.0,0.0,Create removal order,0,9985.0,45,0,28384.86,0.0,0.02245,cubic meter,,0.02245,IN,,7064,,1,,,8990.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,634.16,0,0,0,0,0,0,2026-07-14,1,0,0,
2026-07-16,FBA80174,X002M49G1T,B07PR8H1HV,,,0,0,0,1,0,0,0,0,INR,0,0.0,0,0.0,7,16,16,16,,0.0,0.0,0.0,0.0,CreateShippingPlan,,,0,0,,5.33,0.005155,cubic meter,,0.0,IN,,1156,,0,0,0,1990.0,10626.28,24016.08,24016.08,24016.08,1,0,0,0,0,0,0,,0,0,0,0,2,2,2026-07-14,0,1,1,
2026-07-16,FBA79712,X0029GCFU9,B078JQ33SM,,New,1,0,0,0,1,0,0,0,INR,0,0.0,0,0.0,0,1,1,1,,9999.0,0.0,9999.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,5232.68,0.57,9.0E-6,cubic meter,,9.0E-6,IN,,1214,,1,4,13,9999.0,0.0,8805.08,8805.08,8805.08,0,0,0,1,0,0,0,2.27,0,0,0,0,0,0,2026-07-14,1,0,0,
2026-07-16,FBA77104,X001OTDYK7,B089SJGQBH,,New,5,0,0,5,0,0,0,0,INR,0,0.0,0,0.0,0,0,0,0,Low traffic,4899.0,0.0,4899.0,0.0,Advertise listing,0,0.0,0,0,63497.39,0.0,0.012673,cubic meter,,0.063366,IN,,14897,,0,,,4899.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,592.53,0,0,0,0,0,0,2026-07-14,5,0,0,
2026-07-16,FBA79970,X002GZUYSX,B0FFM8LKFG,,New,96,0,0,96,0,0,0,0,INR,0,0.0,0,0.0,,,,,Low traffic,1399.0,0.0,1399.0,0.0,Advertise listing,0,0.0,0,0,92295.09,0.0,0.00107,cubic meter,,0.102699,IN,,243209,,0,,,1399.0,,,,,0,0,96,0,0,0,0,165.89,0,0,0,0,0,0,2026-07-14,96,0,0,
2026-07-16,FBK80139,X002LT6S0H,B001QXCYZY,,New,3,0,0,3,0,0,0,0,INR,0,0.0,0,0.0,,,,,Low traffic,8399.0,0.0,8399.0,0.0,Advertise listing,,,0,0,,0.22,0.003952,cubic meter,,0.011857,IN,,5347,,0,,,8399.0,,,,,3,0,0,0,0,0,0,,0,0,0,0,0,0,2026-07-14,3,0,0,
2026-07-16,FBA79478,X0028X8DEP,B0DB5W4TCP,,New,51,0,0,23,29,0,0,0,INR,0,0.0,0,0.0,2,4,7,10,,1748.0,0.0,1649.0,0.0,CreateShippingPlan,2,1160.61,14,0,402680.68,0.19,0.033431,cubic meter,,1.704956,IN,,1547,,49,51,66,1748.0,2962.72,5925.44,10230.52,14395.77,0,1,22,29,0,0,0,2607.91,0,0,0,0,0,0,2026-07-14,51,0,0,
2026-07-16,FBK79789,X002DV4SQJ,B0FN4DSQ6P,,New,58,4,0,74,0,0,0,0,INR,0,0.0,0,0.0,107,378,600,821,,629.0,0.0,629.0,0.0,CreateShippingPlan,63,0.0,0,0,0.0,7.57,0.001352,cubic meter,,0.078401,IN,,2930,,0,1,1,629.0,52536.64,184205.28,293029.44,400380.48,74,0,0,0,0,0,0,35.8,54,18,36,0,8,11,2026-07-14,116,5,3,
2026-07-16,FBA79476,X0028X8DKJ,B0DB5VG39T,,New,22,2,0,31,0,0,0,0,INR,0,0.0,0,0.0,18,27,30,38,,2849.0,0.0,2749.0,0.0,CreateShippingPlan,24,0.0,0,0,0.0,0.8,0.009091,cubic meter,,0.200002,IN,,1547,,0,3,7,2749.0,42611.84,63792.4,70666.97,88531.37,2,1,28,0,0,0,0,272.5,0,0,0,0,2,0,2026-07-14,24,0,2,
2026-07-16,FBA79488,X0028X4EPR,B0DFCG2VGS,,New,79,0,0,13,67,0,0,0,INR,0,0.0,0,0.0,0,0,3,11,Low traffic,1799.0,0.0,1749.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,666833.59,0.13,0.010545,cubic meter,,0.833043,IN,,111200,,79,,93,1749.0,0.0,0.0,5921.2,21677.17,0,1,12,67,0,0,0,1322.38,0,0,0,0,0,0,2026-07-14,79,0,0,
2026-07-16,FBA77135,X001R0Y03X,B09LCDJMS5,,,0,0,0,2,0,0,0,0,INR,0,0.0,0,0.0,7,7,7,7,Low traffic,0.0,0.0,6999.0,0.0,CreateShippingPlan,,,0,0,,5.6,0.005689,cubic meter,,0.0,IN,,3774,,0,0,0,6999.0,41519.52,41519.52,41519.52,41519.52,2,0,0,0,0,0,0,,0,0,0,0,0,0,2026-07-14,0,0,0,
2026-07-16,FBA79615,X0028XC7C9,B0DP2Z5DQ9,,New,8,0,0,13,0,0,0,0,INR,0,0.0,0,0.0,10,19,54,87,,2787.0,0.0,2787.0,0.0,CreateShippingPlan,8,0.0,0,0,0.0,18.32,0.010518,cubic meter,,0.084142,IN,,2188,,0,1,1,2787.0,23350.8,44555.03,128630.47,205483.79,13,0,0,0,0,0,0,34.2,0,0,0,0,2,0,2026-07-14,8,0,2,
2026-07-16,FBA79106,X0029GUPXX,B0CM9KJZWQ,,New,2,0,0,2,0,0,0,0,INR,0,0.0,0,0.0,0,0,0,0,Low conversion,4699.0,0.0,4679.0,0.0,Lower price,2,0.0,0,0,0.0,0.0,0.003341,cubic meter,,0.006682,IN,,2174,,0,,,4699.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,57.05,0,0,0,0,0,0,2026-07-14,2,0,0,
2026-07-16,FBA79477,X0028X8HN7,B0DB5VVPSB,,New,29,0,0,26,3,0,0,0,INR,0,0.0,0,0.0,7,17,18,19,,4399.0,0.0,4299.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,251442.24,0.52,0.018709,cubic meter,,0.542557,IN,,1547,,29,6,19,4299.0,26095.76,63910.97,67952.49,72133.85,1,0,25,3,0,0,0,833.33,0,0,0,0,0,0,2026-07-14,29,0,0,
2026-07-16,FBA77103,X001OTC2HD,B09Z5Q194D,,New,1,0,0,0,0,0,1,0,INR,0,0.0,0,0.0,,,,,Low traffic,3799.0,0.0,3799.0,0.0,Create removal order,0,3699.0,15,0,7203.18,0.0,0.005085,cubic meter,,0.005085,IN,,23225,,1,,,3799.0,,,,,0,0,0,0,0,1,0,106.16,0,0,0,0,0,0,2026-07-14,1,0,0,
2026-07-16,FBA78981,X0028K610L,B0CDPP45BM,,New,177,0,0,176,0,0,0,0,INR,0,0.0,0,0.0,7,34,46,172,,4159.0,0.0,3999.0,0.0,NoRestockExcessActionRequired,177,0.0,0,0,0.0,2.01,0.012935,cubic meter,,2.289559,IN,,2858,,0,21,13,3999.0,24705.92,126191.48,169621.98,570829.09,176,0,0,0,0,0,0,2861.81,6,0,0,6,0,2,2026-07-14,183,0,0,
2026-07-16,FBA77164,X001S0XCO5,B0BZPCN1BK,,New,1,0,0,1,0,0,0,0,INR,0,0.0,0,0.0,,,,,Low traffic,2299.0,0.0,2299.0,0.0,Advertise listing,,,0,0,,0.0,0.002866,cubic meter,,0.002866,IN,,24729,,0,,,2299.0,,,,,1,0,0,0,0,0,0,,0,0,0,0,0,0,2026-07-14,1,0,0,
2026-07-16,FBA79229,X0028WZ12D,B0CQX9ZZMH,,New,1,0,0,0,1,0,0,0,INR,0,0.0,0,0.0,0,0,0,1,Low traffic,2287.0,0.0,2199.0,0.0,CreateShippingPlan,0,2187.0,10,0,950.14,0.8,0.009657,cubic meter,,0.009657,IN,,248509,,1,,13,2199.0,0.0,0.0,0.0,1900.84,0,0,0,1,0,0,0,12.28,0,0,0,0,0,0,2026-07-14,1,0,0,
2026-07-16,FBA79700,X00284GCB5,B0C891Q6YH,,,0,0,0,0,1,0,0,0,INR,0,0.0,0,0.0,0,0,0,1,,0.0,0.0,0.0,0.0,CreateShippingPlan,,,0,0,,0.8,0.05819,cubic meter,,0.0,IN,,,,0,,0,24299.0,0.0,0.0,0.0,21177.12,0,0,0,1,0,0,0,,0,0,0,0,0,0,2026-07-14,0,0,0,
2026-07-16,FBA77113,X001OT9X4X,B01ISNU3X4,,New,129,0,0,131,0,0,0,0,INR,0,0.0,0,0.0,5,8,8,10,,1899.0,0.0,1899.0,0.0,NoRestockExcessActionRequired,129,0.0,0,0,0.02,0.11,0.001981,cubic meter,,0.255522,IN,,275,,0,64,167,1899.0,8046.6,12874.56,12874.56,16093.2,20,20,91,0,0,0,0,390.56,0,0,0,0,0,0,2026-07-14,129,0,0,
2026-07-16,FBA78347,X001R0SI6X,B08MBQYQBQ,,New,2,0,0,3,0,0,0,0,INR,0,0.0,0,0.0,,,,,Low conversion,2299.0,0.0,2299.0,0.0,Lower price,,,0,0,,0.0,0.001663,cubic meter,,0.003325,IN,,266,,0,,,2312.0,,,,,3,0,0,0,0,0,0,,0,0,0,0,1,0,2026-07-14,2,1,0,
2026-07-16,FBA79679,X0028X8539,B0DVC7VJP1,,New,15,1,0,15,0,0,0,0,INR,0,0.0,0,0.0,8,16,18,44,,6499.0,0.0,6399.0,0.0,CreateShippingPlan,16,0.0,0,0,0.0,2.51,0.030997,cubic meter,,0.46495,IN,,16677,,0,3,4,6399.0,42738.99,84952.55,95150.85,225255.94,15,0,0,0,0,0,0,431.58,0,0,0,0,0,0,2026-07-14,16,0,0,
2026-07-16,FBA79355,X0028Y21SN,B0D3M86SH1,,New,1,0,0,1,0,0,0,0,INR,0,0.0,0,0.0,0,0,0,0,Low conversion,4999.0,0.0,4999.0,0.0,Lower price,1,0.0,0,0,0.0,0.0,0.005353,cubic meter,,0.005353,IN,,535,,0,,,4999.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,7.75,0,0,0,0,0,0,2026-07-14,1,0,0,
2026-07-16,FBA75977,X001R0ZU8H,B08CF53PQH,,New,18,0,0,18,0,0,0,0,INR,0,0.0,0,0.0,0,0,0,0,Low traffic,4399.0,0.0,4399.0,0.0,Advertise listing,,,0,0,,0.0,0.008145,cubic meter,,0.146615,IN,,9062,,0,,,4801.0,0.0,0.0,0.0,0.0,18,0,0,0,0,0,0,,0,0,0,0,3,0,2026-07-14,18,3,0,
2026-07-16,FBA79113,X001WRSAJB,B0BTCXQQ6M,,New,5,0,0,1,5,1,0,0,INR,2,164.92,0,0.0,0,0,0,14,Low conversion,2499.0,0.0,2499.0,0.0,CreateShippingPlan,5,0.0,0,0,0.0,0.98,0.003581,cubic meter,,0.017907,IN,,1813,,0,,4,2499.0,0.0,0.0,0.0,29649.2,0,1,0,4,1,1,0,8.78,0,0,0,0,2,0,2026-07-14,5,2,0,
2026-07-16,FBA79272,X0028X4ER5,B0D2LFMY48,,New,1,0,0,0,0,1,0,0,INR,0,0.0,0,0.0,0,0,0,0,Low conversion,831.0,0.0,794.0,0.0,Create removal order,0,731.0,52,0,1705.29,0.0,0.001354,cubic meter,,0.001354,IN,,118969,,1,,,794.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,28.36,0,0,0,0,0,0,2026-07-14,1,0,0,
2026-07-16,FBA77116,X001OTAL5D,B0BBL47VR5,,New,12,0,0,12,0,0,0,0,INR,0,0.0,0,0.0,0,0,1,2,Low traffic,3499.0,0.0,3499.0,0.0,Advertise listing,0,2844.95,52,0,75169.98,0.24,0.00681,cubic meter,,0.081714,IN,,19237,,0,,78,3499.0,0.0,0.0,2965.25,5930.5,0,12,0,0,0,0,0,395.39,0,0,0,0,0,0,2026-07-14,12,0,0,
2026-07-16,FBA79406,X0028X1WNT,B0DCK3N2JJ,,New,12,1,0,12,0,0,0,0,INR,0,0.0,0,0.0,2,17,21,21,Low traffic,2807.0,0.0,2639.0,0.0,CreateShippingPlan,0,2707.0,48,0,35677.81,0.84,8.65E-4,cubic meter,,0.010386,IN,,22098,,0,2,7,2639.0,4530.51,38701.77,47793.33,47793.33,4,8,0,0,0,0,0,34.92,0,0,0,0,0,0,2026-07-14,13,0,0,
2026-07-16,FBA79404,X002AMFVW1,B0D9KFZYG8,,New,17,0,0,0,18,0,0,0,INR,0,0.0,0,0.0,1,2,4,4,Low traffic,1715.0,0.0,1715.0,0.0,CreateShippingPlan,0,1615.0,15,0,131369.16,0.16,0.007094,cubic meter,,0.120593,IN,,40742,,17,34,55,1715.0,1405.08,2810.16,5755.07,5755.07,0,0,0,18,0,0,0,2253.18,0,0,0,0,0,0,2026-07-14,17,0,0,
2026-07-16,FBA79577,X00282H5FT,B0CSCT63BL,,New,6,0,0,0,24,0,0,0,INR,23,542.8,0,0.0,0,3,4,4,,2399.0,0.0,2399.0,0.0,CreateShippingPlan,0,2299.0,39,0,13563.66,0.14,6.89E-4,cubic meter,,0.004136,IN,,7438,,6,8,19,2399.0,0.0,6099.16,8174.58,8174.58,0,0,0,0,24,0,0,86.59,0,0,0,0,18,1,2026-07-14,6,18,0,
2026-07-16,FBA79586,X0026L1IS7,B0CH9JR3HL,,,0,0,0,1,0,0,0,0,INR,0,0.0,0,0.0,1,5,5,5,,0.0,0.0,0.0,0.0,CreateShippingPlan,,,0,0,,1.82,0.009528,cubic meter,,0.0,IN,,,,0,0,0,2499.0,2117.8,10589.0,10589.0,10589.0,0,1,0,0,0,0,0,,0,0,0,0,0,0,2026-07-14,0,0,0,
2026-07-16,FBA79114,X001WROOHN,B0CCV74CL7,,New,16,2,0,18,0,0,0,0,INR,0,0.0,0,0.0,1,6,6,8,,2899.0,0.0,2899.0,0.0,NoRestockExcessActionRequired,7,0.0,0,0,534.55,0.7,0.008662,cubic meter,,0.138588,IN,,1813,,0,10,26,2899.0,2456.78,14740.68,14740.68,19484.74,3,15,0,0,0,0,0,3094.52,0,0,0,0,0,0,2026-07-14,18,0,0,
2026-07-16,FBA75683,X0029GXNYB,B0B4G94VP3,,New,2,0,0,2,0,0,0,0,INR,0,0.0,0,0.0,0,0,1,1,Low traffic,499.0,0.0,499.0,0.0,CreateShippingPlan,2,0.0,0,0,0.0,0.8,0.001327,cubic meter,,0.002653,IN,,1021,,0,,26,499.0,0.0,0.0,422.88,422.88,0,2,0,0,0,0,0,4.02,0,0,0,0,0,0,2026-07-14,2,0,0,
