return-date,order-id,sku,asin,fnsku,product-name,quantity,fulfillment-center-id,detailed-disposition,reason,license-plate-number,customer-comments
2026-07-02T11:24:54+00:00,408-9621782-0261114,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,DEL4,SELLABLE,UNDELIVERABLE_UNKNOWN,LPNDEL4AA3950616,
2026-07-02T06:41:10+00:00,403-6072724-5581966,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,BLR8,SELLABLE,DEFECTIVE,LPNBLR8Z4303742,
2026-07-01T22:20:26+00:00,402-4598141-9561917,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,CCX1,SELLABLE,UNDELIVERABLE_REFUSED,LPNCCX1B4170658,
2026-07-01T15:09:10+00:00,402-3081497-7409144,FBA76415,B0BFWD6SNF,X001MZYX7L,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table For Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, Black, (130+130)*45 * 77cm",1,BLX1,CUSTOMER_DAMAGED,SWITCHEROO,LPNBLX1C093497,
2026-07-01T09:24:20+00:00,405-3824107-9644368,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,BOM5,SELLABLE,UNDELIVERABLE_UNKNOWN,LPNBOM5F5465051,
2026-07-01T06:49:32+00:00,404-6104605-6788338,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,BOM5,SELLABLE,UNDELIVERABLE_REFUSED,LPNBOM5F5435891,
2026-07-01T05:46:54+00:00,407-2497737-1874765,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,BOM5,SELLABLE,UNDELIVERABLE_REFUSED,LPNBOM5F5407228,
2026-07-01T03:55:07+00:00,403-6044286-1801115,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,CCX2,SELLABLE,UNDELIVERABLE_REFUSED,LPNCCX2B2262224,
2026-06-29T12:22:41+00:00,405-6904525-0069903,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,HYD8,CUSTOMER_DAMAGED,DEFECTIVE,LPNHYD8EF20503,
2026-06-28T19:38:03+00:00,402-4296829-1337133,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,CCX1,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,LPNCCX1B2440445,
2026-06-28T08:39:43+00:00,402-6090489-2032337,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,BLR7,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,LPNBLR7Y7855923,
2026-06-27T11:00:01+00:00,408-3896665-0021948,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,BLR7,SELLABLE,SWITCHEROO,LPNBLR7Y7855626,
2026-06-27T10:32:22+00:00,407-5462207-4616334,FBA76416,B0BFW59TRG,X001N02VPV,"White Mulberry L-Shape Corner Desk | Monitor Raising Shelf | Made of P2 Grade Melamine Particle Board & Sturdy Steel Leg | Suitable for Office, Home, Gaming, Streaming | Black |L(130+130)*B45*H77cm",1,SBOB,CUSTOMER_DAMAGED,SWITCHEROO,LPNSBOB1388621,
2026-06-26T18:08:18+00:00,171-5586406-9945900,FBA76417,B0BFVMDJ2K,X001MZZQ8V,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table for Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, White, 130+130×45×77 cm",1,SBOB,CUSTOMER_DAMAGED,DEFECTIVE,LPNSBOB1388302,
2026-06-26T06:57:42+00:00,405-2746376-7486724,FBA76417,B0BFVMDJ2K,X001MZZQ8V,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table for Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, White, 130+130×45×77 cm",1,BLX1,SELLABLE,UNDELIVERABLE_REFUSED,LPNBLX1C140655,
2026-06-26T05:19:18+00:00,406-4442109-5330751,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,DEL4,SELLABLE,UNDELIVERABLE_REFUSED,LPNDEL4AA3990308,
2026-06-25T18:24:43+00:00,405-2433007-9289947,FBA76417,B0BFVMDJ2K,X001MZZQ8V,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table for Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, White, 130+130×45×77 cm",1,SBOB,CUSTOMER_DAMAGED,QUALITY_UNACCEPTABLE,LPNSBOB1387687,
2026-06-25T10:05:58+00:00,407-3034951-4675566,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,MAA4,SELLABLE,UNDELIVERABLE_UNKNOWN,LPNMAA4Z2273850,
2026-06-24T08:29:31+00:00,402-0120877-0312362,FBA76416,B0BFW59TRG,X001N02VPV,"White Mulberry L-Shape Corner Desk | Monitor Raising Shelf | Made of P2 Grade Melamine Particle Board & Sturdy Steel Leg | Suitable for Office, Home, Gaming, Streaming | Black |L(130+130)*B45*H77cm",1,SPUN,CARRIER_DAMAGED,SWITCHEROO,LPNSPUN59333,
2026-06-24T06:17:22+00:00,403-8864299-1768360,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,BLR7,CUSTOMER_DAMAGED,QUALITY_UNACCEPTABLE,LPNBLR7Y7854241,
2026-06-23T15:36:47+00:00,402-8717460-5700310,FBA79662,B0DQ4YWSMC,X00270AW07,White Mulberry Height Adjustable Table For Office Work | Electric Standing Desk 120x60cm White | Motorized Sit Stand Desk With Digital Screen & Memory Presets | White Ergonomic Home Office Workstation,1,HDX8,CUSTOMER_DAMAGED,DEFECTIVE,LPNHDX8A005873,
2026-06-23T11:54:27+00:00,403-7688253-5273167,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,BOM5,SELLABLE,UNDELIVERABLE_REFUSED,LPNBOM5F5694482,
