ShipmentId,ShipmentName,ShipmentStatus,DestinationFC,ShipFrom,SellerSKU,FNSKU,QuantityShipped,QuantityReceived,QuantityInCase
FBA15M4D7VTF,FBA STA (07/08/2026 08:00)-BOM7,RECEIVING,BOM7,"Bangalore, Karnataka",FBS69614,X002844Z73,1,1,0
FBA15M4D7VTF,FBA STA (07/08/2026 08:00)-BOM7,RECEIVING,BOM7,"Bangalore, Karnataka",FBS71628,X00284E6BD,1,1,0
FBA15M4D7VTF,FBA STA (07/08/2026 08:00)-BOM7,RECEIVING,BOM7,"Bangalore, Karnataka",FBS79557,X002844XBL,1,1,0
FBA15M4D7VTF,FBA STA (07/08/2026 08:00)-BOM7,RECEIVING,BOM7,"Bangalore, Karnataka",FBS79558,X00284BXHX,1,1,0
FBA15M4D7VTF,FBA STA (07/08/2026 08:00)-BOM7,RECEIVING,BOM7,"Bangalore, Karnataka",FBS79637,X00284BXJL,1,1,0
FBA15M4D7VTF,FBA STA (07/08/2026 08:00)-BOM7,RECEIVING,BOM7,"Bangalore, Karnataka",FBS79638,X00284BTTZ,2,2,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA79631,X00266RWJV,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA79727,X0029WZEN3,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA79743,X0029X0YU5,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA79746,X0029WY6K5,2,2,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA79862,X002E9F6U7,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA79879,X002E9FQC5,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA79883,X002E9FUNP,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA79927,X002FTXCG1,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA79931,X002FTW62R,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA80046,X002IPBH6T,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA80067,X002IPU4K9,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA80095,X002JE5GOD,2,2,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBO67803,X001Q1WUY9,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBO69595,X001Q1Z2U3,3,3,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBO70774,X001Q1U0E1,2,2,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBO74415,X001Q1WUU3,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBO75077,X001Q1WV3T,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBO76447,X001Q1XV0B,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBS69614,X002844Z73,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBS71628,X00284E6BD,2,2,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBS74972,X002844X4N,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBS77066,X00284BX23,2,2,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBS79422,X00284EZ9L,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBS79515,X00284AM9X,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBS79557,X002844XBL,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBS79558,X00284BXHX,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBS79637,X00284BXJL,1,1,0
FBA15M4L8NB7,FBA STA (07/08/2026 09:54)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBS79638,X00284BTTZ,1,1,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79555,X00241X1L1,2,2,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79631,X00266RWJV,1,1,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79727,X0029WZEN3,1,1,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79746,X0029WY6K5,2,2,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79864,X002E9F0FD,1,1,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79877,X002E9CR6D,1,1,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79879,X002E9FQC5,1,1,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79883,X002E9FUNP,1,1,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79927,X002FTXCG1,1,1,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79930,X002FTXN65,1,1,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79931,X002FTW62R,1,1,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79934,X002FTVTL1,2,2,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA80046,X002IPBH6T,2,2,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA80070,X002IPSPHD,4,4,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA80095,X002JE5GOD,2,2,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBO67803,X001Q1WUY9,2,2,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBO69595,X001Q1Z2U3,15,15,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBO70774,X001Q1U0E1,1,1,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBO75077,X001Q1WV3T,1,1,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBS67266,X00284BSW3,2,2,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBS69548,X00284E6D1,2,2,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBS71628,X00284E6BD,3,3,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBS74972,X002844X4N,1,1,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBS79422,X00284EZ9L,1,1,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBS79515,X00284AM9X,2,2,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBS79558,X00284BXHX,2,2,0
FBA15M4MYLHQ,FBA STA (07/08/2026 09:59)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBS79638,X00284BTTZ,1,1,0
FBA15M4JXR1T,FBA STA (07/08/2026 10:05)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA72563,X0014OCBZL,17,18,0
FBA15M4JXR1T,FBA STA (07/08/2026 10:05)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA72564,X0014OD9OX,30,31,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA79555,X00241X1L1,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA79631,X00266RWJV,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA79727,X0029WZEN3,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA79733,X0029WWGN9,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA79746,X0029WY6K5,2,2,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA79862,X002E9F6U7,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA79883,X002E9FUNP,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA79934,X002FTVTL1,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA80046,X002IPBH6T,3,3,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA80049,X002IPF92H,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA80067,X002IPU4K9,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA80070,X002IPSPHD,4,4,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA80095,X002JE5GOD,2,2,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA80234,X002MRJY3V,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBO67803,X001Q1WUY9,5,5,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBO69595,X001Q1Z2U3,5,5,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBO70774,X001Q1U0E1,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBO74415,X001Q1WUU3,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBO75077,X001Q1WV3T,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBS67266,X00284BSW3,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBS69548,X00284E6D1,2,2,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBS69614,X002844Z73,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBS71628,X00284E6BD,2,2,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBS74972,X002844X4N,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBS79336,X002844ZU5,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBS79515,X00284AM9X,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBS79517,X002844ZUF,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBS79557,X002844XBL,1,1,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBS79558,X00284BXHX,2,2,0
FBA15M4JXRK9,FBA STA (07/08/2026 10:06)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBS79638,X00284BTTZ,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79148,X001WI2XNT,2,2,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79222,X001X99QQJ,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79305,X001ZASDVF,3,3,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79341,X001ZLT331,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79495,X00241X1GB,2,2,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79497,X00241X1LB,2,2,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79634,X00266T7NF,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79749,X0029WYD8Z,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79761,X0029WYPWJ,2,2,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79795,X002BEH5F9,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79797,X002BEDP3F,2,2,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79798,X002BECYE1,2,2,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79799,X002BEA1PZ,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79801,X002BEH3TR,2,2,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79803,X002BE9GZL,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79805,X002BE8LPH,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79806,X002BE9GY7,2,2,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79856,X002E9E095,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79857,X002E9HB7N,3,3,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79859,X002E9FBC5,3,3,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79860,X002E9IHKN,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79861,X002E9CNCL,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79867,X002E9HHJ5,2,2,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79877,X002E9CR6D,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79878,X002E9G0XT,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79886,X002E9F79H,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79887,X002E9HHEP,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79888,X002E9F6TD,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79890,X002E9F6YX,3,3,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79891,X002E9IE3X,3,3,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79892,X002E9G0R5,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79898,X002E9H6I7,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79920,X002FTXMS9,8,8,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79921,X002FTXMTN,2,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79926,X002FTL9KH,2,2,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79935,X002FTXNC9,2,2,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBA79944,X002FTXD5L,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBO76447,X001Q1XV0B,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBS74952,X00284ALN5,2,2,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBS76490,X00284BX2X,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBS79283,X00284ALQH,2,2,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBS79317,X002844ZOV,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBS79340,X00284B1V1,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBS79414,X00284BTJ5,2,2,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBS79432,X00284BTOP,2,2,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBS79498,X00284ALX5,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBS79507,X002844ZRX,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBS79540,X00284AM43,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBS79545,X00284B1S9,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBS79636,X00284BTQD,1,1,0
FBA15M45MD16,FBA STA (10/08/2026 06:28)-ISK3,RECEIVING,ISK3,"Mumbai, Maharashtra",FBS79643,X00284AJAP,3,3,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79030,X001UXYRM1,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79222,X001X99QQJ,2,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79499,X00241X1BB,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79530,X00241S2UL,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79538,X00241X1AR,2,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79727,X0029WZEN3,2,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79742,X0029WTDPN,2,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79750,X0029WZOS3,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79756,X0029WTIKD,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79760,X0029WZAG9,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79867,X002E9HHJ5,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79869,X002E9IEKL,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79875,X002E9HHHR,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79879,X002E9FQC5,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79883,X002E9FUNP,2,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79885,X002E9CGYV,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79917,X002FTZ72N,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA79930,X002FTXN65,5,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA80046,X002IPBH6T,5,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA80057,X002IPHLTB,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA80095,X002JE5GOD,3,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBA80231,X002MRGTE3,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBO69595,X001Q1Z2U3,5,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBO76876,X001Q1V7JN,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBS79310,X002844XBB,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBS79319,X002844ZM3,2,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBS79557,X002844XBL,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBS79645,X00284BO8L,1,0,0
FBA15M5GB242,FBA STA (13/08/2026 10:22)-DED3,CHECKED_IN,DED3,"Bangalore, Karnataka",FBS79651,X00284BO8B,2,0,0
