Date,FNSKU,ASIN,MSKU,Title,Disposition,Starting Warehouse Balance,In Transit Between Warehouses,Receipts,Customer Shipments,Customer Returns,Vendor Returns,Warehouse Transfer In/Out,Found,Lost,Damaged,Disposed,Other Events,Ending Warehouse Balance,Unknown Events,Location
07/17/2026,X001Y5UYX1,B0CPFS24ML,FBA79167,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",CUSTOMER_DAMAGED,0,0,0,0,1,0,0,0,0,0,0,0,1,0,BOM5
07/17/2026,X001Y5UYX1,B0CPFS24ML,FBA79167,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",CUSTOMER_DAMAGED,2,0,0,0,0,-1,0,0,0,0,0,0,1,0,DEL4
07/17/2026,X001Y5UYX1,B0CPFS24ML,FBA79167,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",CUSTOMER_DAMAGED,1,0,0,0,0,0,0,0,0,0,0,0,1,0,HYD8
07/17/2026,X001Y5UYX1,B0CPFS24ML,FBA79167,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",DEFECTIVE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,CCX2
07/17/2026,X001Y5UYX1,B0CPFS24ML,FBA79167,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",SELLABLE,4,0,0,-2,0,0,0,0,0,0,0,0,2,0,BLR8
07/17/2026,X001Y5UYX1,B0CPFS24ML,FBA79167,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",SELLABLE,88,0,0,-2,0,0,0,0,0,0,0,0,86,0,DEL4
07/17/2026,X001Y5UYX1,B0CPFS24ML,FBA79167,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",SELLABLE,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,HYD8
07/17/2026,X001Y5UYX1,B0CPFS24ML,FBA79167,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",WAREHOUSE_DAMAGED,2,0,0,0,0,0,0,0,0,0,0,0,2,0,BLR8
07/17/2026,X001Y62M17,B0CPT34B2L,FBA79177,"White Mulberry Wooden Motorized Electronic Height Adjustable | Ergonomic Spacious Design Desk | Motor&Memory Preset Controller|Sit Stand Desk for Office, Home & Study Table| 1200mmx600mm | Black",CUSTOMER_DAMAGED,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SMAB
07/17/2026,X001Y62M1H,B0CPT3Q25C,FBA79179,White Mulberry Height Adjustable Table for Office Work | Electric Desk with Memory Preset Controller | Standing Table | Adjustable Standing Desk for Home Office & Study | 120x60cm Carbon Fibre,CARRIER_DAMAGED,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SHTI
07/17/2026,X001Y62M1H,B0CPT3Q25C,FBA79179,White Mulberry Height Adjustable Table for Office Work | Electric Desk with Memory Preset Controller | Standing Table | Adjustable Standing Desk for Home Office & Study | 120x60cm Carbon Fibre,CARRIER_DAMAGED,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SHYH
07/17/2026,X001Y62M1H,B0CPT3Q25C,FBA79179,White Mulberry Height Adjustable Table for Office Work | Electric Desk with Memory Preset Controller | Standing Table | Adjustable Standing Desk for Home Office & Study | 120x60cm Carbon Fibre,CUSTOMER_DAMAGED,1,0,0,0,0,0,0,0,0,0,0,0,1,0,SBOB
07/17/2026,X001Y62M1H,B0CPT3Q25C,FBA79179,White Mulberry Height Adjustable Table for Office Work | Electric Desk with Memory Preset Controller | Standing Table | Adjustable Standing Desk for Home Office & Study | 120x60cm Carbon Fibre,SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,BLX1
07/17/2026,X001Y62M1H,B0CPT3Q25C,FBA79179,White Mulberry Height Adjustable Table for Office Work | Electric Desk with Memory Preset Controller | Standing Table | Adjustable Standing Desk for Home Office & Study | 120x60cm Carbon Fibre,SELLABLE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,LMAA
07/17/2026,X001Y62M1H,B0CPT3Q25C,FBA79179,White Mulberry Height Adjustable Table for Office Work | Electric Desk with Memory Preset Controller | Standing Table | Adjustable Standing Desk for Home Office & Study | 120x60cm Carbon Fibre,SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,SDEG
07/17/2026,X001Y62M1H,B0CPT3Q25C,FBA79179,White Mulberry Height Adjustable Table for Office Work | Electric Desk with Memory Preset Controller | Standing Table | Adjustable Standing Desk for Home Office & Study | 120x60cm Carbon Fibre,SELLABLE,5,0,0,0,0,0,0,0,0,0,0,0,5,0,SHTI
07/17/2026,X001Y62O1P,B0CPT2NY5M,FBA79178,"White Mulberry Wooden Motorized Electronic Height Adjustable | Ergonomic Spacious Design Desk | Motor&Memory Preset Controller|Sit Stand Desk for Office, Home & Study Table| 1200mmx600mm | White",SELLABLE,5,0,0,0,0,0,0,0,0,0,0,0,5,0,BLX1
07/17/2026,X001Y62O1P,B0CPT2NY5M,FBA79178,"White Mulberry Wooden Motorized Electronic Height Adjustable | Ergonomic Spacious Design Desk | Motor&Memory Preset Controller|Sit Stand Desk for Office, Home & Study Table| 1200mmx600mm | White",SELLABLE,0,0,0,0,0,0,2,0,0,0,0,0,2,0,LMAA
07/17/2026,X001Y62O1P,B0CPT2NY5M,FBA79178,"White Mulberry Wooden Motorized Electronic Height Adjustable | Ergonomic Spacious Design Desk | Motor&Memory Preset Controller|Sit Stand Desk for Office, Home & Study Table| 1200mmx600mm | White",SELLABLE,2,0,0,0,0,0,0,0,0,0,0,0,2,0,SBOB
07/17/2026,X001Y62O1P,B0CPT2NY5M,FBA79178,"White Mulberry Wooden Motorized Electronic Height Adjustable | Ergonomic Spacious Design Desk | Motor&Memory Preset Controller|Sit Stand Desk for Office, Home & Study Table| 1200mmx600mm | White",SELLABLE,5,0,0,0,0,0,0,0,0,0,0,0,5,0,SDEG
07/17/2026,X001Y62O1P,B0CPT2NY5M,FBA79178,"White Mulberry Wooden Motorized Electronic Height Adjustable | Ergonomic Spacious Design Desk | Motor&Memory Preset Controller|Sit Stand Desk for Office, Home & Study Table| 1200mmx600mm | White",SELLABLE,4,0,0,0,0,0,0,0,0,0,0,0,4,0,SHTI
