return-date,order-id,sku,asin,fnsku,product-name,quantity,fulfillment-center-id,detailed-disposition,reason,license-plate-number,customer-comments
2026-06-09T05:28:11+00:00,408-2796477-6477168,FBA79961,B0G53H49BS,X002GRD0C3,"Audio Array Sound Mixer 2026 Edition Audio Mixer 4 Channel Hybrid USB Control | 4 Analog 2 Digital | 2XLR Mic Inputs,TRS Stereo In |48V Phantom | Hi-Z,2 Band EQ,Monitoring,Amp Out, USB-C Power | AI-13",1,AMD2,SELLABLE,UNDELIVERABLE_REFUSED,LPNAMD2M2881507,
2026-06-09T05:14:55+00:00,407-5577957-7443560,FBA80084,B0GXP97CZG,X002KGCK5N,Audio Array 4-Channel 3-Out Hybrid USB Summing Audio Mixer | 4 Analog & 2 Digital Channels | 99 DSP FX | 192kHz/24-Bit OTG | Logarithmic Faders | Balanced XLR Output | Phantom Power & Hi-Z | BE-4,1,CCX1,SELLABLE,DEFECTIVE,LPNCCX1B5433385,
2026-06-09T03:58:31+00:00,406-6068457-8291543,FBA76864,B0BPLZ5CGV,X001OND4NP,Audio Array AI-04 HD 2x2 Gen 3 Audio Interface | Premium Mic Pre-Amps | 48V Phantom Power | 24bit/192kHz Hi-Fi Recording | XLR/MIC/LINE inputs | Plug & Play-No Drivers | 2 in 3 out | Metal Body | Red,1,CCX1,SELLABLE,DEFECTIVE,LPNCCX1B5218203,
2026-06-08T16:17:12+00:00,402-1658094-0905158,FBA79708,B0FFB6YJM1,X002C9GTWD,"Audio Array Sound bar | Bluetooth Speaker Wireless 25W, Gaming RGB Lights, AUX, USB, FM & TWS I Fast Charge Battery, Multiport Connectivity, for TV, Mobile, PC, Laptops, Tablets | Blue | SB-01",1,CCX1,SELLABLE,UNDELIVERABLE_REFUSED,LPNCCX1B4618277,
2026-06-08T12:27:18+00:00,408-9468308-0879517,FBA79968,B0G53M9258,X002GRCZOH,"Audio Array 8-Channel Hybrid USB Audio Mixer with 8 Analog + 2 Digital Inputs, 48kHz/16-Bit Processing, +50dB Gain, Combo XLR, Phantom Power, Hi-Z, 3-Band EQ, 99 DSP FX, Balanced XLR Output | AI-14",1,MAA4,SELLABLE,UNDELIVERABLE_REFUSED,LPNMAA4Z2353711,
2026-06-08T12:09:43+00:00,406-8360858-7924314,FBA79355,B0D3M86SH1,X0020S9KXL,Audio Array AA-19BL RGB Low Profile Boomarm Stand with Riser | 71cm reach & 20 RGB lighting effects & Built-In Cable Management | Matte finish with Flexible adjustments | 2Kg Weight Capacity | Black,1,DEL5,DEFECTIVE,DEFECTIVE,LPNDEL5S13153480,There are multiple scratches and paint damage on the product. I want to return this item
2026-06-08T09:54:41+00:00,403-0581987-7229169,FBA79708,B0FFB6YJM1,X002C9GTWD,"Audio Array Sound bar | Bluetooth Speaker Wireless 25W, Gaming RGB Lights, AUX, USB, FM & TWS I Fast Charge Battery, Multiport Connectivity, for TV, Mobile, PC, Laptops, Tablets | Blue | SB-01",1,AMD2,SELLABLE,UNDELIVERABLE_REFUSED,LPNAMD2M4007578,
2026-06-08T07:44:35+00:00,408-2777922-2280340,FBA80084,B0GXP97CZG,X002KGCK5N,Audio Array 4-Channel 3-Out Hybrid USB Summing Audio Mixer | 4 Analog & 2 Digital Channels | 99 DSP FX | 192kHz/24-Bit OTG | Logarithmic Faders | Balanced XLR Output | Phantom Power & Hi-Z | BE-4,1,BOM5,SELLABLE,QUALITY_UNACCEPTABLE,LPNBOM5F5676380,
2026-06-08T07:36:23+00:00,402-5037512-5110739,FBA76720,B0BLKCWZQD,X001NYWM3D,Audio Array AM-C17 Dual Head Lapel Microphone | 1M x2 Long & Strong Cables | 3.5mm TRRS & 3.5mm TRRS to TRS Adapter | Omnidirectional Pickup | Mic Covers & Leather Bag Included | 1 Year Warranty,1,BLR8,CUSTOMER_DAMAGED,DAMAGED_BY_CARRIER,LPNBLR8Z4457454,
2026-06-08T04:54:23+00:00,403-2950273-8493142,FBA79708,B0FFB6YJM1,X002C9GTWD,"Audio Array Sound bar | Bluetooth Speaker Wireless 25W, Gaming RGB Lights, AUX, USB, FM & TWS I Fast Charge Battery, Multiport Connectivity, for TV, Mobile, PC, Laptops, Tablets | Blue | SB-01",1,CCX1,SELLABLE,UNDELIVERABLE_REFUSED,LPNCCX1B4866862,
2026-06-08T03:36:52+00:00,404-3507492-2200359,FBA76864,B0BPLZ5CGV,X001OND4NP,Audio Array AI-04 HD 2x2 Gen 3 Audio Interface | Premium Mic Pre-Amps | 48V Phantom Power | 24bit/192kHz Hi-Fi Recording | XLR/MIC/LINE inputs | Plug & Play-No Drivers | 2 in 3 out | Metal Body | Red,1,BLR8,CUSTOMER_DAMAGED,DEFECTIVE,LPNBLR8Z5564474,
2026-06-07T17:19:56+00:00,407-6952050-3981926,FBA76862,B0BPLWW72Y,X001ON74I1,Audio Array AM-C28 USB Plug & Play Conference Microphone | Omni Directional Pickup Upto 3M | Mic Mute Button | No Drivers Condenser USB Type-C | Ideal for Meetings & Video Calling (Not a Speaker),1,CCX1,SELLABLE,UNDELIVERABLE_REFUSED,LPNCCX1B5170176,
2026-06-07T06:21:27+00:00,404-7184790-3691548,FBA80084,B0GXP97CZG,X002KGCK5N,Audio Array 4-Channel 3-Out Hybrid USB Summing Audio Mixer | 4 Analog & 2 Digital Channels | 99 DSP FX | 192kHz/24-Bit OTG | Logarithmic Faders | Balanced XLR Output | Phantom Power & Hi-Z | BE-4,1,MAA4,SELLABLE,UNDELIVERABLE_REFUSED,LPNMAA4Z2406854,
2026-06-07T05:35:15+00:00,408-8275729-5780352,FBA79839,B0FQBXS6Y2,X002EDV1Q1,"Audio Array AH-45-BK Studio Monitoring & Live Recording Headphones | 20-20KHz, 32 Ω, 100dB SPL | 40mm Depp Bass Closed-Back Driver | 3m OFC Cable | 3.5mm + 6.3mm Adapter (Black)",1,MAA4,SELLABLE,UNDELIVERABLE_REFUSED,LPNMAA4K873365,
2026-06-07T05:35:15+00:00,408-7377165-8126759,FBA79839,B0FQBXS6Y2,X002EDV1Q1,"Audio Array AH-45-BK Studio Monitoring & Live Recording Headphones | 20-20KHz, 32 Ω, 100dB SPL | 40mm Depp Bass Closed-Back Driver | 3m OFC Cable | 3.5mm + 6.3mm Adapter (Black)",1,MAA4,SELLABLE,UNDELIVERABLE_REFUSED,LPNMAA4K873367,
2026-06-07T04:16:06+00:00,405-0360387-9341979,FBA79840,B0FQBWV1ST,X002EDSRBN,"Audio Array AH-60-RD Semi-Open Back DJ Headphones | 50mm Drivers Delivers Dynamic Balanced Output | 15Hz-25kHz, 32Ω, 100dB SPL, 1200mW | 3m OFC Single-Sided Cable with Screw-On 3.5mm + 6.3mm Plug",1,DEL5,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,LPNDEL5S13102052,
2026-06-07T04:14:34+00:00,408-3200543-7265130,FBA79968,B0G53M9258,X002GRCZOH,"Audio Array 8-Channel Hybrid USB Audio Mixer with 8 Analog + 2 Digital Inputs, 48kHz/16-Bit Processing, +50dB Gain, Combo XLR, Phantom Power, Hi-Z, 3-Band EQ, 99 DSP FX, Balanced XLR Output | AI-14",1,DEL4,SELLABLE,NOT_COMPATIBLE,LPNDEL4AA3630843,Echo not good
2026-06-07T03:56:39+00:00,405-8405785-6437118,FBA79904,B0FTVQQVDC,X002F51TU1,"Audio Array Professional Studio Recording Bundle - XLR Condenser Mic Kit, 2x2 USB Audio Interface, Closed-Back Headphone, Boom Arm, Pop Filter & 48V Phantom Power| 24-bit/192kHz Podcast Kit - PB-10",1,HYD8,CARRIER_DAMAGED,SWITCHEROO,LPNHYD8EI05313,
2026-06-07T03:34:31+00:00,404-0675299-3477102,FBA79972,B0GCP1J2HC,X002H9QFKT,"Audio Array Latest 2026 Edition Audio Mixer 8 Channel Hybrid USB Sound Mixer (6 Analog+2 Digital) Recording Monitoring & Live, 192kHz/24-Bit OTG, 99 DSP FX, 4 XLR Mic Inputs, Phantom Power, Hi-Z M8",1,DEL4,SELLABLE,UNDELIVERABLE_UNKNOWN,LPNDEL4AA3630813,
